code_postal,surface_reelle_bati,nombre_pieces_principales,surface_terrain,exterieur,log_valeur_fonciere
31500,90.0,5.0,0.0,0,12.611541086966117
31100,89.0,5.0,319.0,1,12.82036328963726
31100,110.0,4.0,420.0,1,12.706850963741102
31500,140.0,6.0,450.0,1,13.270785106659046
31100,67.0,3.0,407.0,1,11.92504173829169
31200,98.0,6.0,475.0,1,13.312985389904174
31500,85.0,4.0,517.0,1,12.994532278619134
31200,70.0,3.0,169.0,1,13.190023895035274
31500,146.0,6.0,185.0,1,13.286483624109076
31100,92.0,5.0,139.0,1,12.33270970174018
31200,84.0,4.0,0.0,0,12.45293662970407
31100,82.0,4.0,185.0,1,12.420784751899776
31500,112.0,5.0,226.0,1,13.299674067415213
31200,54.0,3.0,191.0,1,13.304686600863562
31200,82.0,4.0,0.0,0,12.5498431846325
31300,65.0,4.0,368.0,1,12.572280506484365
31100,95.0,4.0,232.0,1,12.637858308703688
31200,95.0,6.0,249.0,1,12.726802064413096
31200,82.0,4.0,0.0,0,12.323860125621126
31300,78.0,4.0,0.0,0,12.240478903153711
31200,85.0,5.0,391.0,1,12.915833550707143
31100,92.0,3.0,897.0,1,13.049794835104816
31200,101.0,4.0,306.0,1,12.83468397161566
31500,125.0,5.0,261.0,1,12.97684268521344
31400,74.0,4.0,218.0,1,12.894209796826232
31300,75.0,4.0,169.0,1,12.607533078955411
31400,72.0,4.0,395.0,1,12.388398368982116
31500,88.0,4.0,337.0,1,13.123045144948012
31200,70.0,4.0,282.0,1,12.553205710188037
31100,92.0,4.0,287.0,1,12.588443113609468
31200,102.0,4.0,621.0,1,12.794389725293012
31500,84.0,4.0,170.0,1,12.645394748765836
31500,120.0,5.0,211.0,1,12.999067423500716
31300,100.0,3.0,233.0,1,12.879019669789754
31300,159.0,4.0,443.0,1,13.122725311898137
31500,57.0,3.0,234.0,1,12.25486757159303
31500,110.0,5.0,156.0,1,12.73080413304066
31100,143.0,5.0,482.0,1,12.63460628389302
31400,79.0,4.0,520.0,1,13.022478951670578
31100,140.0,7.0,350.0,1,13.083104743532068
31100,68.0,3.0,108.0,1,12.08954444723597
31500,117.0,5.0,227.0,1,13.25339339419516
31200,80.0,4.0,300.0,1,12.460718739865236
31500,63.0,4.0,397.0,1,12.676079399771028
31200,53.0,2.0,86.0,1,12.644330802262578
31300,97.0,4.0,733.0,1,13.188152990599754
31300,113.0,4.0,1219.0,1,13.28787951079572
31100,84.0,4.0,0.0,0,12.5498431846325
31200,61.0,4.0,305.0,1,12.055255569732177
31200,93.0,4.0,321.0,1,12.77138929548529
31100,108.0,5.0,0.0,0,11.735997013692314
31200,119.0,5.0,327.0,1,12.72266461194047
31500,126.0,5.0,500.0,1,13.304686600863562
31500,70.0,4.0,646.0,1,12.971542813248435
31200,80.0,4.0,0.0,0,12.733758336210744
31200,79.0,4.0,3211.0,1,12.579558491111465
31300,146.0,5.0,85.0,1,13.370786295963992
31500,150.0,6.0,446.0,1,13.081543466215235
31400,80.0,5.0,398.0,1,12.81584093453868
31100,64.0,4.0,257.0,1,11.959084559405948
31100,82.0,4.0,131.0,1,11.37940550085183
31200,74.0,4.0,223.0,1,12.865148432405894
31400,102.0,4.0,269.0,1,12.983103608918752
31500,71.0,3.0,262.0,1,12.560247968016562
31100,100.0,4.0,717.0,1,12.814073073244256
31100,61.0,4.0,145.0,1,12.154784614286667
31400,107.0,3.0,192.0,1,13.352047095129263
31100,64.0,4.0,160.0,1,12.275230170127724
31200,108.0,5.0,156.0,1,13.067592464156474
31300,61.0,3.0,77.0,1,11.974777207691876
31500,168.0,5.0,227.0,1,13.23658630561408
31500,86.0,4.0,333.0,1,12.301387370778713
31200,130.0,5.0,500.0,1,12.92269462427472
31100,130.0,5.0,785.0,1,13.369225017834632
31300,95.0,5.0,0.0,0,12.422396998874374
31400,118.0,5.0,452.0,1,12.91368470350064
31100,67.0,4.0,241.0,1,12.524530013005734
31500,85.0,5.0,188.0,1,12.721888795877376
31100,94.0,5.0,154.0,1,12.484124748307664
31200,90.0,5.0,0.0,0,12.25486757159303
31500,109.0,4.0,237.0,1,12.449022745701502
31300,94.0,5.0,0.0,0,12.955011612075031
31200,96.0,4.0,461.0,1,12.584512505902088
31500,75.0,4.0,191.0,1,12.611541086966117
31100,81.0,5.0,702.0,1,12.409017571151187
31500,90.0,3.0,74.0,1,12.847929163278051
31100,85.0,4.0,443.0,1,12.278397958261774
31100,67.0,3.0,273.0,1,12.044735370544808
31400,119.0,4.0,111.0,1,13.079457964073546
31200,90.0,5.0,106.0,1,12.87017971430542
31400,60.0,3.0,49.0,1,11.19822841866684
31500,131.0,5.0,268.0,1,13.2124800944973
31500,51.0,2.0,247.0,1,12.506180941677355
31100,148.0,7.0,502.0,1,12.650761671914688
31100,63.0,3.0,122.0,1,12.0530904494265
31200,102.0,4.0,483.0,1,12.861001210669146
31500,82.0,3.0,283.0,1,13.087981020505168
31200,98.0,4.0,213.0,1,11.51293546492023
31300,51.0,2.0,43.0,1,12.971542813248435
31400,103.0,6.0,270.0,1,12.923914877701906
31100,36.0,2.0,54.0,1,11.783647017509695
31200,48.0,2.0,390.0,1,12.367345048436391
31500,112.0,4.0,277.0,1,13.21767537538882
31100,131.0,4.0,786.0,1,13.016204765574685
31200,94.0,4.0,0.0,0,12.409017571151187
31400,97.0,4.0,100.0,1,12.847929163278051
31300,50.0,3.0,0.0,0,11.884495917930655
31200,104.0,5.0,191.0,1,12.77067881790081
31400,80.0,4.0,0.0,0,12.688754934807314
31100,90.0,4.0,242.0,1,12.556733038263904
31200,90.0,5.0,231.0,1,12.445093483000798
31400,98.0,6.0,334.0,1,13.103133665960517
31500,65.0,4.0,121.0,1,12.480236253906016
31200,70.0,4.0,356.0,1,12.920685285800143
31100,130.0,5.0,505.0,1,11.964007453736912
31200,48.0,2.0,137.0,1,12.563855475536435
31100,90.0,4.0,406.0,1,12.847929163278051
31500,90.0,4.0,421.0,1,12.865665627873344
31000,104.0,4.0,110.0,1,13.306717866390636
31100,100.0,4.0,133.0,1,11.87757552297847
31200,65.0,3.0,360.0,1,12.85840043573314
31200,100.0,3.0,304.0,1,12.793862088206213
31500,84.0,3.0,187.0,1,12.907562429598444
31400,70.0,4.0,74.0,1,12.773588573589931
31400,70.0,3.0,71.0,1,12.796636007394284
31200,80.0,5.0,292.0,1,12.75130259456002
31200,65.0,2.0,154.0,1,12.400820837540556
31400,45.0,3.0,162.0,1,12.278397958261774
31300,95.0,4.0,654.0,1,12.919024904363686
31100,86.0,4.0,531.0,1,12.563750586299374
31300,147.0,4.0,255.0,1,13.34550852871726
31200,87.0,4.0,0.0,0,12.455862022622558
31300,103.0,4.0,100.0,1,13.049876552020262
31100,85.0,4.0,249.0,1,12.628070334272698
31300,49.0,2.0,0.0,0,12.879529742460663
31100,95.0,6.0,388.0,1,12.520887034998584
31500,88.0,4.0,95.0,1,12.474078657675836
31100,101.0,5.0,750.0,1,12.899222326086994
31400,140.0,5.0,329.0,1,12.721888795877376
31100,101.0,4.0,637.0,1,12.761970100454295
31100,95.0,5.0,207.0,1,12.357294755565729
31200,73.0,3.0,0.0,0,12.114510931441728
31500,115.0,5.0,526.0,1,13.102162710901052
31200,94.0,4.0,0.0,0,12.504549988802491
31200,144.0,5.0,475.0,1,13.162950464335957
31200,65.0,3.0,81.0,1,12.450977688625896
31400,100.0,5.0,533.0,1,13.20246946768453
31100,60.0,2.0,140.0,1,12.149507585033072
31200,90.0,6.0,0.0,0,13.016838403779587
31400,79.0,4.0,79.0,1,12.144202560946876
31500,84.0,4.0,109.0,1,12.34257275215936
31300,74.0,4.0,114.0,1,12.417147664184917
31200,86.0,4.0,0.0,0,12.382799413976043
31200,100.0,1.0,339.0,1,13.102162710901052
31200,140.0,6.0,155.0,1,13.03898394237596
31100,134.0,6.0,500.0,1,12.836894853245868
31500,65.0,4.0,94.0,1,12.392556361841775
31500,85.0,3.0,201.0,1,12.652362948153474
31100,85.0,4.0,201.0,1,11.289794413577894
31200,134.0,4.0,879.0,1,13.369225017834632
31500,83.0,5.0,308.0,1,12.950984134533131
31200,84.0,4.0,0.0,0,12.527434870150572
31300,130.0,5.0,448.0,1,13.098072734013511
31100,94.0,4.0,200.0,1,11.72372109350344
31500,130.0,5.0,394.0,1,13.23685388753142
31200,120.0,5.0,236.0,1,12.946487403140424
31200,83.0,4.0,0.0,0,12.468440756144114
31000,155.0,6.0,598.0,1,12.500609917318906
31000,77.0,5.0,47.0,1,13.245025159267357
31100,138.0,5.0,665.0,1,12.821260987319455
31500,160.0,5.0,149.0,1,12.899222326086994
31500,152.0,6.0,528.0,1,13.3374763699232
31400,128.0,4.0,152.0,1,13.030250281476574
31100,123.0,4.0,1074.0,1,13.119260568668118
31200,112.0,4.0,271.0,1,12.929872689822243
31100,85.0,4.0,1000.0,1,12.445093483000798
31500,90.0,4.0,287.0,1,13.000198003314573
31400,112.0,4.0,271.0,1,13.254007239763878
31500,88.0,5.0,237.0,1,13.1421679654829
31400,130.0,6.0,347.0,1,13.351635311759653
31200,100.0,5.0,451.0,1,13.197194373827283
31300,55.0,4.0,317.0,1,12.73670383776449
31200,118.0,6.0,96.0,1,12.174587138384211
31200,93.0,5.0,401.0,1,13.0444299436477
31200,81.0,5.0,255.0,1,12.793862088206213
31200,130.0,5.0,500.0,1,13.122365377402328
31200,42.0,2.0,104.0,1,12.479913113434042
31500,51.0,3.0,0.0,0,12.727841176689148
31200,96.0,4.0,348.0,1,12.790941167904078
31200,105.0,5.0,0.0,0,12.594055831421825
31100,105.0,5.0,210.0,1,12.289498853474674
31500,82.0,5.0,202.0,1,12.759960632315702
31100,103.0,5.0,253.0,1,12.611541086966117
31100,61.0,4.0,494.0,1,12.562000810699038
31200,109.0,5.0,225.0,1,12.861260916527751
31400,81.0,4.0,386.0,1,13.304686600863562
31200,70.0,3.0,502.0,1,12.04355959836804
31400,60.0,3.0,49.0,1,12.128116509451258
31100,77.0,5.0,324.0,1,12.628070334272698
31500,81.0,5.0,201.0,1,12.582284004863254
31200,73.0,4.0,510.0,1,12.89779631337649
31200,79.0,4.0,108.0,1,12.211065162153217
31500,90.0,4.0,263.0,1,12.779875885354992
31400,64.0,3.0,0.0,0,12.436553214978389
31400,115.0,5.0,488.0,1,12.713194418501526
31400,102.0,4.0,306.0,1,12.856053940969854
31500,88.0,5.0,268.0,1,13.017005083966255
31200,31.0,2.0,60.0,1,12.0639386420412
31100,82.0,4.0,163.0,1,12.429220196836384
31400,68.0,3.0,335.0,1,13.03898394237596
31500,68.0,3.0,88.0,1,12.6494788022162
31100,95.0,5.0,343.0,1,12.468056068255883
31500,72.0,3.0,228.0,1,12.89055993725838
31200,78.0,5.0,302.0,1,12.554970929480584
31500,47.0,2.0,81.0,1,12.07824495582233
31200,170.0,5.0,323.0,1,13.081543466215235
31200,166.0,5.0,409.0,1,13.03898394237596
31500,96.0,4.0,364.0,1,12.724869415131389
31400,92.0,5.0,288.0,1,12.814753389808171
31300,70.0,4.0,0.0,0,12.60585832282709
31300,74.0,4.0,113.0,1,11.00128284088368
31100,146.0,6.0,0.0,0,12.931205293247745
31100,107.0,6.0,0.0,0,12.310437165348777
31200,82.0,3.0,500.0,1,12.628070334272698
31200,101.0,5.0,0.0,0,12.574185427296197
31200,95.0,4.0,420.0,1,12.742568940017076
31200,112.0,5.0,237.0,1,12.9025916351475
31100,66.0,4.0,387.0,1,12.42378949891828
31200,63.0,2.0,166.0,1,13.02291424393643
31400,100.0,4.0,349.0,1,13.114333221834064
31200,154.0,7.0,473.0,1,13.054086677976365
31200,136.0,7.0,614.0,1,13.372812320149546
31200,102.0,5.0,234.0,1,12.400820837540556
31200,67.0,4.0,180.0,1,12.487488878546143
31200,82.0,4.0,159.0,1,12.259357455533408
31100,160.0,5.0,663.0,1,13.270785106659046
31200,115.0,2.0,165.0,1,12.388398368982116
31200,62.0,3.0,455.0,1,12.586062668329353
31500,63.0,4.0,324.0,1,12.57380127180194
31400,87.0,4.0,0.0,0,12.74458444548108
31100,67.0,3.0,267.0,1,12.353850202943796
31400,107.0,3.0,323.0,1,13.11196146460338
31000,102.0,3.0,126.0,1,12.977339917490127
31300,100.0,4.0,714.0,1,13.050224849237406
31500,80.0,3.0,171.0,1,13.33723440555853
31200,119.0,5.0,485.0,1,13.201619929985068
31400,52.0,3.0,241.0,1,12.603508942150482
31200,83.0,4.0,308.0,1,12.899222326086994
31400,128.0,3.0,212.0,1,13.270785106659046
31100,87.0,3.0,466.0,1,12.560247968016562
31200,145.0,6.0,255.0,1,13.022324233654905
31100,86.0,4.0,0.0,0,12.611541086966117
31500,143.0,5.0,113.0,1,13.366565237904366
31100,117.0,5.0,338.0,1,13.00493252972248
31200,36.0,1.0,322.0,1,12.621491384816093
31100,93.0,3.0,585.0,1,12.521434328463696
31500,108.0,4.0,0.0,0,13.26212705890841
31100,119.0,6.0,345.0,1,12.73787961339737
31200,93.0,4.0,305.0,1,13.099096797545783
31400,95.0,4.0,106.0,1,13.08304233921866
31100,58.0,3.0,241.0,1,12.330129294192153
31100,129.0,5.0,199.0,1,12.924158749806828
31200,114.0,5.0,582.0,1,12.998712157584968
31100,28.0,1.0,1000.0,1,13.025854679664231
31400,147.0,7.0,305.0,1,13.054086677976365
31200,66.0,3.0,0.0,0,12.487488878546143
31100,83.0,4.0,145.0,1,12.45609568477152
31200,95.0,4.0,510.0,1,12.880294363972055
31000,22.0,1.0,0.0,0,11.695255355062796
31200,92.0,5.0,234.0,1,12.949389990002697
31200,130.0,4.0,346.0,1,11.51293546492023
31200,80.0,4.0,0.0,0,12.547891278953442
31100,100.0,4.0,254.0,1,12.54254845357358
31500,61.0,3.0,295.0,1,12.674891197849554
31200,122.0,4.0,78.0,1,13.089842251812335
31100,90.0,4.0,366.0,1,12.292254928916668
31500,98.0,5.0,97.0,1,13.111355007024692
31100,94.0,5.0,220.0,1,12.526346537332584
31200,95.0,5.0,0.0,0,12.99360002814461
31100,93.0,4.0,114.0,1,12.390396363328122
31400,88.0,3.0,0.0,0,12.706850963741102
31100,24.0,1.0,58.0,1,12.899222326086994
31400,115.0,4.0,689.0,1,13.003469474963849
31300,120.0,5.0,0.0,0,12.927420910933886
31300,110.0,4.0,159.0,1,13.254357839556056
31500,67.0,3.0,346.0,1,12.553205710188037
31100,180.0,6.0,650.0,1,13.230699262257891
31200,75.0,3.0,674.0,1,12.676079399771028
31300,90.0,5.0,187.0,1,12.388398368982116
31500,127.0,4.0,544.0,1,12.873904582205109
31200,125.0,4.0,0.0,0,12.449022745701502
31200,77.0,4.0,31.0,1,12.762113479497112
31100,197.0,6.0,531.0,1,13.089821590484556
31100,87.0,4.0,236.0,1,12.313405714425045
31500,91.0,4.0,0.0,0,13.076321533141568
31100,85.0,4.0,0.0,0,12.41613500997242
31500,80.0,4.0,317.0,1,12.404927602627597
31100,72.0,3.0,0.0,0,12.246931439373324
31500,68.0,3.0,202.0,1,12.117246896289505
31200,115.0,4.0,332.0,1,13.297997623898429
31200,42.0,3.0,164.0,1,12.06105265381003
31100,75.0,4.0,405.0,1,12.180759965737863
31500,55.0,3.0,389.0,1,12.83468397161566
31500,86.0,4.0,0.0,0,12.629380946155546
31200,88.0,4.0,0.0,0,12.586291737948716
31400,129.0,4.0,181.0,1,13.046348048940969
31400,108.0,4.0,267.0,1,13.267330877756825
31200,89.0,3.0,337.0,1,12.611541086966117
31200,82.0,5.0,274.0,1,12.742568940017076
31100,145.0,6.0,495.0,1,12.757082940769225
31400,45.0,2.0,155.0,1,12.757082940769225
31200,85.0,5.0,284.0,1,12.100717685412471
31500,78.0,3.0,162.0,1,12.76578842846593
31100,111.0,5.0,470.0,1,12.983103608918752
31100,90.0,3.0,227.0,1,13.132315688453556
31200,143.0,4.0,577.0,1,13.017005083966255
31100,150.0,7.0,440.0,1,13.102162710901052
31100,86.0,4.0,399.0,1,12.531956883745758
31200,59.0,3.0,104.0,1,12.25486757159303
31500,79.0,4.0,254.0,1,12.429220196836384
31400,110.0,4.0,367.0,1,13.22762568824022
31300,98.0,5.0,0.0,0,12.531415320564594
31500,97.0,4.0,164.0,1,12.7955606401276
31200,82.0,5.0,158.0,1,12.278397958261774
31300,112.0,5.0,364.0,1,12.939584115879542
31200,89.0,4.0,199.0,1,12.617950481410528
31100,91.0,4.0,200.0,1,12.48249531817178
31500,89.0,3.0,322.0,1,13.102162710901052
31100,97.0,5.0,368.0,1,12.396697137361691
31100,54.0,2.0,95.0,1,12.066816325306588
31100,84.0,4.0,0.0,0,12.476103599529845
31300,127.0,5.0,203.0,1,13.173658971789234
31200,95.0,4.0,165.0,1,12.628070334272698
31100,85.0,4.0,0.0,0,12.34822737507936
31400,53.0,3.0,349.0,1,12.597053359437364
31500,90.0,4.0,250.0,1,12.457924151781103
31200,141.0,5.0,260.0,1,13.11029282045951
31300,79.0,4.0,196.0,1,13.02805489573287
31500,110.0,4.0,470.0,1,12.99077523829621
31200,65.0,3.0,238.0,1,12.791080452981856
31400,101.0,4.0,500.0,1,13.046089060419186
31300,85.0,4.0,0.0,0,12.58741922622953
31200,90.0,4.0,303.0,1,13.149007255768522
31100,72.0,4.0,399.0,1,12.334250357747992
31200,63.0,3.0,210.0,1,12.936036208848488
31100,74.0,3.0,102.0,1,12.273268570141385
31500,130.0,5.0,279.0,1,13.081543466215235
31100,105.0,4.0,976.0,1,12.868608545187165
31200,90.0,5.0,370.0,1,13.21767537538882
31100,74.0,4.0,387.0,1,12.793862088206213
31200,145.0,6.0,436.0,1,13.122365377402328
31200,80.0,4.0,359.0,1,12.400820837540556
31100,125.0,5.0,401.0,1,12.82396003700373
31100,139.0,4.0,961.0,1,13.07245438758283
31500,81.0,5.0,435.0,1,12.799402253235032
31500,107.0,5.0,297.0,1,12.904831550867698
31500,70.0,3.0,552.0,1,12.47957465440812
31300,80.0,5.0,473.0,1,12.696188290481068
31200,61.0,2.0,187.0,1,12.449022745701502
31400,69.0,2.0,396.0,1,13.108570694160678
31500,48.0,3.0,102.0,1,12.83468397161566
31200,81.0,4.0,0.0,0,12.20557752297723
31400,81.0,4.0,0.0,0,12.560247968016562
31500,86.0,5.0,402.0,1,12.59473402514672
31200,98.0,4.0,555.0,1,12.840003118946523
31400,100.0,4.0,114.0,1,13.201176406255746
31500,140.0,5.0,194.0,1,13.183385096837656
31100,85.0,4.0,193.0,1,12.409017571151187
31300,70.0,4.0,0.0,0,12.593719955265364
31100,40.0,1.0,657.0,1,12.100717685412471
31200,90.0,5.0,376.0,1,12.881643768147628
31500,106.0,5.0,198.0,1,13.1507583959161
31500,86.0,4.0,294.0,1,12.561300042277818
31200,86.0,4.0,236.0,1,12.450041830103244
31200,86.0,4.0,253.0,1,12.59473402514672
31500,83.0,5.0,375.0,1,13.072124264014793
31300,80.0,3.0,480.0,1,13.329379172803591
31200,90.0,4.0,232.0,1,13.04208997645648
31100,186.0,9.0,307.0,1,13.134353211215124
31500,87.0,5.0,194.0,1,12.691583538230216
31100,85.0,4.0,0.0,0,12.367345048436391
31000,40.0,2.0,0.0,0,12.323860125621126
31200,120.0,4.0,491.0,1,12.807655372286902
31500,106.0,5.0,292.0,1,11.924829796707296
31400,135.0,7.0,416.0,1,12.948012371209098
31500,120.0,5.0,297.0,1,13.121765198531014
31500,120.0,4.0,161.0,1,13.244582780038517
31200,97.0,3.0,445.0,1,12.429220196836384
31500,152.0,6.0,187.0,1,13.171155446333852
31100,107.0,6.0,0.0,0,12.190964083849376
31500,80.0,3.0,168.0,1,12.604852121186608
31100,209.0,7.0,1098.0,1,13.24599770525702
31200,78.0,4.0,301.0,1,13.244582780038517
31200,146.0,6.0,697.0,1,13.314636915215106
31100,102.0,4.0,360.0,1,12.682309930111783
31100,97.0,5.0,368.0,1,12.910749849166326
31500,98.0,4.0,353.0,1,13.312489399972522
31300,106.0,4.0,619.0,1,12.899222326086994
31500,85.0,4.0,391.0,1,11.86552411208834
31500,85.0,4.0,391.0,1,11.460062518270156
31200,128.0,4.0,107.0,1,13.099909157742252
31300,56.0,3.0,162.0,1,12.35017731849889
31400,70.0,2.0,403.0,1,12.6410997921206
31500,105.0,5.0,181.0,1,13.077368103521614
31500,70.0,3.0,133.0,1,13.005831808336865
31500,57.0,3.0,174.0,1,13.190023895035274
31500,80.0,3.0,248.0,1,13.033752904360025
31500,120.0,4.0,359.0,1,13.143147875448795
31500,60.0,3.0,205.0,1,12.594394985777612
31400,118.0,4.0,269.0,1,12.807655372286902
31000,94.0,4.0,122.0,1,13.28787951079572
31100,125.0,4.0,970.0,1,13.170393252627353
31500,86.0,4.0,185.0,1,12.59167852474032
31100,62.0,3.0,427.0,1,12.599805870095512
31200,68.0,4.0,655.0,1,12.611541086966117
31200,80.0,4.0,598.0,1,13.28787951079572
31100,76.0,4.0,281.0,1,12.455277628272214
31100,64.0,2.0,147.0,1,12.899222326086994
31500,95.0,5.0,175.0,1,12.821260987319455
31200,140.0,5.0,338.0,1,13.03898394237596
31500,88.0,4.0,659.0,1,13.111476327967262
31200,70.0,3.0,0.0,0,12.417350072029317
31200,90.0,4.0,176.0,1,12.847929163278051
31500,70.0,4.0,104.0,1,12.508969631913404
31200,100.0,4.0,235.0,1,12.68545713658166
31200,92.0,5.0,161.0,1,12.34148164933907
31100,89.0,4.0,445.0,1,12.622540335961224
31400,98.0,4.0,447.0,1,13.21767537538882
31500,110.0,4.0,177.0,1,13.244582780038517
31100,70.0,3.0,310.0,1,12.628070334272698
31200,60.0,3.0,508.0,1,12.374616389330784
31100,69.0,3.0,1584.0,1,12.577639650232571
31100,141.0,4.0,991.0,1,12.665713390084107
31100,80.0,4.0,278.0,1,12.83468397161566
31300,93.0,5.0,215.0,1,12.611541086966117
31400,109.0,5.0,169.0,1,12.899222326086994
31200,56.0,2.0,236.0,1,12.84450225449902
31100,94.0,4.0,179.0,1,12.552498749066196
31500,99.0,4.0,153.0,1,12.818554633046093
31100,58.0,3.0,185.0,1,12.04355959836804
31200,58.0,3.0,293.0,1,12.68339629295204
31300,50.0,3.0,166.0,1,12.271396795480596
31400,85.0,4.0,151.0,1,12.850432284417248
31200,90.0,5.0,328.0,1,12.644330802262578
31200,115.0,4.0,605.0,1,13.108996436580783
31200,120.0,5.0,191.0,1,12.685649059119838
31500,110.0,5.0,304.0,1,12.644330802262578
31300,60.0,3.0,293.0,1,12.04355959836804
31500,90.0,4.0,559.0,1,13.122365377402328
31400,119.0,5.0,137.0,1,12.392556361841775
31100,85.0,4.0,301.0,1,12.476103599529845
31200,140.0,3.0,697.0,1,13.200714193096998
31100,80.0,4.0,265.0,1,12.39731677749454
31100,63.0,3.0,253.0,1,12.404394675945692
31100,84.0,4.0,0.0,0,12.670438537558448
31100,57.0,3.0,435.0,1,13.25339339419516
31300,68.0,3.0,270.0,1,12.59079068049355
31200,60.0,3.0,286.0,1,12.715900771961074
31500,100.0,5.0,343.0,1,12.644330802262578
31100,89.0,5.0,0.0,0,12.086731521684555
31100,82.0,3.0,158.0,1,12.07824495582233
31400,88.0,3.0,170.0,1,12.386938977331
31400,60.0,5.0,719.0,1,12.449022745701502
31200,80.0,3.0,298.0,1,13.112315061750808
31200,152.0,5.0,325.0,1,13.057528278958722
31400,80.0,4.0,390.0,1,12.271630959002737
31200,95.0,4.0,280.0,1,12.764261701882235
31500,93.0,4.0,443.0,1,13.288472554244214
31500,126.0,5.0,341.0,1,13.085701467719382
31300,89.0,5.0,201.0,1,12.948012371209098
31200,61.0,2.0,187.0,1,12.013706813470414
31100,91.0,5.0,242.0,1,12.323860125621126
31300,70.0,3.0,137.0,1,12.760678763138287
31200,119.0,5.0,267.0,1,13.060490101343552
31300,62.0,3.0,201.0,1,12.80902429414634
31200,70.0,3.0,148.0,1,12.100717685412471
31500,16.0,1.0,337.0,1,13.122365377402328
31500,55.0,3.0,168.0,1,12.487488878546143
31100,168.0,6.0,539.0,1,13.252275227380538
31300,146.0,7.0,190.0,1,13.346763738602023
31200,102.0,5.0,990.0,1,12.899222326086994
31200,83.0,3.0,298.0,1,12.524530013005734
31300,110.0,4.0,432.0,1,12.855792879125431
31200,73.0,4.0,0.0,0,12.273268570141385
31200,85.0,4.0,159.0,1,12.270928303874424
31100,83.0,4.0,0.0,0,12.25486757159303
31200,99.0,3.0,284.0,1,13.138238695062618
31500,162.0,6.0,300.0,1,13.3374763699232
31400,115.0,4.0,712.0,1,13.25339339419516
31100,90.0,4.0,514.0,1,12.409017571151187
31400,105.0,5.0,300.0,1,12.873135057399978
31100,70.0,4.0,428.0,1,12.128116509451258
31200,101.0,5.0,0.0,0,12.729027412930751
31200,83.0,4.0,144.0,1,12.301387370778713
31300,89.0,5.0,0.0,0,12.82745794586311
31300,110.0,4.0,167.0,1,13.132315688453556
31100,103.0,4.0,787.0,1,12.47915237076039
31500,110.0,6.0,377.0,1,13.334649802851017
31500,104.0,6.0,335.0,1,12.88980312782975
31200,160.0,5.0,327.0,1,13.157732451741689
31100,30.0,2.0,126.0,1,11.81303746480054
31500,80.0,3.0,601.0,1,12.206077645517674
31200,56.0,3.0,512.0,1,12.460718739865236
31100,127.0,4.0,575.0,1,12.73213460457857
31400,58.0,3.0,0.0,0,12.409017571151187
31300,85.0,4.0,0.0,0,12.454107814022272
31100,70.0,3.0,0.0,0,12.440555661414288
31100,139.0,7.0,393.0,1,12.923914877701906
31200,149.0,4.0,352.0,1,13.304686600863562
31500,110.0,5.0,198.0,1,12.965990229723973
31100,107.0,5.0,512.0,1,12.452741298891183
31400,128.0,6.0,288.0,1,12.992256969959042
31200,99.0,3.0,138.0,1,12.676079399771028
31100,91.0,4.0,158.0,1,12.04355959836804
31100,84.0,5.0,479.0,1,12.628070334272698
31400,112.0,5.0,314.0,1,12.891694078557842
31200,77.0,4.0,0.0,0,12.384724978949745
31400,137.0,5.0,224.0,1,13.033075228717731
31200,110.0,5.0,60.0,1,12.218500103788145
31200,92.0,4.0,420.0,1,13.122365377402328
31400,151.0,5.0,877.0,1,13.19170472150098
31100,80.0,3.0,327.0,1,12.409017571151187
31500,70.0,5.0,120.0,1,12.69771850797869
31500,100.0,4.0,259.0,1,12.337105293891872
31500,85.0,4.0,452.0,1,12.793862088206213
31000,152.0,5.0,281.0,1,13.161586013632684
31400,49.0,3.0,266.0,1,12.577639650232571
31400,77.0,3.0,375.0,1,12.749561955131965
31200,112.0,5.0,444.0,1,12.574185427296197
31200,124.0,6.0,202.0,1,12.952762962683588
31500,160.0,5.0,400.0,1,13.093142578033378
31100,83.0,4.0,153.0,1,11.918397239722838
31100,83.0,4.0,137.0,1,12.348877778786171
31100,130.0,4.0,522.0,1,13.005831808336865
31500,54.0,2.0,78.0,1,11.949171928667829
31200,70.0,3.0,260.0,1,13.171155446333852
31400,90.0,4.0,0.0,0,13.193792478871629
31300,135.0,4.0,760.0,1,12.787640010618375
31100,99.0,4.0,296.0,1,12.596765851000391
31200,50.0,3.0,190.0,1,12.609037965102187
31200,74.0,5.0,286.0,1,12.81584093453868
31500,150.0,5.0,417.0,1,13.033534349487674
31100,87.0,3.0,204.0,1,12.278397958261774
31300,179.0,6.0,0.0,0,13.126357390703754
31200,55.0,3.0,255.0,1,12.896719202134523
31400,85.0,4.0,166.0,1,12.813068406503833
31500,92.0,4.0,195.0,1,12.87262171168374
31500,69.0,4.0,119.0,1,13.088808662125674
31000,50.0,2.0,31.0,1,11.918397239722838
31000,70.0,3.0,49.0,1,12.611541086966117
31100,82.0,4.0,184.0,1,12.296831574998258
31500,100.0,4.0,192.0,1,12.914406423738534
31500,75.0,5.0,477.0,1,12.793862088206213
31100,66.0,4.0,222.0,1,12.206077645517674
31200,110.0,5.0,619.0,1,12.82396003700373
31400,61.0,3.0,301.0,1,12.660331092405906
31200,90.0,4.0,373.0,1,12.301387370778713
