valeur_fonciere,code_postal,nom_commune,type_local,surface_reelle_bati,nombre_pieces_principales,nature_culture,surface_terrain,year,prix_mcarre
35642.0,31450,Espanès,Maison,70.0,1.0,sols,2597.0,2023,509.1714285714286
287500.0,31450,Espanès,Maison,95.0,5.0,,0.0,2023,3026.315789473684
187700.0,31450,Espanès,Maison,100.0,3.0,sols,1012.0,2023,1877.0
299100.0,31450,Espanès,Maison,104.0,5.0,sols,861.0,2023,2875.9615384615386
20000.0,31230,Mirambeau,Maison,30.0,1.0,sols,954.0,2022,666.6666666666666
170000.0,31230,Mirambeau,Maison,89.0,3.0,sols,1755.0,2022,1910.112359550562
120000.0,31110,Cier-de-Luchon,Maison,173.0,5.0,sols,1420.0,2022,693.6416184971098
348000.0,31110,Cier-de-Luchon,Maison,113.0,2.0,sols,950.0,2022,3079.646017699115
150000.0,31110,Cier-de-Luchon,Maison,60.0,4.0,sols,1000.0,2022,2500.0
193000.0,31190,Auragne,Maison,120.0,3.0,sols,1848.0,2023,1608.3333333333333
120000.0,31480,Laréole,Maison,50.0,4.0,sols,1920.0,2022,2400.0
210000.0,31540,Juzes,Maison,100.0,4.0,sols,2121.0,2023,2100.0
140000.0,31540,Juzes,Maison,78.0,5.0,sols,731.0,2023,1794.871794871795
532155.0,31450,Corronsac,Maison,154.0,6.0,terrains d'agrément,814.0,2022,3455.551948051948
243000.0,31450,Corronsac,Maison,143.0,9.0,sols,190.0,2022,1699.3006993006993
250578.5,31450,Corronsac,Maison,88.0,4.0,sols,477.0,2022,2847.4829545454545
244800.0,31450,Corronsac,Maison,86.0,4.0,sols,105.0,2022,2846.5116279069766
309250.0,31450,Corronsac,Maison,80.0,4.0,sols,598.0,2022,3865.625
189000.0,31160,Encausse-les-Thermes,Maison,83.0,3.0,sols,1052.0,2023,2277.10843373494
99000.0,31160,Encausse-les-Thermes,Maison,91.0,5.0,,0.0,2023,1087.9120879120878
215000.0,31160,Encausse-les-Thermes,Maison,92.0,4.0,sols,1000.0,2023,2336.9565217391305
178000.0,31160,Encausse-les-Thermes,Maison,117.0,5.0,sols,800.0,2023,1521.3675213675215
152000.0,31160,Encausse-les-Thermes,Maison,119.0,4.0,sols,830.0,2023,1277.310924369748
110000.0,31360,Auzas,Maison,61.0,3.0,sols,1753.0,2023,1803.27868852459
100000.0,31360,Auzas,Maison,90.0,4.0,sols,700.0,2023,1111.111111111111
125000.0,31360,Auzas,Maison,95.0,3.0,jardins,1554.0,2023,1315.7894736842106
120000.0,31380,Roquesérière,Maison,92.0,4.0,sols,240.0,2022,1304.3478260869565
296700.0,31380,Roquesérière,Maison,99.0,4.0,sols,402.0,2022,2996.969696969697
359000.0,31380,Roquesérière,Maison,109.0,4.0,sols,303.0,2022,3293.577981651376
285000.0,31380,Roquesérière,Maison,122.0,5.0,jardins,875.0,2022,2336.065573770492
438900.0,31380,Roquesérière,Maison,104.0,5.0,,0.0,2022,4220.192307692308
550000.0,31380,Roquesérière,Maison,133.0,5.0,terrains d'agrément,2000.0,2022,4135.338345864661
323500.0,31380,Roquesérière,Maison,171.0,7.0,,0.0,2022,1891.812865497076
278900.0,31380,Roquesérière,Maison,104.0,5.0,terrains d'agrément,776.0,2022,2681.730769230769
479000.0,31380,Roquesérière,Maison,133.0,4.0,terrains d'agrément,277.0,2022,3601.503759398496
562700.0,31380,Roquesérière,Maison,122.0,4.0,sols,1187.0,2022,4612.295081967213
125000.0,31380,Roquesérière,Maison,99.0,4.0,terres,1000.0,2022,1262.6262626262626
203790.0,31340,Layrac-sur-Tarn,Maison,61.0,3.0,sols,114.0,2022,3340.8196721311474
200000.0,31230,Coueilles,Maison,80.0,3.0,sols,4380.0,2022,2500.0
180000.0,31450,Donneville,Maison,89.0,5.0,sols,1021.0,2023,2022.4719101123596
532100.0,31450,Donneville,Maison,195.0,6.0,sols,1051.0,2023,2728.7179487179487
389253.5,31450,Donneville,Maison,129.0,7.0,sols,1000.0,2023,3017.468992248062
168100.0,31450,Donneville,Maison,79.0,2.0,sols,69.0,2023,2127.8481012658226
240000.0,31450,Donneville,Maison,109.0,4.0,terrains d'agrément,772.0,2023,2201.8348623853212
312000.0,31750,Escalquens,Maison,80.0,4.0,terrains a bâtir,407.0,2022,3900.0
600000.0,31750,Escalquens,Maison,145.0,5.0,terrains d'agrément,671.0,2022,4137.931034482759
332000.0,31750,Escalquens,Maison,103.0,4.0,sols,991.0,2022,3223.3009708737864
326600.0,31750,Escalquens,Maison,120.0,6.0,sols,800.0,2022,2721.6666666666665
509085.0,31750,Escalquens,Maison,106.0,5.0,sols,806.0,2022,4802.688679245283
482200.0,31750,Escalquens,Maison,150.0,6.0,sols,1000.0,2022,3214.6666666666665
279000.0,31750,Escalquens,Maison,88.0,4.0,sols,638.0,2022,3170.4545454545455
166320.0,31750,Escalquens,Maison,70.0,3.0,terrains a bâtir,219.0,2022,2376.0
400000.0,31750,Escalquens,Maison,106.0,5.0,sols,896.0,2022,3773.5849056603774
392000.0,31750,Escalquens,Maison,127.0,5.0,terrains d'agrément,1040.0,2022,3086.6141732283463
431000.0,31750,Escalquens,Maison,88.0,4.0,sols,648.0,2022,4897.727272727273
330000.0,31750,Escalquens,Maison,118.0,4.0,sols,1000.0,2022,2796.6101694915255
448000.0,31750,Escalquens,Maison,121.0,5.0,sols,707.0,2022,3702.4793388429753
473800.0,31750,Escalquens,Maison,133.0,6.0,sols,1000.0,2022,3562.406015037594
475610.0,31750,Escalquens,Maison,110.0,5.0,sols,700.0,2022,4323.727272727273
277100.0,31750,Escalquens,Maison,79.0,3.0,sols,608.0,2022,3507.5949367088606
323848.0,31750,Escalquens,Maison,90.0,5.0,sols,790.0,2022,3598.311111111111
415000.0,31750,Escalquens,Maison,117.0,5.0,terrains d'agrément,542.0,2022,3547.008547008547
315000.0,31750,Escalquens,Maison,116.0,6.0,sols,481.0,2022,2715.5172413793102
273000.0,31750,Escalquens,Maison,94.0,5.0,sols,261.0,2022,2904.255319148936
380000.0,31750,Escalquens,Maison,105.0,5.0,sols,974.0,2022,3619.0476190476193
275000.0,31750,Escalquens,Maison,93.0,5.0,sols,290.0,2022,2956.989247311828
325225.0,31750,Escalquens,Maison,98.0,4.0,sols,267.0,2022,3318.622448979592
372500.0,31750,Escalquens,Maison,125.0,7.0,sols,500.0,2022,2980.0
339795.0,31750,Escalquens,Maison,98.0,4.0,sols,663.0,2022,3467.295918367347
429400.0,31750,Escalquens,Maison,108.0,6.0,sols,902.0,2022,3975.925925925926
442600.0,31750,Escalquens,Maison,102.0,4.0,sols,787.0,2022,4339.21568627451
276500.0,31750,Escalquens,Maison,85.0,4.0,terrains a bâtir,219.0,2022,3252.9411764705883
418600.0,31750,Escalquens,Maison,80.0,5.0,sols,585.0,2022,5232.5
270000.0,31750,Escalquens,Maison,84.0,5.0,sols,507.0,2022,3214.285714285714
351800.0,31750,Escalquens,Maison,89.0,4.0,sols,215.0,2022,3952.808988764045
272500.0,31750,Escalquens,Maison,101.0,5.0,sols,254.0,2022,2698.019801980198
290053.0,31750,Escalquens,Maison,85.0,4.0,sols,209.0,2022,3412.3882352941177
512750.0,31750,Escalquens,Maison,123.0,4.0,sols,845.0,2022,4168.69918699187
447520.0,31750,Escalquens,Maison,113.0,5.0,sols,536.0,2022,3960.353982300885
375675.0,31750,Escalquens,Maison,102.0,4.0,sols,617.0,2022,3683.0882352941176
344640.0,31750,Escalquens,Maison,116.0,4.0,sols,163.0,2022,2971.0344827586205
312100.0,31750,Escalquens,Maison,80.0,4.0,sols,410.0,2022,3901.25
470000.0,31750,Escalquens,Maison,101.0,4.0,sols,500.0,2022,4653.465346534654
335000.0,31750,Escalquens,Maison,85.0,4.0,sols,281.0,2022,3941.176470588235
602100.0,31750,Escalquens,Maison,169.0,6.0,sols,1303.0,2022,3562.7218934911243
350000.0,31750,Escalquens,Maison,117.0,6.0,sols,912.0,2022,2991.4529914529912
330000.0,31750,Escalquens,Maison,97.0,4.0,sols,1210.0,2022,3402.061855670103
380100.0,31750,Escalquens,Maison,105.0,4.0,sols,652.0,2022,3620.0
212500.0,31750,Escalquens,Maison,185.0,6.0,terrains d'agrément,891.0,2022,1148.6486486486488
276350.0,31750,Escalquens,Maison,97.0,5.0,sols,308.0,2022,2848.9690721649486
259930.0,31750,Escalquens,Maison,91.0,6.0,sols,534.0,2022,2856.3736263736264
461970.0,31750,Escalquens,Maison,99.0,3.0,,0.0,2022,4666.363636363636
428675.0,31750,Escalquens,Maison,102.0,3.0,sols,536.0,2022,4202.696078431372
263750.0,31750,Escalquens,Maison,60.0,3.0,sols,1017.0,2022,4395.833333333333
310000.0,31750,Escalquens,Maison,90.0,4.0,sols,585.0,2022,3444.4444444444443
345000.0,31750,Escalquens,Maison,90.0,4.0,sols,673.0,2022,3833.3333333333335
205000.0,31750,Escalquens,Maison,80.0,4.0,sols,507.0,2022,2562.5
643425.0,31750,Escalquens,Maison,166.0,6.0,terrains d'agrément,1103.0,2022,3876.0542168674697
240000.0,31750,Escalquens,Maison,90.0,4.0,sols,572.0,2022,2666.6666666666665
512730.0,31750,Escalquens,Maison,110.0,5.0,sols,629.0,2022,4661.181818181818
629755.0,31750,Escalquens,Maison,215.0,6.0,sols,1062.0,2022,2929.093023255814
509700.0,31750,Escalquens,Maison,130.0,4.0,terrains d'agrément,753.0,2022,3920.769230769231
250000.0,31140,Montberon,Maison,125.0,5.0,terrains d'agrément,686.0,2023,2000.0
122500.0,31140,Montberon,Maison,81.0,4.0,,0.0,2023,1512.3456790123457
456250.0,31140,Montberon,Maison,188.0,6.0,sols,1000.0,2023,2426.8617021276596
208300.0,31140,Montberon,Maison,68.0,3.0,,0.0,2023,3063.235294117647
210000.0,31140,Montberon,Maison,85.0,4.0,sols,189.0,2023,2470.5882352941176
224000.0,31140,Montberon,Maison,117.0,4.0,sols,1045.0,2023,1914.5299145299145
412000.0,31140,Montberon,Maison,152.0,5.0,sols,1097.0,2023,2710.5263157894738
205000.0,31140,Montberon,Maison,70.0,3.0,sols,276.0,2023,2928.5714285714284
214150.0,31140,Montberon,Maison,64.0,3.0,,0.0,2023,3346.09375
194000.0,31140,Montberon,Maison,117.0,3.0,,0.0,2023,1658.1196581196582
240399.0,31140,Montberon,Maison,74.0,3.0,sols,611.0,2023,3248.635135135135
273000.0,31140,Montberon,Maison,79.0,3.0,sols,791.0,2023,3455.6962025316457
349000.0,31140,Montberon,Maison,119.0,7.0,sols,1000.0,2023,2932.7731092436975
270000.0,31140,Montberon,Maison,117.0,5.0,sols,840.0,2023,2307.6923076923076
260200.0,31140,Montberon,Maison,78.0,4.0,,0.0,2023,3335.897435897436
410000.0,31140,Montberon,Maison,155.0,6.0,terrains d'agrément,700.0,2023,2645.1612903225805
491100.0,31140,Montberon,Maison,100.0,4.0,terrains d'agrément,700.0,2023,4911.0
403160.0,31140,Montberon,Maison,149.0,5.0,sols,1000.0,2023,2705.771812080537
170000.0,31140,Montberon,Maison,83.0,4.0,sols,644.0,2023,2048.1927710843374
207100.0,31140,Montberon,Maison,70.0,3.0,,0.0,2023,2958.5714285714284
385000.0,31140,Montberon,Maison,105.0,5.0,sols,664.0,2023,3666.6666666666665
350000.0,31140,Montberon,Maison,115.0,3.0,sols,387.0,2023,3043.478260869565
452300.0,31140,Montberon,Maison,166.0,7.0,sols,1574.0,2023,2724.6987951807228
181615.0,31140,Montberon,Maison,75.0,3.0,sols,1000.0,2023,2421.5333333333333
339450.0,31140,Montberon,Maison,114.0,5.0,sols,824.0,2023,2977.6315789473683
325000.0,31140,Montberon,Maison,88.0,4.0,sols,692.0,2023,3693.181818181818
282980.0,31480,Caubiac,Maison,96.0,4.0,sols,635.0,2022,2947.7083333333335
286800.0,31480,Caubiac,Maison,132.0,5.0,sols,800.0,2022,2172.7272727272725
130000.0,31480,Caubiac,Maison,113.0,5.0,sols,685.0,2022,1150.4424778761063
189000.0,31460,Le Faget,Maison,130.0,3.0,sols,626.0,2022,1453.8461538461538
325000.0,31460,Le Faget,Maison,220.0,7.0,sols,367.0,2022,1477.2727272727273
145000.0,31460,Le Faget,Maison,48.0,2.0,sols,56.0,2022,3020.8333333333335
124000.0,31260,Salies-du-Salat,Maison,160.0,7.0,sols,327.0,2022,775.0
200470.0,31260,Salies-du-Salat,Maison,100.0,4.0,sols,481.0,2022,2004.7
117500.0,31260,Salies-du-Salat,Maison,81.0,2.0,sols,48.0,2022,1450.6172839506173
235000.0,31260,Salies-du-Salat,Maison,98.0,6.0,sols,880.0,2022,2397.9591836734694
195000.0,31260,Salies-du-Salat,Maison,85.0,4.0,sols,708.0,2022,2294.1176470588234
60000.0,31260,Salies-du-Salat,Maison,85.0,4.0,sols,416.0,2022,705.8823529411765
75000.0,31260,Salies-du-Salat,Maison,52.0,3.0,sols,155.0,2022,1442.3076923076924
121600.0,31260,Salies-du-Salat,Maison,76.0,4.0,sols,359.0,2022,1600.0
150350.0,31260,Salies-du-Salat,Maison,88.0,5.0,sols,253.0,2022,1708.5227272727273
173100.0,31260,Salies-du-Salat,Maison,83.0,4.0,terrains d'agrément,1401.0,2022,2085.5421686746986
268000.0,31260,Salies-du-Salat,Maison,280.0,8.0,jardins,864.0,2022,957.1428571428571
132000.0,31260,Salies-du-Salat,Maison,66.0,4.0,sols,341.0,2022,2000.0
209000.0,31260,Salies-du-Salat,Maison,158.0,5.0,terrains d'agrément,1501.0,2022,1322.7848101265822
210200.0,31260,Salies-du-Salat,Maison,109.0,4.0,sols,616.0,2022,1928.440366972477
215600.0,31260,Salies-du-Salat,Maison,116.0,5.0,sols,589.0,2022,1858.6206896551723
116300.0,31260,Salies-du-Salat,Maison,120.0,9.0,sols,120.0,2022,969.1666666666666
110000.0,31260,Salies-du-Salat,Maison,130.0,3.0,sols,95.0,2022,846.1538461538462
153000.0,31260,Salies-du-Salat,Maison,90.0,4.0,sols,442.0,2022,1700.0
315000.0,31260,Salies-du-Salat,Maison,80.0,3.0,sols,838.0,2022,3937.5
68000.0,31260,Salies-du-Salat,Maison,82.0,4.0,sols,56.0,2022,829.2682926829268
120000.0,31260,Salies-du-Salat,Maison,71.0,4.0,sols,655.0,2022,1690.1408450704225
105000.0,31260,Salies-du-Salat,Maison,100.0,6.0,sols,155.0,2022,1050.0
128650.0,31260,Salies-du-Salat,Maison,110.0,4.0,sols,357.0,2022,1169.5454545454545
141500.0,31260,Salies-du-Salat,Maison,84.0,3.0,sols,145.0,2022,1684.5238095238096
112000.0,31260,Salies-du-Salat,Maison,23.0,1.0,sols,383.0,2022,4869.565217391304
120000.0,31310,Lapeyrère,Maison,116.0,5.0,sols,95.0,2022,1034.4827586206898
455000.0,31150,Gratentour,Maison,146.0,6.0,sols,856.0,2022,3116.4383561643835
637050.0,31150,Gratentour,Maison,177.0,6.0,sols,500.0,2022,3599.1525423728813
348190.0,31150,Gratentour,Maison,118.0,6.0,sols,626.0,2022,2950.762711864407
537090.0,31150,Gratentour,Maison,110.0,4.0,terrains d'agrément,3553.0,2022,4882.636363636364
285170.0,31150,Gratentour,Maison,89.0,4.0,sols,346.0,2022,3204.1573033707864
238430.0,31150,Gratentour,Maison,81.0,4.0,,0.0,2022,2943.58024691358
182000.0,31150,Gratentour,Maison,76.0,2.0,sols,516.0,2022,2394.7368421052633
275000.0,31150,Gratentour,Maison,93.0,4.0,sols,804.0,2022,2956.989247311828
310589.0,31150,Gratentour,Maison,105.0,3.0,sols,625.0,2022,2957.9904761904763
454000.0,31150,Gratentour,Maison,113.0,5.0,sols,808.0,2022,4017.6991150442477
342000.0,31150,Gratentour,Maison,133.0,6.0,sols,673.0,2022,2571.4285714285716
360500.0,31150,Gratentour,Maison,102.0,4.0,sols,800.0,2022,3534.3137254901962
309825.0,31150,Gratentour,Maison,92.0,4.0,sols,800.0,2022,3367.663043478261
252300.0,31150,Gratentour,Maison,75.0,4.0,,0.0,2022,3364.0
330000.0,31150,Gratentour,Maison,130.0,7.0,sols,505.0,2022,2538.4615384615386
266900.0,31150,Gratentour,Maison,85.0,4.0,sols,736.0,2022,3140.0
399000.0,31150,Gratentour,Maison,128.0,4.0,sols,605.0,2022,3117.1875
297125.0,31150,Gratentour,Maison,88.0,4.0,sols,432.0,2022,3376.4204545454545
120000.0,31150,Gratentour,Maison,40.0,2.0,sols,199.0,2022,3000.0
243000.0,31150,Gratentour,Maison,87.0,5.0,sols,884.0,2022,2793.103448275862
160000.0,31150,Gratentour,Maison,68.0,3.0,sols,898.0,2022,2352.9411764705883
275500.0,31150,Gratentour,Maison,120.0,5.0,terrains d'agrément,845.0,2022,2295.8333333333335
135000.0,31150,Gratentour,Maison,76.0,4.0,sols,93.0,2022,1776.3157894736842
275500.0,31150,Gratentour,Maison,103.0,6.0,sols,606.0,2022,2674.757281553398
193696.44,31150,Gratentour,Maison,84.0,4.0,sols,224.0,2022,2305.91
650000.0,31150,Gratentour,Maison,247.0,6.0,sols,1000.0,2022,2631.5789473684213
199656.33,31150,Gratentour,Maison,84.0,4.0,sols,138.0,2022,2376.8610714285714
468500.0,31150,Gratentour,Maison,117.0,5.0,sols,500.0,2022,4004.2735042735044
275000.0,31150,Gratentour,Maison,120.0,5.0,sols,569.0,2022,2291.6666666666665
261000.0,31150,Gratentour,Maison,105.0,5.0,sols,858.0,2022,2485.714285714286
278000.0,31150,Gratentour,Maison,96.0,5.0,,0.0,2022,2895.8333333333335
333800.0,31150,Gratentour,Maison,108.0,5.0,sols,561.0,2022,3090.740740740741
260000.0,31150,Gratentour,Maison,81.0,4.0,sols,265.0,2022,3209.8765432098767
250000.0,31150,Gratentour,Maison,85.0,4.0,sols,514.0,2022,2941.176470588235
438300.0,31150,Gratentour,Maison,159.0,5.0,sols,500.0,2022,2756.603773584906
306900.0,31150,Gratentour,Maison,100.0,5.0,sols,881.0,2022,3069.0
409000.0,31150,Gratentour,Maison,118.0,5.0,sols,1144.0,2022,3466.101694915254
247500.0,31150,Gratentour,Maison,70.0,3.0,sols,89.0,2022,3535.714285714286
230000.0,31150,Gratentour,Maison,96.0,5.0,sols,627.0,2022,2395.8333333333335
486750.66,31150,Gratentour,Maison,118.0,5.0,sols,1144.0,2022,4125.005593220339
336000.0,31150,Gratentour,Maison,96.0,4.0,terrains d'agrément,1043.0,2022,3500.0
243800.0,31150,Gratentour,Maison,82.0,4.0,sols,213.0,2022,2973.170731707317
366080.0,31150,Gratentour,Maison,120.0,4.0,sols,839.0,2022,3050.6666666666665
238000.0,31150,Gratentour,Maison,72.0,4.0,sols,800.0,2022,3305.5555555555557
230600.0,31150,Gratentour,Maison,80.0,4.0,sols,491.0,2022,2882.5
432250.0,31150,Gratentour,Maison,129.0,5.0,sols,980.0,2022,3350.7751937984494
239000.0,31150,Gratentour,Maison,75.0,3.0,sols,609.0,2022,3186.6666666666665
277800.0,31150,Gratentour,Maison,79.0,4.0,,0.0,2022,3516.4556962025317
305500.0,31150,Gratentour,Maison,95.0,3.0,sols,500.0,2022,3215.7894736842104
271600.0,31150,Gratentour,Maison,70.0,3.0,sols,900.0,2022,3880.0
128000.0,31260,Ausseing,Maison,127.0,5.0,sols,1619.0,2022,1007.8740157480315
430950.0,31380,Azas,Maison,110.0,4.0,sols,1000.0,2022,3917.7272727272725
364550.0,31380,Azas,Maison,126.0,4.0,terrains d'agrément,4880.0,2022,2893.253968253968
392000.0,31380,Azas,Maison,90.0,4.0,sols,1000.0,2022,4355.555555555556
425925.0,31380,Azas,Maison,113.0,4.0,sols,1000.0,2022,3769.2477876106195
137500.0,31380,Azas,Maison,122.0,5.0,sols,1000.0,2022,1127.049180327869
471950.0,31380,Azas,Maison,197.0,6.0,sols,1000.0,2022,2395.6852791878173
399000.0,31380,Azas,Maison,137.0,6.0,sols,1000.0,2022,2912.4087591240877
187000.0,31480,Cox,Maison,87.0,2.0,sols,1439.0,2022,2149.425287356322
110600.0,31480,Cox,Maison,113.0,5.0,sols,1044.0,2022,978.7610619469026
94000.0,31480,Cox,Maison,105.0,3.0,sols,136.0,2022,895.2380952380952
179000.0,31260,Touille,Maison,180.0,6.0,sols,821.0,2022,994.4444444444445
245000.0,31340,Mirepoix-sur-Tarn,Maison,96.0,4.0,,0.0,2022,2552.0833333333335
128000.0,31340,Mirepoix-sur-Tarn,Maison,60.0,3.0,sols,252.0,2022,2133.3333333333335
210000.0,31340,Mirepoix-sur-Tarn,Maison,62.0,3.0,sols,812.0,2022,3387.0967741935483
272350.0,31340,Mirepoix-sur-Tarn,Maison,82.0,4.0,terrains d'agrément,770.0,2022,3321.3414634146343
212000.0,31340,Mirepoix-sur-Tarn,Maison,95.0,4.0,sols,75.0,2022,2231.5789473684213
301600.0,31340,Mirepoix-sur-Tarn,Maison,97.0,4.0,sols,523.0,2022,3109.278350515464
348000.0,31340,Mirepoix-sur-Tarn,Maison,111.0,5.0,sols,636.0,2022,3135.135135135135
192500.0,31340,Mirepoix-sur-Tarn,Maison,117.0,6.0,sols,629.0,2022,1645.2991452991453
279240.0,31340,Mirepoix-sur-Tarn,Maison,79.0,4.0,sols,750.0,2022,3534.6835443037976
308870.0,31340,Mirepoix-sur-Tarn,Maison,116.0,4.0,sols,1500.0,2022,2662.6724137931033
200000.0,31340,Mirepoix-sur-Tarn,Maison,120.0,5.0,sols,1187.0,2022,1666.6666666666667
180000.0,31340,Mirepoix-sur-Tarn,Maison,72.0,4.0,terres,742.0,2022,2500.0
257100.0,31340,Mirepoix-sur-Tarn,Maison,122.0,5.0,sols,561.0,2022,2107.377049180328
160000.0,31340,Mirepoix-sur-Tarn,Maison,88.0,4.0,sols,800.0,2022,1818.1818181818182
156850.0,31420,Boussan,Maison,120.0,4.0,sols,500.0,2022,1307.0833333333333
73000.0,31420,Boussan,Maison,63.0,3.0,taillis simples,6709.0,2022,1158.7301587301588
325000.0,31420,Boussan,Maison,117.0,3.0,terrains d'agrément,8527.0,2022,2777.777777777778
70000.0,31420,Boussan,Maison,92.0,3.0,sols,924.0,2022,760.8695652173913
294970.0,31420,Boussan,Maison,180.0,5.0,terrains d'agrément,2329.0,2022,1638.7222222222222
156000.0,31420,Boussan,Maison,89.0,4.0,terres,3094.0,2022,1752.808988764045
350700.0,31460,Toutens,Maison,159.0,4.0,terres,2096.0,2022,2205.6603773584907
239181.0,31460,Toutens,Maison,100.0,5.0,sols,719.0,2022,2391.81
286950.0,31460,Toutens,Maison,113.0,5.0,sols,756.0,2022,2539.380530973451
269800.0,31460,Toutens,Maison,93.0,4.0,sols,754.0,2022,2901.0752688172042
282000.0,31460,Toutens,Maison,97.0,4.0,sols,773.0,2022,2907.216494845361
320000.0,31460,Toutens,Maison,108.0,4.0,terrains d'agrément,1560.0,2022,2962.962962962963
323600.0,31450,Labastide-Beauvoir,Maison,160.0,5.0,sols,2155.0,2023,2022.5
254450.0,31450,Labastide-Beauvoir,Maison,84.0,5.0,,0.0,2023,3029.1666666666665
195000.0,31450,Labastide-Beauvoir,Maison,85.0,4.0,sols,354.0,2023,2294.1176470588234
277800.0,31220,Mondavezan,Maison,106.0,5.0,terrains d'agrément,1500.0,2023,2620.754716981132
233800.0,31220,Mondavezan,Maison,142.0,5.0,sols,1390.0,2023,1646.4788732394366
255000.0,31220,Mondavezan,Maison,90.0,4.0,sols,928.0,2023,2833.3333333333335
203800.0,31390,Bois-de-la-Pierre,Maison,83.0,3.0,jardins,1300.0,2022,2455.421686746988
195600.0,31390,Bois-de-la-Pierre,Maison,168.0,4.0,sols,140.0,2022,1164.2857142857142
383000.0,31390,Bois-de-la-Pierre,Maison,113.0,5.0,sols,1500.0,2022,3389.380530973451
210634.0,31210,Montréjeau,Maison,189.0,5.0,sols,203.0,2022,1114.4656084656085
87000.0,31210,Montréjeau,Maison,60.0,3.0,,0.0,2022,1450.0
226700.0,31210,Montréjeau,Maison,153.0,5.0,sols,404.0,2022,1481.6993464052287
15000.0,31210,Montréjeau,Maison,48.0,4.0,sols,26.0,2022,312.5
265000.0,31210,Montréjeau,Maison,149.0,5.0,sols,1500.0,2022,1778.523489932886
150000.0,31210,Montréjeau,Maison,125.0,5.0,sols,890.0,2022,1200.0
185000.0,31210,Montréjeau,Maison,176.0,7.0,prés,1457.0,2022,1051.1363636363637
467300.0,31210,Montréjeau,Maison,174.0,5.0,sols,728.0,2022,2685.632183908046
135000.0,31210,Montréjeau,Maison,68.0,4.0,sols,463.0,2022,1985.2941176470588
106000.0,31210,Montréjeau,Maison,70.0,3.0,,0.0,2022,1514.2857142857142
132000.0,31210,Montréjeau,Maison,65.0,4.0,sols,596.0,2022,2030.7692307692307
80000.0,31210,Montréjeau,Maison,78.0,4.0,sols,190.0,2022,1025.6410256410256
105500.0,31210,Montréjeau,Maison,90.0,5.0,sols,605.0,2022,1172.2222222222222
160000.0,31210,Montréjeau,Maison,84.0,5.0,jardins,1360.0,2022,1904.7619047619048
83000.0,31210,Montréjeau,Maison,81.0,4.0,sols,250.0,2022,1024.6913580246915
71000.0,31210,Montréjeau,Maison,66.0,3.0,sols,181.0,2022,1075.7575757575758
92000.0,31210,Montréjeau,Maison,98.0,4.0,sols,535.0,2022,938.7755102040817
40000.0,31210,Montréjeau,Maison,80.0,3.0,sols,40.0,2022,500.0
142000.0,31210,Montréjeau,Maison,75.0,4.0,sols,910.0,2022,1893.3333333333333
230000.0,31210,Montréjeau,Maison,113.0,4.0,prés,5094.0,2022,2035.3982300884957
170000.0,31210,Montréjeau,Maison,103.0,4.0,sols,1044.0,2022,1650.485436893204
17000.0,31210,Montréjeau,Maison,40.0,2.0,sols,37.0,2022,425.0
110000.0,31210,Montréjeau,Maison,162.0,5.0,sols,299.0,2022,679.0123456790124
20000.0,31210,Montréjeau,Maison,77.0,4.0,sols,302.0,2022,259.7402597402597
98000.0,31210,Montréjeau,Maison,60.0,3.0,,0.0,2022,1633.3333333333333
130000.0,31210,Montréjeau,Maison,80.0,4.0,,0.0,2022,1625.0
239000.0,31210,Montréjeau,Maison,210.0,7.0,sols,421.0,2022,1138.095238095238
132000.0,31210,Montréjeau,Maison,116.0,3.0,sols,197.0,2022,1137.9310344827586
73000.0,31210,Montréjeau,Maison,100.0,4.0,sols,68.0,2022,730.0
58000.0,31210,Montréjeau,Maison,143.0,6.0,sols,190.0,2022,405.5944055944056
58000.0,31210,Montréjeau,Maison,59.0,3.0,sols,85.0,2022,983.0508474576271
85000.0,31210,Montréjeau,Maison,90.0,3.0,sols,400.0,2022,944.4444444444445
376000.0,31210,Montréjeau,Maison,105.0,5.0,sols,510.0,2022,3580.9523809523807
160000.0,31210,Montréjeau,Maison,109.0,4.0,sols,917.0,2022,1467.8899082568807
332500.0,31210,Montréjeau,Maison,186.0,7.0,sols,161.0,2022,1787.6344086021506
71000.0,31210,Montréjeau,Maison,66.0,3.0,sols,156.0,2022,1075.7575757575758
202000.0,31210,Montréjeau,Maison,176.0,7.0,sols,1543.0,2022,1147.7272727272727
260000.0,31230,Mauvezin,Maison,135.0,3.0,sols,1855.0,2023,1925.9259259259259
102455.0,31360,Saint-Martory,Maison,160.0,5.0,sols,92.0,2022,640.34375
191000.0,31360,Saint-Martory,Maison,126.0,5.0,terrains d'agrément,3028.0,2022,1515.873015873016
80000.0,31360,Saint-Martory,Maison,74.0,4.0,sols,667.0,2022,1081.081081081081
172500.0,31360,Saint-Martory,Maison,45.0,2.0,sols,3340.0,2022,3833.3333333333335
146000.0,31360,Saint-Martory,Maison,108.0,4.0,sols,2756.0,2022,1351.851851851852
165000.0,31360,Saint-Martory,Maison,108.0,4.0,terrains d'agrément,715.0,2022,1527.7777777777778
25000.0,31360,Saint-Martory,Maison,30.0,1.0,sols,320.0,2022,833.3333333333334
150000.0,31360,Saint-Martory,Maison,130.0,4.0,sols,53.0,2022,1153.8461538461538
225820.0,31360,Saint-Martory,Maison,98.0,4.0,sols,646.0,2022,2304.285714285714
