valeur_fonciere,code_postal,surface_reelle_bati,nombre_pieces_principales,surface_terrain,exterieur
140150.0,31210.0,96.0,3.0,225.0,1
205350.0,31210.0,200.0,7.0,1032.0,1
50000.0,31210.0,70.0,4.0,50.0,1
68807.0,31210.0,48.0,3.0,265.0,1
590000.0,31320.0,118.0,4.0,500.0,1
627000.0,31320.0,147.0,4.0,1000.0,1
503500.0,31320.0,122.0,3.0,1000.0,1
216500.0,31200.0,81.0,4.0,0.0,0
275600.0,31500.0,90.0,5.0,381.0,1
550000.0,31200.0,130.0,5.0,367.0,1
280000.0,31500.0,87.0,5.0,328.0,1
100000.0,31200.0,132.0,5.0,360.0,1
415000.0,31500.0,88.0,4.0,160.0,1
561900.0,31500.0,167.0,6.0,482.0,1
380000.0,31200.0,95.0,5.0,286.0,1
383809.53,31000.0,80.0,4.0,0.0,0
268050.0,31500.0,89.0,5.0,207.0,1
310000.0,31200.0,83.0,4.0,512.0,1
190000.0,31200.0,54.0,3.0,76.0,1
336560.0,31400.0,92.0,4.0,245.0,1
515000.0,31400.0,137.0,4.0,216.0,1
337400.0,31400.0,105.0,5.0,316.0,1
305000.0,31500.0,71.0,3.0,222.0,1
552477.4,31500.0,115.0,4.0,60.0,1
353000.0,31400.0,81.0,4.0,341.0,1
480000.0,31500.0,96.0,5.0,341.0,1
303500.0,31200.0,60.0,3.0,546.0,1
450000.0,31400.0,145.0,4.0,400.0,1
520000.0,31200.0,117.0,3.0,598.0,1
227750.0,31500.0,49.0,2.0,160.0,1
210000.0,31400.0,94.0,3.0,390.0,1
486000.0,31200.0,100.0,4.0,127.0,1
387400.0,31500.0,82.0,4.0,156.0,1
580000.0,31500.0,152.0,5.0,320.0,1
484530.0,31400.0,94.0,4.0,167.0,1
400000.0,31400.0,107.0,4.0,144.0,1
325000.0,31400.0,80.0,5.0,394.0,1
225000.0,31500.0,106.0,5.0,144.0,1
315000.0,31200.0,115.0,5.0,360.0,1
400000.0,31500.0,120.0,4.0,317.0,1
244800.0,31200.0,85.0,4.0,134.0,1
370000.0,31200.0,110.0,6.0,365.0,1
534900.0,31200.0,134.0,3.0,257.0,1
287500.0,31200.0,107.0,5.0,1032.0,1
255000.0,31200.0,85.0,4.0,304.0,1
375000.0,31400.0,128.0,6.0,0.0,0
486150.0,31200.0,150.0,5.0,749.0,1
500000.0,31500.0,130.0,5.0,313.0,1
410000.0,31400.0,216.0,7.0,632.0,1
359020.0,31500.0,140.0,3.0,0.0,0
268900.0,31400.0,70.0,3.0,96.0,1
346150.0,31500.0,76.0,4.0,284.0,1
490000.0,31400.0,100.0,5.0,307.0,1
147000.0,31200.0,50.0,2.0,0.0,0
595800.0,31400.0,121.0,5.0,303.0,1
643800.0,31500.0,160.0,8.0,96.0,1
347512.0,31500.0,74.0,4.0,97.0,1
312500.0,31400.0,99.0,3.0,805.0,1
550000.0,31400.0,124.0,5.0,236.0,1
207073.73,31200.0,90.0,4.0,565.0,1
70000.0,31200.0,90.0,4.0,448.0,1
300000.0,31200.0,92.0,4.0,0.0,0
357000.0,31400.0,68.0,3.0,465.0,1
184000.0,31200.0,98.0,4.0,473.0,1
180000.0,31200.0,90.0,3.0,1079.0,1
205000.0,31200.0,65.0,3.0,0.0,0
208000.0,31400.0,76.0,3.0,0.0,0
220000.0,31400.0,50.0,2.0,520.0,1
310846.0,31200.0,100.0,5.0,0.0,0
302750.0,31200.0,70.0,4.0,87.0,1
457000.0,31500.0,88.0,4.0,320.0,1
359985.0,31400.0,74.0,3.0,238.0,1
250000.0,31400.0,74.0,4.0,455.0,1
450000.0,31500.0,134.0,8.0,311.0,1
220000.0,31400.0,56.0,3.0,256.0,1
254200.0,31400.0,175.0,4.0,1150.0,1
634150.0,31500.0,147.0,4.0,375.0,1
316000.0,31200.0,65.0,3.0,188.0,1
270000.0,31400.0,158.0,4.0,446.0,1
528000.0,31200.0,150.0,6.0,316.0,1
180000.0,31200.0,65.0,3.0,172.0,1
555000.0,31500.0,130.0,4.0,95.0,1
290000.0,31200.0,61.0,2.0,661.0,1
463500.0,31200.0,94.0,5.0,372.0,1
435700.0,31500.0,107.0,5.0,143.0,1
300000.0,31200.0,93.0,4.0,179.0,1
366400.0,31000.0,80.0,3.0,147.0,1
359000.0,31200.0,68.0,3.0,307.0,1
227000.0,31200.0,81.0,4.0,0.0,0
606500.0,31400.0,122.0,6.0,260.0,1
417200.0,31400.0,100.0,4.0,0.0,0
486500.0,31500.0,140.0,6.0,317.0,1
360000.0,31200.0,97.0,4.0,1000.0,1
385000.0,31500.0,111.0,6.0,273.0,1
643000.0,31200.0,128.0,4.0,354.0,1
240000.0,31200.0,67.0,4.0,180.0,1
542250.0,31400.0,115.0,5.0,155.0,1
512800.0,31500.0,160.0,5.0,191.0,1
365200.0,31200.0,73.0,4.0,0.0,0
369545.03,31500.0,124.0,5.0,163.0,1
340000.0,31200.0,106.0,5.0,620.0,1
300000.0,31400.0,107.0,4.0,241.0,1
250000.0,31200.0,120.0,4.0,87.0,1
312400.0,31400.0,87.0,4.0,0.0,0
564300.0,31200.0,127.0,6.0,190.0,1
249000.0,31500.0,56.0,2.0,245.0,1
371000.0,31200.0,110.0,6.0,161.0,1
480000.0,31500.0,107.0,5.0,220.0,1
215500.0,31200.0,77.0,4.0,0.0,0
252000.0,31500.0,80.0,4.0,143.0,1
397500.0,31500.0,124.0,5.0,222.0,1
472000.0,31500.0,120.0,7.0,420.0,1
94000.0,31200.0,34.0,2.0,0.0,0
401650.0,31000.0,85.0,4.0,348.0,1
300000.0,31200.0,79.0,5.0,233.0,1
420000.0,31400.0,130.0,5.0,757.0,1
105000.0,31400.0,109.0,5.0,366.0,1
521800.0,31200.0,135.0,6.0,311.0,1
279000.0,31200.0,87.0,4.0,0.0,0
447000.0,31500.0,100.0,5.0,97.0,1
185000.0,31500.0,40.0,1.0,219.0,1
325600.0,31500.0,67.0,3.0,184.0,1
519450.0,31200.0,110.0,5.0,150.0,1
198000.0,31200.0,83.0,3.0,102.0,1
200000.0,31200.0,77.0,3.0,441.0,1
290000.0,31400.0,163.0,5.0,1808.0,1
450000.0,31200.0,120.0,6.0,414.0,1
420000.0,31200.0,99.0,4.0,237.0,1
315500.0,31400.0,75.0,4.0,343.0,1
270980.0,31200.0,84.0,4.0,0.0,0
100000.0,31400.0,65.0,3.0,180.0,1
520000.0,31100.0,117.0,5.0,828.0,1
451310.0,31300.0,98.0,6.0,139.0,1
227000.0,31100.0,77.0,3.0,0.0,0
595330.0,31100.0,148.0,5.0,773.0,1
314000.0,31100.0,94.0,4.0,502.0,1
273000.0,31100.0,93.0,5.0,301.0,1
240000.0,31100.0,80.0,4.0,457.0,1
64896.0,31300.0,85.0,4.0,480.0,1
250000.0,31100.0,66.0,4.0,397.0,1
380000.0,31100.0,100.0,5.0,1000.0,1
158700.0,31300.0,61.0,3.0,79.0,1
230900.0,31100.0,95.0,5.0,228.0,1
344000.0,31100.0,135.0,5.0,627.0,1
300000.0,31100.0,69.0,2.0,101.0,1
208000.0,31100.0,93.0,5.0,341.0,1
453990.0,31100.0,140.0,4.0,1230.0,1
340000.0,31100.0,89.0,4.0,0.0,0
290000.0,31300.0,88.0,5.0,228.0,1
170000.0,31100.0,64.0,4.0,214.0,1
195000.0,31100.0,84.0,4.0,132.0,1
201600.0,31300.0,78.0,4.0,0.0,0
190000.0,31100.0,89.0,5.0,0.0,0
140000.0,31100.0,61.0,4.0,137.0,1
260000.0,31100.0,96.0,5.0,487.0,1
279400.0,31100.0,86.0,4.0,451.0,1
282500.0,31100.0,87.0,5.0,377.0,1
340000.0,31100.0,192.0,7.0,532.0,1
235000.0,31300.0,80.0,4.0,0.0,0
222200.0,31100.0,63.0,3.0,153.0,1
250000.0,31100.0,100.0,3.0,459.0,1
195000.0,31100.0,84.0,4.0,128.0,1
290000.0,31100.0,120.0,5.0,329.0,1
195755.0,31100.0,63.0,3.0,119.0,1
225000.0,31100.0,87.0,4.0,236.0,1
81000.0,31100.0,73.0,3.0,163.0,1
243000.0,31300.0,110.0,3.0,122.0,1
326000.0,31100.0,105.0,5.0,435.0,1
206000.0,31100.0,89.0,5.0,0.0,0
240750.0,31100.0,90.0,4.0,279.0,1
252000.0,31100.0,84.0,4.0,1273.0,1
236500.0,31100.0,72.0,4.0,400.0,1
158768.0,31100.0,56.0,3.0,0.0,0
397430.0,31300.0,130.0,5.0,152.0,1
220369.0,31100.0,78.0,4.0,0.0,0
312000.0,31100.0,64.0,4.0,345.0,1
300000.0,31100.0,120.0,4.0,746.0,1
380000.0,31100.0,140.0,5.0,360.0,1
76000.0,31100.0,63.0,3.0,151.0,1
268400.0,31100.0,97.0,5.0,253.0,1
300000.0,31100.0,126.0,6.0,133.0,1
156500.0,31100.0,74.0,2.0,653.0,1
319150.0,31100.0,110.0,5.0,202.0,1
485000.0,31300.0,123.0,4.0,712.0,1
378176.44,31300.0,75.0,4.0,68.0,1
305000.0,31100.0,87.0,5.0,258.0,1
238290.0,31100.0,84.0,4.0,300.0,1
125000.0,31100.0,78.0,4.0,0.0,0
189550.0,31100.0,78.0,4.0,0.0,0
362869.5,31100.0,105.0,5.0,240.0,1
145000.0,31300.0,92.0,2.0,372.0,1
251000.0,31100.0,99.0,5.0,784.0,1
475000.0,31100.0,103.0,4.0,606.0,1
232000.0,31100.0,76.0,4.0,145.0,1
299990.0,31300.0,82.0,5.0,358.0,1
567100.0,31100.0,133.0,4.0,904.0,1
120000.0,31100.0,43.0,3.0,235.0,1
170000.0,31100.0,93.0,4.0,416.0,1
313040.0,31300.0,220.0,6.0,1000.0,1
214000.0,31100.0,107.0,6.0,0.0,0
205090.0,31100.0,89.0,5.0,0.0,0
180000.0,31100.0,66.0,4.0,404.0,1
550000.0,31400.0,160.0,5.0,187.0,1
553000.0,31400.0,154.0,6.0,630.0,1
388500.0,31400.0,98.0,5.0,227.0,1
351000.0,31500.0,118.0,5.0,424.0,1
302000.0,31100.0,100.0,4.0,572.0,1
544920.0,31500.0,104.0,5.0,573.0,1
352000.0,31400.0,72.0,3.0,1099.0,1
400000.0,31500.0,94.0,3.0,468.0,1
607920.0,31300.0,182.0,6.0,250.0,1
430000.0,31400.0,110.0,3.0,316.0,1
271000.0,31100.0,86.0,5.0,0.0,0
325000.0,31300.0,96.0,5.0,507.0,1
610000.0,31500.0,134.0,6.0,446.0,1
430000.0,31200.0,128.0,5.0,378.0,1
411100.0,31200.0,143.0,5.0,371.0,1
285500.0,31300.0,82.0,4.0,0.0,0
500000.0,31200.0,101.0,4.0,423.0,1
564950.0,31300.0,112.0,4.0,114.0,1
165000.0,31100.0,58.0,3.0,206.0,1
335000.0,31100.0,93.0,4.0,145.0,1
515000.0,31500.0,96.0,4.0,441.0,1
165075.0,31100.0,76.0,4.0,0.0,0
427500.0,31200.0,110.0,4.0,477.0,1
210650.0,31100.0,93.0,4.0,225.0,1
468500.0,31400.0,100.0,5.0,135.0,1
544580.0,31300.0,124.0,5.0,418.0,1
315000.0,31300.0,76.0,3.0,326.0,1
202000.0,31100.0,81.0,4.0,182.0,1
438600.0,31400.0,92.0,4.0,2852.0,1
379450.0,31500.0,121.0,6.0,290.0,1
465500.0,31400.0,100.0,5.0,473.0,1
320000.0,31100.0,109.0,5.0,0.0,0
425000.0,31500.0,103.0,4.0,375.0,1
231000.0,31200.0,76.0,4.0,0.0,0
370000.0,31400.0,86.0,3.0,446.0,1
429000.0,31100.0,170.0,7.0,588.0,1
495000.0,31200.0,99.0,4.0,545.0,1
415000.0,31100.0,149.0,5.0,1204.0,1
421000.0,31500.0,110.0,3.0,481.0,1
320650.0,31200.0,100.0,4.0,557.0,1
104500.0,31300.0,56.0,2.0,85.0,1
520000.0,31400.0,105.0,5.0,139.0,1
441000.0,31500.0,100.0,4.0,618.0,1
350000.0,31400.0,67.0,4.0,247.0,1
332000.0,31100.0,84.0,4.0,0.0,0
233000.0,31500.0,90.0,5.0,153.0,1
373900.0,31500.0,102.0,4.0,312.0,1
496500.0,31400.0,115.0,5.0,141.0,1
230500.0,31100.0,95.0,7.0,480.0,1
416000.0,31000.0,78.0,3.0,38.0,1
290000.0,31100.0,86.0,4.0,355.0,1
225000.0,31100.0,86.0,4.0,0.0,0
481000.0,31200.0,140.0,5.0,508.0,1
380000.0,31100.0,127.0,5.0,471.0,1
389745.0,31400.0,111.0,6.0,0.0,0
310000.0,31200.0,92.0,4.0,530.0,1
300000.0,31300.0,90.0,3.0,433.0,1
515575.0,31100.0,145.0,6.0,650.0,1
206000.0,31100.0,81.0,4.0,0.0,0
271320.0,31400.0,50.0,2.0,60.0,1
412000.0,31500.0,78.0,4.0,192.0,1
123000.0,31100.0,89.0,3.0,489.0,1
180000.0,31100.0,96.0,5.0,295.0,1
372950.0,31200.0,83.0,5.0,372.0,1
207000.0,31100.0,105.0,5.0,119.0,1
562850.0,31400.0,135.0,5.0,1363.0,1
299000.0,31200.0,60.0,3.0,513.0,1
325000.0,31100.0,88.0,4.0,445.0,1
240500.0,31500.0,84.0,4.0,109.0,1
372000.0,31100.0,118.0,5.0,980.0,1
412500.0,31200.0,168.0,7.0,693.0,1
477805.0,31500.0,93.0,4.0,106.0,1
244500.0,31200.0,78.0,4.0,0.0,0
250000.0,31200.0,68.0,3.0,40.0,1
290550.0,31400.0,100.0,4.0,463.0,1
215000.0,31100.0,85.0,4.0,510.0,1
327400.0,31300.0,65.0,4.0,69.0,1
255607.0,31100.0,84.0,4.0,0.0,0
583585.0,31200.0,150.0,4.0,0.0,0
416000.0,31500.0,85.0,5.0,184.0,1
453500.0,31300.0,162.0,6.0,100.0,1
329512.0,31300.0,77.0,4.0,196.0,1
313350.0,31100.0,130.0,5.0,203.0,1
218720.0,31100.0,76.0,3.0,0.0,0
266337.0,31100.0,90.0,3.0,1266.0,1
398116.0,31100.0,128.0,5.0,592.0,1
465000.0,31300.0,163.0,7.0,1000.0,1
380000.0,31500.0,128.0,6.0,139.0,1
305000.0,31100.0,80.0,3.0,274.0,1
362500.0,31100.0,90.0,4.0,309.0,1
556000.0,31100.0,149.0,5.0,690.0,1
560000.0,31200.0,144.0,5.0,705.0,1
350000.0,31100.0,125.0,4.0,336.0,1
453000.0,31400.0,160.0,4.0,2720.0,1
479500.0,31400.0,99.0,4.0,127.0,1
205000.0,31200.0,105.0,3.0,440.0,1
283456.0,31200.0,67.0,3.0,242.0,1
335000.0,31100.0,160.0,6.0,1512.0,1
350000.0,31500.0,124.0,5.0,255.0,1
252182.34,31100.0,86.0,4.0,254.0,1
556800.0,31200.0,130.0,5.0,451.0,1
499500.0,31200.0,140.0,4.0,176.0,1
237500.0,31200.0,82.0,4.0,210.0,1
430350.0,31400.0,109.0,4.0,282.0,1
309500.0,31000.0,58.0,3.0,112.0,1
320000.0,31500.0,98.0,5.0,354.0,1
144722.0,31100.0,82.0,4.0,170.0,1
320000.0,31200.0,82.0,3.0,424.0,1
255000.0,31300.0,100.0,4.0,551.0,1
275000.0,31400.0,77.0,3.0,0.0,0
631300.0,31400.0,145.0,5.0,680.0,1
218000.0,31200.0,80.0,4.0,0.0,0
240000.0,31400.0,165.0,6.0,1246.0,1
115000.0,31100.0,89.0,4.0,568.0,1
332770.0,31400.0,67.0,4.0,286.0,1
465000.0,31500.0,140.0,5.0,675.0,1
587087.0,31500.0,175.0,7.0,465.0,1
615000.0,31500.0,163.0,6.0,417.0,1
130000.0,31100.0,45.0,2.0,169.0,1
215500.0,31100.0,106.0,5.0,0.0,0
230000.0,31200.0,89.0,4.0,129.0,1
290000.0,31300.0,85.0,3.0,411.0,1
257230.0,31100.0,134.0,5.0,510.0,1
230000.0,31100.0,90.0,8.0,210.0,1
454020.0,31300.0,88.0,4.0,0.0,0
325000.0,31200.0,80.0,3.0,297.0,1
419650.0,31500.0,88.0,4.0,245.0,1
267000.0,31300.0,84.0,4.0,0.0,0
345000.0,31400.0,89.0,4.0,669.0,1
491000.0,31200.0,115.0,4.0,430.0,1
370000.0,31300.0,82.0,4.0,492.0,1
244900.0,31100.0,91.0,4.0,200.0,1
605000.0,31500.0,162.0,5.0,273.0,1
231760.0,31100.0,70.0,3.0,0.0,0
248000.0,31300.0,88.0,3.0,342.0,1
207000.0,31100.0,89.0,4.0,335.0,1
544200.0,31100.0,129.0,5.0,297.0,1
410000.0,31500.0,80.0,3.0,438.0,1
615000.0,31100.0,158.0,5.0,1200.0,1
414000.0,31300.0,85.0,4.0,94.0,1
205000.0,31100.0,85.0,4.0,239.0,1
419200.0,31500.0,100.0,4.0,182.0,1
220000.0,31100.0,88.0,5.0,232.0,1
624550.0,31300.0,180.0,5.0,316.0,1
330000.0,31400.0,99.0,6.0,360.0,1
187000.0,31100.0,69.0,3.0,0.0,0
135000.0,31500.0,49.0,2.0,184.0,1
530000.0,31100.0,312.0,8.0,1332.0,1
369330.0,31200.0,69.0,4.0,326.0,1
291150.0,31100.0,103.0,5.0,279.0,1
225500.0,31100.0,87.0,4.0,255.0,1
230000.0,31300.0,90.0,4.0,320.0,1
216900.0,31200.0,75.0,4.0,0.0,0
223850.0,31100.0,98.0,4.0,0.0,0
175000.0,31100.0,67.0,3.0,194.0,1
256880.0,31100.0,93.0,4.0,375.0,1
280000.0,31100.0,132.0,6.0,352.0,1
411698.0,31300.0,160.0,5.0,222.0,1
370000.0,31500.0,100.0,4.0,188.0,1
215000.0,31100.0,76.0,4.0,325.0,1
400000.0,31300.0,90.0,5.0,983.0,1
442176.88,31400.0,85.0,4.0,145.0,1
131750.0,31200.0,73.0,3.0,133.0,1
305000.0,31100.0,110.0,5.0,391.0,1
281660.5,31500.0,72.0,4.0,172.0,1
277000.0,31200.0,73.0,4.0,163.0,1
369000.0,31500.0,84.0,5.0,345.0,1
304000.0,31300.0,171.0,7.0,497.0,1
224000.0,31200.0,90.0,3.0,97.0,1
580000.0,31200.0,142.0,6.0,433.0,1
289000.0,31500.0,75.0,4.0,390.0,1
482900.0,31200.0,131.0,4.0,315.0,1
485000.0,31200.0,131.0,5.0,507.0,1
300000.0,31500.0,137.0,5.0,548.0,1
297400.0,31200.0,89.0,5.0,0.0,0
277500.0,31400.0,86.0,4.0,326.0,1
392500.0,31400.0,117.0,5.0,484.0,1
225500.0,31200.0,88.0,4.0,0.0,0
235000.0,31100.0,76.0,2.0,352.0,1
595400.0,31200.0,189.0,7.0,115.0,1
279200.0,31100.0,95.0,4.0,336.0,1
115000.0,31200.0,44.0,2.0,68.0,1
550000.0,31500.0,108.0,4.0,449.0,1
300000.0,31200.0,92.0,4.0,141.0,1
478801.0,31400.0,118.0,5.0,305.0,1
212380.0,31500.0,50.0,3.0,234.0,1
195000.0,31200.0,74.0,4.0,0.0,0
322000.0,31300.0,89.0,4.0,326.0,1
234124.0,31100.0,82.0,4.0,191.0,1
291600.0,31100.0,98.0,4.0,437.0,1
409285.0,31100.0,110.0,4.0,413.0,1
376000.0,31200.0,93.0,5.0,758.0,1
647000.0,31500.0,128.0,5.0,412.0,1
345800.0,31500.0,70.0,5.0,109.0,1
422500.0,31500.0,102.0,4.0,366.0,1
190000.0,31100.0,85.0,4.0,175.0,1
300000.0,31200.0,92.0,4.0,377.0,1
398000.0,31500.0,90.0,3.0,700.0,1
180000.0,31200.0,80.0,4.0,400.0,1
563800.0,31400.0,125.0,5.0,164.0,1
530000.0,31500.0,140.0,4.0,329.0,1
632650.0,31300.0,169.0,6.0,124.0,1
285000.0,31200.0,92.0,4.0,87.0,1
170000.0,31200.0,74.0,4.0,121.0,1
308000.0,31200.0,100.0,5.0,0.0,0
300000.0,31400.0,56.0,3.0,212.0,1
312536.0,31300.0,80.0,4.0,90.0,1
340000.0,31200.0,70.0,3.0,169.0,1
410000.0,31200.0,147.0,6.0,578.0,1
340000.0,31200.0,154.0,6.0,619.0,1
469150.0,31100.0,141.0,6.0,435.0,1
215000.0,31100.0,84.0,4.0,344.0,1
360000.0,31100.0,118.0,5.0,327.0,1
180000.0,31500.0,68.0,4.0,144.0,1
350000.0,31300.0,85.0,3.0,411.0,1
460000.0,31100.0,179.0,4.0,493.0,1
345675.0,31100.0,88.0,4.0,237.0,1
140000.0,31200.0,120.0,4.0,195.0,1
302250.0,31200.0,89.0,4.0,0.0,0
520681.0,31500.0,103.0,4.0,235.0,1
429000.0,31200.0,100.0,5.0,245.0,1
346958.7,31100.0,134.0,6.0,474.0,1
234000.0,31500.0,55.0,3.0,324.0,1
219500.0,31100.0,63.0,3.0,169.0,1
260000.0,31500.0,80.0,4.0,710.0,1
510000.0,31400.0,128.0,5.0,877.0,1
189400.0,31200.0,74.0,4.0,0.0,0
588034.0,31400.0,132.0,4.0,208.0,1
433500.0,31200.0,88.0,3.0,116.0,1
264000.0,31200.0,85.0,4.0,275.0,1
420000.0,31200.0,90.0,5.0,314.0,1
375000.0,31100.0,120.0,4.0,1000.0,1
570000.0,31200.0,128.0,6.0,220.0,1
372275.0,31400.0,106.0,5.0,733.0,1
230000.0,31100.0,86.0,4.0,222.0,1
370000.0,31500.0,94.0,4.0,350.0,1
159000.0,31100.0,91.0,4.0,124.0,1
500000.0,31300.0,110.0,5.0,441.0,1
453650.0,31100.0,91.0,6.0,290.0,1
268000.0,31100.0,61.0,4.0,525.0,1
580000.0,31200.0,116.0,5.0,144.0,1
198000.0,31100.0,82.0,4.0,190.0,1
530000.0,31200.0,150.0,5.0,325.0,1
540000.0,31500.0,99.0,5.0,454.0,1
190000.0,31300.0,118.0,6.0,329.0,1
593820.0,31000.0,130.0,6.0,87.0,1
489000.0,31300.0,160.0,6.0,740.0,1
386060.0,31100.0,110.0,3.0,200.0,1
360000.0,31200.0,121.0,6.0,237.0,1
195000.0,31100.0,84.0,4.0,146.0,1
300000.0,31300.0,76.0,4.0,99.0,1
538950.0,31100.0,105.0,4.0,529.0,1
490600.0,31500.0,90.0,3.0,91.0,1
407000.0,31100.0,121.0,5.0,0.0,0
273900.0,31500.0,92.0,4.0,198.0,1
287000.0,31100.0,135.0,5.0,362.0,1
562100.0,31400.0,114.0,4.0,122.0,1
361705.0,31100.0,102.0,5.0,402.0,1
90000.0,31100.0,53.0,3.0,592.0,1
385000.0,31500.0,80.0,4.0,235.0,1
218000.0,31100.0,74.0,5.0,350.0,1
160000.0,31100.0,70.0,4.0,372.0,1
362330.0,31400.0,104.0,5.0,580.0,1
260000.0,31200.0,67.0,4.0,150.0,1
280000.0,31500.0,55.0,3.0,0.0,0
270000.0,31200.0,85.0,4.0,260.0,1
456000.0,31500.0,115.0,3.0,129.0,1
536750.0,31500.0,115.0,5.0,452.0,1
179000.0,31100.0,55.0,2.0,80.0,1
417000.0,31400.0,150.0,7.0,236.0,1
415000.0,31500.0,106.0,5.0,266.0,1
442857.0,31100.0,137.0,6.0,816.0,1
315000.0,31100.0,76.0,3.0,384.0,1
444032.0,31100.0,110.0,3.0,400.0,1
276500.0,31100.0,94.0,5.0,400.0,1
350000.0,31400.0,85.0,1.0,357.0,1
550540.0,31400.0,127.0,5.0,125.0,1
643350.0,31200.0,160.0,6.0,621.0,1
246200.0,31100.0,86.0,4.0,131.0,1
222050.0,31100.0,110.0,4.0,798.0,1
380000.0,31500.0,124.0,5.0,255.0,1
320000.0,31500.0,100.0,4.0,260.0,1
228000.0,31500.0,61.0,3.0,193.0,1
472000.0,31500.0,91.0,4.0,97.0,1
275000.0,31100.0,97.0,5.0,352.0,1
565250.0,31400.0,199.0,7.0,318.0,1
180000.0,31200.0,123.0,4.0,720.0,1
305600.0,31200.0,93.0,4.0,296.0,1
464805.0,31400.0,115.0,5.0,650.0,1
450000.0,31200.0,124.0,4.0,245.0,1
451990.0,31400.0,129.0,5.0,380.0,1
218000.0,31100.0,82.0,4.0,286.0,1
242800.0,31100.0,93.0,4.0,305.0,1
142000.0,31100.0,82.0,3.0,184.0,1
622650.0,31500.0,130.0,4.0,469.0,1
313050.0,31200.0,89.0,4.0,90.0,1
300000.0,31400.0,57.0,3.0,442.0,1
360000.0,31200.0,81.0,5.0,440.0,1
434050.0,31200.0,122.0,4.0,544.0,1
504700.0,31300.0,107.0,4.0,133.0,1
392560.0,31300.0,119.0,4.0,1012.0,1
200000.0,31200.0,104.0,5.0,202.0,1
558850.0,31100.0,120.0,4.0,1084.0,1
145000.0,31300.0,90.0,4.0,0.0,0
120000.0,31100.0,139.0,5.0,600.0,1
245000.0,31400.0,60.0,4.0,250.0,1
195000.0,31100.0,89.0,4.0,0.0,0
170050.0,31200.0,70.0,3.0,0.0,0
185900.0,31100.0,62.0,3.0,0.0,0
440000.0,31400.0,95.0,5.0,304.0,1
208800.0,31200.0,83.0,4.0,0.0,0
200000.0,31100.0,95.0,4.0,0.0,0
328050.0,31200.0,89.0,4.0,90.0,1
250000.0,31300.0,83.0,4.0,452.0,1
237400.0,31500.0,90.0,6.0,185.0,1
350000.0,31500.0,70.0,4.0,420.0,1
648650.0,31500.0,190.0,5.0,276.0,1
250000.0,31100.0,90.0,4.0,351.0,1
325000.0,31200.0,111.0,5.0,0.0,0
145000.0,31100.0,76.0,4.0,0.0,0
179000.0,31100.0,73.0,3.0,160.0,1
448000.0,31300.0,83.0,3.0,539.0,1
396000.0,31400.0,105.0,5.0,331.0,1
308000.0,31100.0,96.0,3.0,355.0,1
284732.0,31200.0,94.0,4.0,0.0,0
210173.0,31100.0,72.0,3.0,386.0,1
605000.0,31200.0,161.0,4.0,214.0,1
550000.0,31400.0,114.0,3.0,166.0,1
265000.0,31100.0,89.0,4.0,457.0,1
313550.0,31100.0,98.0,4.0,267.0,1
631360.0,31400.0,145.0,5.0,194.0,1
490690.0,31200.0,140.0,5.0,340.0,1
210000.0,31200.0,68.0,3.0,0.0,0
421616.0,31400.0,87.0,5.0,623.0,1
272335.0,31100.0,94.0,4.0,181.0,1
138000.0,31500.0,45.0,1.0,0.0,0
280000.0,31100.0,107.0,4.0,256.0,1
350000.0,31500.0,113.0,4.0,373.0,1
331250.0,31400.0,135.0,6.0,250.0,1
359350.0,31200.0,104.0,5.0,0.0,0
400000.0,31500.0,170.0,5.0,479.0,1
259000.0,31500.0,84.0,4.0,111.0,1
373000.0,31400.0,81.0,5.0,283.0,1
508000.0,31500.0,134.0,7.0,591.0,1
340000.0,31500.0,73.0,4.0,185.0,1
290000.0,31300.0,70.0,4.0,0.0,0
402500.0,31400.0,120.0,4.0,579.0,1
452000.0,31500.0,100.0,3.0,220.0,1
620000.0,31400.0,114.0,4.0,158.0,1
250000.0,31400.0,140.0,6.0,507.0,1
480000.0,31500.0,105.0,5.0,198.0,1
427400.0,31400.0,125.0,5.0,437.0,1
521600.0,31500.0,166.0,6.0,165.0,1
259000.0,31300.0,101.0,3.0,457.0,1
397875.0,31100.0,111.0,5.0,470.0,1
323300.0,31300.0,79.0,4.0,116.0,1
250500.0,31200.0,73.0,3.0,163.0,1
399000.0,31200.0,93.0,4.0,151.0,1
429385.0,31500.0,96.0,5.0,31.0,1
427100.0,31200.0,89.0,3.0,180.0,1
339000.0,31200.0,69.0,3.0,250.0,1
88000.0,31100.0,77.0,4.0,491.0,1
330000.0,31500.0,71.0,3.0,61.0,1
176000.0,31100.0,77.0,4.0,491.0,1
293945.0,31100.0,106.0,5.0,455.0,1
177690.0,31100.0,82.0,4.0,0.0,0
605200.0,31500.0,143.0,4.0,170.0,1
235000.0,31400.0,70.0,4.0,188.0,1
253450.0,31400.0,130.0,4.0,362.0,1
418000.0,31100.0,136.0,5.0,520.0,1
562000.0,31400.0,120.0,4.0,108.0,1
223000.0,31100.0,88.0,4.0,0.0,0
380000.0,31300.0,80.0,3.0,0.0,0
255000.0,31100.0,80.0,4.0,1025.0,1
470000.0,31400.0,162.0,5.0,3270.0,1
506590.0,31100.0,135.0,4.0,650.0,1
280000.0,31200.0,97.0,4.0,600.0,1
465000.0,31500.0,133.0,6.0,127.0,1
