valeur_fonciere,code_postal,surface_reelle_bati,nombre_pieces_principales,surface_terrain,exterieur
277000.0,31240,88.0,5.0,406.0,1
365000.0,31240,140.0,7.0,528.0,1
400000.0,31240,126.0,5.0,1093.0,1
382200.0,31240,60.0,3.0,168.0,1
382150.0,31240,90.0,2.0,508.0,1
373900.0,31240,170.0,6.0,424.0,1
370000.0,31240,86.0,4.0,533.0,1
419550.0,31240,102.0,4.0,415.0,1
374000.0,31240,96.0,4.0,662.0,1
260000.0,31240,82.0,4.0,465.0,1
459400.0,31240,139.0,5.0,752.0,1
461670.0,31240,134.0,4.0,652.0,1
388700.0,31240,73.0,4.0,448.0,1
175000.0,31240,134.0,6.0,533.0,1
393472.0,31240,88.0,4.0,300.0,1
330000.0,31240,88.0,5.0,588.0,1
360700.0,31240,93.0,4.0,562.0,1
348350.0,31240,127.0,5.0,582.0,1
361500.0,31240,122.0,4.0,736.0,1
316670.0,31240,85.0,4.0,437.0,1
290000.0,31240,65.0,4.0,400.0,1
301420.0,31240,95.0,4.0,227.0,1
344000.0,31240,115.0,5.0,627.0,1
360000.0,31240,107.0,5.0,445.0,1
344510.0,31240,58.0,4.0,525.0,1
326400.0,31240,107.0,6.0,385.0,1
335000.0,31240,95.0,5.0,525.0,1
347800.0,31240,107.0,3.0,523.0,1
521085.0,31240,125.0,4.0,589.0,1
480488.0,31240,128.0,6.0,530.0,1
418500.0,31240,103.0,3.0,328.0,1
365605.0,31240,114.0,5.0,699.0,1
299020.0,31240,88.0,6.0,407.0,1
345000.0,31240,95.0,4.0,672.0,1
546100.0,31240,107.0,4.0,872.0,1
336800.0,31240,94.0,4.0,341.0,1
320000.0,31240,95.0,4.0,227.0,1
300000.0,31240,163.0,5.0,416.0,1
425950.0,31240,117.0,5.0,632.0,1
316700.0,31240,108.0,5.0,218.0,1
354060.0,31240,96.0,3.0,613.0,1
335000.0,31240,80.0,5.0,718.0,1
324000.0,31240,100.0,5.0,425.0,1
344000.0,31240,92.0,4.0,466.0,1
303000.0,31240,83.0,4.0,448.0,1
270000.0,31240,89.0,4.0,470.0,1
169000.0,31240,70.0,4.0,204.0,1
292500.0,31240,86.0,4.0,0.0,0
482970.0,31240,70.0,3.0,505.0,1
230000.0,31240,80.0,4.0,490.0,1
488100.0,31240,178.0,7.0,679.0,1
260000.0,31240,67.0,4.0,471.0,1
459000.0,31240,140.0,5.0,708.0,1
210000.0,31240,82.0,4.0,430.0,1
255000.0,31240,120.0,5.0,495.0,1
340000.0,31240,90.0,4.0,708.0,1
325940.0,31240,94.0,4.0,440.0,1
452300.0,31240,130.0,5.0,514.0,1
552000.0,31240,108.0,5.0,586.0,1
234000.0,31240,115.0,5.0,419.0,1
308000.0,31240,80.0,5.0,322.0,1
368000.0,31240,120.0,5.0,539.0,1
377000.0,31240,120.0,5.0,525.0,1
216200.0,31240,85.0,4.0,525.0,1
364500.0,31240,134.0,5.0,456.0,1
436000.0,31240,102.0,4.0,682.0,1
315000.0,31240,141.0,6.0,565.0,1
265000.0,31240,111.0,5.0,437.0,1
336200.0,31240,85.0,5.0,457.0,1
387000.0,31240,117.0,7.0,385.0,1
221000.0,31240,85.0,4.0,437.0,1
510300.0,31240,138.0,6.0,605.0,1
419000.0,31240,160.0,5.0,865.0,1
241000.0,31240,65.0,4.0,315.0,1
271565.0,31350,120.0,2.0,1960.0,1
150000.0,31160,103.0,4.0,985.0,1
35000.0,31160,56.0,2.0,140.0,1
95000.0,31160,76.0,3.0,315.0,1
82000.0,31160,80.0,3.0,205.0,1
163830.0,31160,63.0,4.0,340.0,1
85100.0,31160,115.0,5.0,300.0,1
210150.0,31190,108.0,3.0,156.0,1
280000.0,31190,90.0,4.0,1387.0,1
121500.0,31190,132.0,5.0,1376.0,1
250000.0,31190,47.0,2.0,4390.0,1
222000.0,31190,70.0,3.0,908.0,1
237450.0,31190,89.0,3.0,574.0,1
375000.0,31190,181.0,6.0,1957.0,1
188300.0,31190,80.0,3.0,80.0,1
223000.0,31190,83.0,4.0,155.0,1
331500.0,31190,180.0,6.0,978.0,1
215000.0,31190,96.0,4.0,1120.0,1
115000.0,31190,85.0,4.0,135.0,1
430000.0,31190,140.0,4.0,1000.0,1
134500.0,31190,50.0,3.0,44.0,1
132500.0,31190,80.0,4.0,819.0,1
200000.0,31190,80.0,4.0,819.0,1
154000.0,31190,80.0,3.0,60.0,1
265000.0,31190,105.0,5.0,953.0,1
155000.0,31190,51.0,4.0,164.0,1
289200.0,31700,92.0,4.0,625.0,1
241880.0,31700,80.0,4.0,0.0,0
80275.0,31700,55.0,2.0,542.0,1
150000.0,31700,93.0,3.0,181.0,1
157000.0,31700,64.0,3.0,0.0,0
270000.0,31700,85.0,5.0,815.0,1
390100.0,31700,88.0,4.0,831.0,1
230000.0,31700,78.0,4.0,968.0,1
260700.0,31700,81.0,4.0,0.0,0
230880.0,31700,120.0,4.0,226.0,1
580000.0,31700,178.0,6.0,922.0,1
279980.0,31700,98.0,4.0,0.0,0
175000.0,31700,53.0,3.0,48.0,1
186690.3,31700,82.0,4.0,195.0,1
417830.0,31700,90.0,4.0,1270.0,1
239000.0,31700,95.0,4.0,1395.0,1
188670.0,31700,61.0,3.0,0.0,0
350800.0,31700,97.0,4.0,822.0,1
341000.0,31700,129.0,5.0,1393.0,1
295000.0,31700,100.0,4.0,669.0,1
419752.12,31700,100.0,4.0,669.0,1
194300.0,31700,80.0,4.0,0.0,0
245000.0,31700,85.0,4.0,260.0,1
212000.0,31700,77.0,4.0,1230.0,1
185000.0,31700,66.0,3.0,60.0,1
270000.0,31700,82.0,4.0,0.0,0
275000.0,31700,101.0,5.0,56.0,1
423500.0,31700,132.0,5.0,1026.0,1
387400.0,31700,143.0,4.0,1389.0,1
263250.0,31700,89.0,4.0,0.0,0
237650.0,31700,82.0,4.0,0.0,0
203000.0,31700,82.0,4.0,0.0,0
415350.0,31700,118.0,5.0,1026.0,1
402400.0,31700,110.0,5.0,1008.0,1
256370.0,31700,82.0,4.0,0.0,0
102981.67,31700,64.0,3.0,57.0,1
318900.0,31700,105.0,5.0,338.0,1
349000.0,31700,86.0,4.0,463.0,1
121100.0,31700,61.0,3.0,195.0,1
398450.0,31700,107.0,4.0,751.0,1
235000.0,31700,82.0,4.0,0.0,0
100000.0,31700,60.0,4.0,94.0,1
267618.6,31700,139.0,4.0,1283.0,1
269000.0,31700,141.0,6.0,555.0,1
315000.0,31370,118.0,5.0,1190.0,1
192000.0,31370,89.0,3.0,3200.0,1
126666.0,31370,68.0,2.0,4010.0,1
126480.0,31350,175.0,5.0,0.0,0
160000.0,31210,117.0,6.0,500.0,1
73855.0,31210,150.0,4.0,1579.0,1
100000.0,31210,103.0,4.0,1000.0,1
321190.0,31210,118.0,5.0,500.0,1
240000.0,31210,138.0,5.0,927.0,1
65000.0,31210,43.0,2.0,7163.0,1
248800.0,31210,88.0,4.0,1880.0,1
312000.0,31210,128.0,5.0,2078.0,1
45080.0,31260,62.0,2.0,843.0,1
351500.0,31260,190.0,5.0,2479.0,1
200000.0,31260,80.0,3.0,978.0,1
45000.0,31260,60.0,3.0,81.0,1
165050.0,31260,114.0,3.0,1281.0,1
284900.0,31510,160.0,4.0,540.0,1
97080.0,31510,150.0,5.0,90.0,1
180000.0,31510,59.0,3.0,1515.0,1
205000.0,31480,120.0,4.0,674.0,1
260000.0,31480,91.0,4.0,500.0,1
67000.0,31480,75.0,3.0,98.0,1
228050.0,31310,127.0,4.0,833.0,1
230000.0,31310,154.0,5.0,1299.0,1
213600.0,31310,160.0,6.0,1943.0,1
236805.0,31310,147.0,4.0,271.0,1
82500.0,31310,44.0,2.0,95.0,1
195000.0,31310,67.0,3.0,1000.0,1
161000.0,31310,136.0,4.0,537.0,1
145500.0,31310,63.0,2.0,819.0,1
65500.0,31310,60.0,3.0,38.0,1
156000.0,31310,90.0,5.0,223.0,1
227000.0,31310,140.0,5.0,1451.0,1
128000.0,31310,186.0,4.0,150.0,1
130000.0,31310,61.0,3.0,1069.0,1
332480.0,31310,100.0,3.0,1055.0,1
120000.0,31310,66.0,2.0,329.0,1
190000.0,31310,97.0,4.0,1230.0,1
120000.0,31310,70.0,3.0,124.0,1
207500.0,31310,140.0,4.0,1115.0,1
120000.0,31310,86.0,4.0,1056.0,1
148000.0,31310,82.0,4.0,386.0,1
355000.0,31310,149.0,4.0,2636.0,1
130000.0,31310,66.0,3.0,662.0,1
60000.0,31310,155.0,5.0,62.0,1
145000.0,31310,105.0,4.0,311.0,1
196305.0,31310,93.0,5.0,1097.0,1
37000.0,31310,52.0,2.0,50.0,1
261500.0,31310,113.0,5.0,983.0,1
140000.0,31310,84.0,2.0,347.0,1
204500.0,31310,155.0,4.0,915.0,1
143000.0,31310,93.0,3.0,280.0,1
138000.0,31310,82.0,4.0,544.0,1
206600.0,31310,95.0,4.0,491.0,1
130000.0,31310,109.0,4.0,2570.0,1
151000.0,31310,91.0,4.0,302.0,1
182000.0,31310,136.0,4.0,419.0,1
145000.0,31310,70.0,4.0,2460.0,1
50000.0,31310,105.0,2.0,685.0,1
131000.0,31310,92.0,4.0,226.0,1
140000.0,31310,125.0,3.0,159.0,1
83000.0,31310,90.0,3.0,284.0,1
57500.0,31310,130.0,5.0,2040.0,1
51948.0,31310,35.0,2.0,834.0,1
310000.0,31450,105.0,4.0,2208.0,1
235500.0,31450,70.0,3.0,576.0,1
180000.0,31420,88.0,4.0,475.0,1
139115.0,31110,50.0,2.0,260.0,1
250000.0,31870,76.0,4.0,479.0,1
342000.0,31870,107.0,5.0,855.0,1
128000.0,31870,44.0,2.0,0.0,0
235000.0,31870,84.0,3.0,216.0,1
325770.0,31870,122.0,5.0,444.0,1
425000.0,31870,240.0,6.0,4908.0,1
50000.0,31870,70.0,2.0,108.0,1
286525.66,31870,130.0,4.0,1712.0,1
245000.0,31870,70.0,3.0,334.0,1
388000.0,31870,125.0,5.0,913.0,1
126400.0,31870,44.0,2.0,0.0,0
380000.0,31870,132.0,4.0,327.0,1
355000.0,31870,101.0,4.0,0.0,0
489770.0,31870,169.0,6.0,862.0,1
208465.0,31870,98.0,4.0,589.0,1
285000.0,31870,101.0,4.0,1000.0,1
232000.0,31870,90.0,3.0,213.0,1
289150.0,31870,86.0,4.0,439.0,1
263500.0,31870,99.0,5.0,1375.0,1
262600.0,31870,80.0,4.0,407.0,1
206750.0,31870,65.0,3.0,419.0,1
385000.0,31870,110.0,4.0,700.0,1
255500.0,31870,92.0,5.0,366.0,1
265518.0,31870,93.0,4.0,345.0,1
325570.0,31870,98.0,4.0,1501.0,1
170000.0,31870,63.0,3.0,0.0,0
285070.0,31870,130.0,4.0,299.0,1
176800.0,31870,67.0,3.0,0.0,0
193000.0,31870,88.0,4.0,432.0,1
207200.0,31870,80.0,4.0,112.0,1
261800.0,31870,90.0,3.0,285.0,1
191000.0,31870,81.0,4.0,101.0,1
196950.0,31870,67.0,3.0,0.0,0
195000.0,31870,85.0,4.0,103.0,1
453000.0,31870,144.0,5.0,934.0,1
375500.0,31870,116.0,5.0,484.0,1
237000.0,31870,105.0,5.0,543.0,1
205400.0,31430,113.0,4.0,222.0,1
200000.0,31430,80.0,3.0,1050.0,1
122500.0,31430,111.0,4.0,500.0,1
190000.0,31430,97.0,4.0,977.0,1
298000.0,31430,145.0,4.0,1000.0,1
250000.0,31430,240.0,1.0,0.0,0
227000.0,31430,116.0,4.0,975.0,1
300000.0,31460,85.0,3.0,4352.0,1
350000.0,31460,118.0,5.0,1560.0,1
120000.0,31460,116.0,3.0,60.0,1
305200.0,31460,153.0,5.0,240.0,1
182670.0,31460,102.0,4.0,152.0,1
404000.0,31460,25.0,2.0,24.0,1
120000.0,31460,100.0,3.0,83.0,1
233000.0,31460,91.0,4.0,23.0,1
120000.0,31340,145.0,6.0,1036.0,1
95969.0,31340,118.0,4.0,744.0,1
283000.0,31340,90.0,5.0,0.0,0
174300.0,31340,56.0,3.0,143.0,1
230000.0,31340,86.0,4.0,2985.0,1
425890.0,31340,130.0,4.0,1000.0,1
296500.0,31340,110.0,4.0,1109.0,1
290000.0,31340,220.0,6.0,326.0,1
127500.0,31340,135.0,4.0,1309.0,1
249000.0,31340,104.0,4.0,1000.0,1
330000.0,31340,150.0,5.0,1000.0,1
272283.0,31340,105.0,4.0,2451.0,1
27500.0,31260,60.0,2.0,90.0,1
78000.0,31260,45.0,1.0,195.0,1
60000.0,31260,73.0,3.0,552.0,1
229000.0,31260,93.0,4.0,1490.0,1
379147.0,31460,79.0,2.0,3520.0,1
320000.0,31460,106.0,4.0,4334.0,1
420000.0,31460,203.0,4.0,3331.0,1
151500.0,31460,110.0,4.0,2000.0,1
97000.0,31190,38.0,2.0,55.0,1
66000.0,31190,140.0,5.0,100.0,1
181000.0,31190,94.0,4.0,0.0,0
310700.0,31190,92.0,4.0,701.0,1
240000.0,31190,89.0,4.0,630.0,1
275050.0,31190,121.0,5.0,928.0,1
341770.0,31190,148.0,6.0,952.0,1
340000.0,31190,120.0,5.0,3003.0,1
264000.0,31190,105.0,4.0,813.0,1
120000.0,31190,96.0,3.0,150.0,1
345000.0,31190,115.0,4.0,726.0,1
143200.0,31190,55.0,2.0,40.0,1
133500.0,31190,114.0,1.0,275.0,1
270080.0,31190,94.0,5.0,755.0,1
237500.0,31190,102.0,4.0,583.0,1
106500.0,31190,160.0,6.0,32.0,1
175000.0,31190,56.0,3.0,688.0,1
114000.0,31190,66.0,3.0,291.0,1
88000.0,31190,45.0,2.0,23.0,1
150000.0,31190,149.0,4.0,205.0,1
247400.0,31190,109.0,4.0,605.0,1
152000.0,31190,67.0,3.0,142.0,1
287000.0,31190,88.0,3.0,378.0,1
216700.0,31190,94.0,4.0,0.0,0
235500.0,31190,80.0,2.0,66.0,1
150000.0,31190,72.0,4.0,196.0,1
505750.0,31190,230.0,6.0,534.0,1
226000.0,31190,92.0,4.0,737.0,1
210000.0,31190,102.0,4.0,0.0,0
123000.0,31190,80.0,4.0,162.0,1
259000.0,31190,92.0,4.0,1200.0,1
339600.0,31190,105.0,5.0,754.0,1
165500.0,31190,76.0,4.0,0.0,0
361000.0,31190,130.0,4.0,713.0,1
318000.0,31190,112.0,6.0,1145.0,1
325800.0,31190,113.0,4.0,1000.0,1
136000.0,31190,80.0,4.0,173.0,1
230000.0,31190,92.0,5.0,751.0,1
250000.0,31190,133.0,5.0,550.0,1
150000.0,31190,74.0,3.0,631.0,1
115000.0,31190,66.0,3.0,200.0,1
355000.0,31190,119.0,4.0,584.0,1
200270.0,31190,99.0,4.0,1284.0,1
262000.0,31190,88.0,5.0,601.0,1
358200.0,31190,95.0,5.0,800.0,1
155000.0,31190,109.0,4.0,636.0,1
314900.0,31190,116.0,4.0,719.0,1
228000.0,31190,99.0,5.0,566.0,1
279500.0,31190,100.0,5.0,378.0,1
300000.0,31190,140.0,4.0,721.0,1
128040.0,31190,80.0,4.0,194.0,1
314950.0,31190,115.0,4.0,405.0,1
314000.0,31190,106.0,5.0,858.0,1
314800.0,31190,122.0,7.0,1066.0,1
185000.0,31190,92.0,5.0,619.0,1
226000.0,31190,117.0,5.0,817.0,1
416920.0,31190,133.0,5.0,867.0,1
250000.0,31190,70.0,4.0,1581.0,1
190000.0,31190,50.0,2.0,343.0,1
195394.0,31190,81.0,4.0,623.0,1
160000.0,31190,91.0,3.0,1000.0,1
220000.0,31190,73.0,5.0,264.0,1
256250.0,31190,95.0,4.0,893.0,1
339350.0,31190,89.0,5.0,756.0,1
205000.0,31190,79.0,5.0,863.0,1
149900.0,31190,110.0,5.0,210.0,1
150000.0,31190,66.0,3.0,0.0,0
210000.0,31190,62.0,3.0,712.0,1
185228.0,31190,72.0,4.0,296.0,1
239900.0,31190,83.0,4.0,340.0,1
107650.0,31190,48.0,3.0,83.0,1
426000.0,31190,104.0,4.0,0.0,0
344050.0,31190,138.0,5.0,806.0,1
189900.0,31190,80.0,4.0,160.0,1
205900.0,31190,88.0,4.0,339.0,1
166775.0,31190,100.0,4.0,200.0,1
90000.0,31190,80.0,4.0,137.0,1
308000.0,31190,116.0,5.0,847.0,1
192080.0,31190,82.0,4.0,208.0,1
270000.0,31190,104.0,3.0,922.0,1
229950.0,31190,83.0,5.0,237.0,1
244550.0,31190,92.0,4.0,420.0,1
258300.0,31190,105.0,5.0,628.0,1
256000.0,31190,80.0,4.0,716.0,1
207850.0,31190,88.0,4.0,729.0,1
99100.0,31190,65.0,1.0,95.0,1
110000.0,31190,110.0,4.0,217.0,1
193120.0,31190,50.0,3.0,350.0,1
190000.0,31190,157.0,3.0,614.0,1
265030.0,31190,143.0,5.0,861.0,1
235000.0,31220,111.0,6.0,1000.0,1
187350.0,31220,73.0,4.0,1010.0,1
36000.0,31220,120.0,3.0,60.0,1
234336.0,31220,106.0,5.0,1000.0,1
40000.0,31220,36.0,3.0,261.0,1
175000.0,31220,78.0,3.0,580.0,1
185830.0,31580,150.0,3.0,1085.0,1
230000.0,31470,92.0,5.0,1328.0,1
221000.0,31470,107.0,5.0,403.0,1
450410.0,31470,118.0,4.0,998.0,1
520500.0,31460,141.0,5.0,1000.0,1
210000.0,31460,136.0,5.0,270.0,1
289323.0,31460,155.0,4.0,579.0,1
170000.0,31290,120.0,2.0,120.0,1
235500.0,31290,100.0,5.0,780.0,1
95000.0,31290,80.0,3.0,81.0,1
207230.0,31290,88.0,4.0,601.0,1
331030.0,31290,164.0,5.0,550.0,1
52000.0,31290,50.0,3.0,55.0,1
193000.0,31190,120.0,3.0,1848.0,1
176000.0,31220,87.0,3.0,719.0,1
173000.0,31220,104.0,3.0,240.0,1
291869.0,31220,236.0,8.0,856.0,1
332500.0,31220,141.0,5.0,1101.0,1
170000.0,31220,99.0,3.0,617.0,1
119380.0,31220,90.0,3.0,420.0,1
155000.0,31220,75.0,3.0,140.0,1
145000.0,31220,59.0,5.0,867.0,1
149000.0,31220,72.0,3.0,925.0,1
106500.0,31220,86.0,3.0,68.0,1
128000.0,31220,58.0,3.0,46.0,1
182500.0,31110,53.0,3.0,0.0,0
162750.0,31110,50.0,3.0,0.0,0
233450.0,31110,242.0,7.0,426.0,1
170000.0,31110,91.0,4.0,712.0,1
270000.0,31110,62.0,3.0,126.0,1
188760.0,31110,74.0,4.0,117.0,1
172500.0,31110,50.0,3.0,0.0,0
248590.0,31110,76.0,4.0,0.0,0
220000.0,31110,102.0,5.0,758.0,1
399700.0,31110,138.0,5.0,787.0,1
178000.0,31110,54.0,3.0,88.0,1
332000.0,31110,138.0,5.0,500.0,1
155000.0,31150,65.0,3.0,0.0,0
99000.0,31150,146.0,5.0,500.0,1
310000.0,31150,82.0,5.0,451.0,1
250000.0,31150,79.0,4.0,186.0,1
500000.0,31150,141.0,5.0,500.0,1
271600.0,31150,90.0,4.0,196.0,1
120000.0,31150,128.0,5.0,1519.0,1
215000.0,31150,94.0,4.0,180.0,1
328200.0,31150,100.0,4.0,577.0,1
290000.0,31150,120.0,5.0,825.0,1
435500.0,31150,140.0,5.0,1074.0,1
299000.0,31150,91.0,4.0,984.0,1
350850.0,31150,121.0,4.0,842.0,1
139808.0,31150,88.0,4.0,512.0,1
295800.0,31150,88.0,4.0,527.0,1
276055.0,31150,110.0,4.0,340.0,1
225600.0,31150,89.0,4.0,632.0,1
331967.0,31150,84.0,3.0,500.0,1
237945.0,31150,97.0,5.0,263.0,1
290000.0,31150,190.0,6.0,971.0,1
477850.0,31150,160.0,6.0,722.0,1
170000.0,31150,65.0,3.0,0.0,0
275000.0,31150,88.0,4.0,589.0,1
287600.0,31150,92.0,4.0,500.0,1
365000.0,31150,108.0,5.0,500.0,1
135000.0,31150,88.0,4.0,569.0,1
434500.0,31150,110.0,4.0,1009.0,1
483000.0,31150,159.0,7.0,4156.0,1
620000.0,31150,152.0,4.0,500.0,1
261000.0,31150,89.0,4.0,668.0,1
215000.0,31150,82.0,4.0,438.0,1
293850.0,31150,66.0,4.0,562.0,1
260000.0,31150,80.0,4.0,838.0,1
423400.0,31150,90.0,6.0,656.0,1
393500.0,31150,99.0,4.0,842.0,1
371450.0,31150,117.0,5.0,739.0,1
288000.0,31150,95.0,4.0,643.0,1
272700.0,31150,107.0,5.0,319.0,1
300000.0,31150,104.0,4.0,615.0,1
315000.0,31150,95.0,4.0,900.0,1
210000.0,31150,90.0,4.0,600.0,1
277350.0,31150,111.0,6.0,786.0,1
198000.0,31150,79.0,4.0,138.0,1
414110.0,31150,138.0,5.0,500.0,1
237600.0,31150,97.0,5.0,350.0,1
196500.0,31150,97.0,5.0,0.0,0
237600.0,31150,97.0,5.0,291.0,1
442700.0,31240,114.0,5.0,0.0,0
350000.0,31240,110.0,6.0,610.0,1
512000.0,31240,190.0,7.0,789.0,1
292400.0,31240,111.0,4.0,270.0,1
315000.0,31240,95.0,5.0,286.0,1
201875.0,31240,60.0,3.0,108.0,1
330700.0,31240,105.0,5.0,507.0,1
395000.0,31240,115.0,5.0,500.0,1
283000.0,31240,84.0,4.0,0.0,0
550000.0,31240,95.0,5.0,1900.0,1
299000.0,31240,95.0,4.0,0.0,0
200000.0,31240,94.0,5.0,422.0,1
190000.0,31240,77.0,4.0,260.0,1
509450.0,31240,171.0,7.0,809.0,1
236000.0,31240,77.0,4.0,298.0,1
480000.0,31240,130.0,6.0,421.0,1
202000.0,31240,70.0,4.0,279.0,1
290940.0,31240,66.0,4.0,214.0,1
480000.0,31240,105.0,5.0,800.0,1
473000.0,31240,111.0,6.0,646.0,1
272851.0,31240,92.0,5.0,189.0,1
310000.0,31240,83.0,4.0,503.0,1
254500.0,31240,65.0,4.0,203.0,1
369800.0,31240,92.0,4.0,548.0,1
280000.0,31240,93.0,5.0,525.0,1
331750.0,31240,93.0,6.0,501.0,1
400000.0,31240,90.0,6.0,498.0,1
117000.0,31240,77.0,4.0,203.0,1
273700.0,31240,53.0,3.0,505.0,1
310000.0,31240,99.0,4.0,484.0,1
236000.0,31240,84.0,4.0,0.0,0
410000.0,31240,126.0,5.0,636.0,1
230000.0,31240,92.0,1.0,177.0,1
321500.0,31240,107.0,5.0,443.0,1
290000.0,31240,102.0,5.0,0.0,0
439000.0,31240,141.0,5.0,562.0,1
440000.0,31240,98.0,5.0,904.0,1
400000.0,31240,119.0,4.0,604.0,1
530620.0,31240,129.0,5.0,750.0,1
405609.0,31240,108.0,5.0,711.0,1
347500.0,31240,108.0,6.0,287.0,1
335750.0,31240,93.0,4.0,366.0,1
349000.0,31240,83.0,6.0,0.0,0
257200.0,31240,81.0,4.0,160.0,1
408850.0,31240,155.0,4.0,491.0,1
385800.0,31240,103.0,4.0,442.0,1
67850.0,31240,81.0,4.0,146.0,1
277000.0,31240,78.0,4.0,631.0,1
429200.0,31240,138.0,6.0,609.0,1
340300.0,31240,109.0,5.0,603.0,1
276500.0,31240,72.0,5.0,474.0,1
408000.0,31240,109.0,5.0,750.0,1
258010.0,31240,93.0,5.0,315.0,1
337700.0,31240,111.0,4.0,324.0,1
275000.0,31240,95.0,5.0,441.0,1
446750.0,31240,137.0,6.0,817.0,1
460000.0,31240,160.0,5.0,797.0,1
460620.0,31240,126.0,6.0,354.0,1
289675.0,31240,84.0,4.0,301.0,1
639000.0,31240,202.0,7.0,1120.0,1
349200.0,31240,103.0,4.0,550.0,1
483660.0,31240,130.0,6.0,796.0,1
458000.0,31240,141.0,5.0,692.0,1
309500.0,31240,124.0,5.0,438.0,1
228500.0,31240,79.0,4.0,0.0,0
330734.0,31240,95.0,4.0,775.0,1
189500.0,31240,67.0,4.0,469.0,1
260000.0,31240,83.0,6.0,0.0,0
453300.0,31240,127.0,5.0,573.0,1
556600.0,31240,146.0,6.0,722.0,1
322900.0,31240,143.0,7.0,635.0,1
273500.0,31240,93.0,4.0,270.0,1
247700.0,31240,77.0,4.0,380.0,1
260000.0,31240,84.0,4.0,0.0,0
341054.0,31240,91.0,4.0,366.0,1
289470.0,31240,92.0,5.0,294.0,1
257000.0,31240,80.0,5.0,434.0,1
513500.0,31240,138.0,5.0,327.0,1
261700.0,31240,88.0,4.0,211.0,1
350900.0,31240,109.0,4.0,732.0,1
242000.0,31240,84.0,4.0,0.0,0
329000.0,31240,108.0,6.0,396.0,1
240400.0,31240,83.0,5.0,377.0,1
281700.0,31240,109.0,4.0,325.0,1
40000.0,31240,105.0,5.0,772.0,1
491100.0,31240,130.0,5.0,414.0,1
215000.0,31240,82.0,5.0,312.0,1
260000.0,31420,125.0,5.0,470.0,1
276000.0,31420,145.0,4.0,500.0,1
100000.0,31420,165.0,4.0,134.0,1
150000.0,31420,92.0,4.0,704.0,1
155000.0,31420,94.0,5.0,3954.0,1
189000.0,31420,103.0,4.0,1825.0,1
428000.0,31420,169.0,5.0,500.0,1
180000.0,31420,102.0,3.0,1380.0,1
185000.0,31420,165.0,6.0,257.0,1
161070.0,31420,79.0,4.0,217.0,1
83500.0,31420,40.0,2.0,38.0,1
104000.0,31420,160.0,4.0,3290.0,1
190000.0,31420,115.0,7.0,623.0,1
228000.0,31420,55.0,3.0,203.0,1
100000.0,31420,78.0,3.0,500.0,1
195000.0,31420,82.0,5.0,778.0,1
58668.0,31420,71.0,3.0,41.0,1
74000.0,31420,31.0,1.0,955.0,1
130000.0,31420,85.0,5.0,500.0,1
230000.0,31270,70.0,3.0,1010.0,1
263000.0,31270,85.0,4.0,289.0,1
320400.0,31270,107.0,5.0,654.0,1
337900.0,31270,99.0,4.0,743.0,1
548550.0,31270,205.0,6.0,1210.0,1
248000.0,31270,93.0,6.0,0.0,0
318900.0,31270,99.0,4.0,417.0,1
200000.0,31270,70.0,4.0,495.0,1
200000.0,31270,123.0,5.0,500.0,1
269000.0,31270,105.0,4.0,748.0,1
266510.0,31270,123.0,5.0,1240.0,1
305380.0,31270,98.0,4.0,530.0,1
160000.0,31270,89.0,4.0,229.0,1
232500.0,31270,78.0,4.0,310.0,1
281320.0,31270,101.0,5.0,387.0,1
255100.0,31270,88.0,4.0,183.0,1
242600.0,31270,83.0,4.0,520.0,1
235000.0,31270,89.0,4.0,207.0,1
263450.0,31270,84.0,4.0,490.0,1
299670.0,31270,130.0,6.0,474.0,1
500000.0,31270,116.0,5.0,1599.0,1
126000.0,31270,96.0,5.0,590.0,1
255000.0,31270,89.0,4.0,221.0,1
287891.0,31270,95.0,4.0,0.0,0
346000.0,31270,120.0,5.0,847.0,1
380000.0,31270,144.0,7.0,500.0,1
315000.0,31270,97.0,5.0,495.0,1
260500.0,31270,80.0,4.0,0.0,0
279200.0,31270,95.0,4.0,188.0,1
240000.0,31270,91.0,4.0,336.0,1
552400.0,31270,169.0,5.0,682.0,1
342000.0,31270,125.0,4.0,600.0,1
140000.0,31270,125.0,4.0,600.0,1
219460.0,31270,114.0,4.0,491.0,1
240870.0,31270,88.0,5.0,450.0,1
315000.0,31270,120.0,2.0,746.0,1
240000.0,31270,62.0,4.0,626.0,1
437250.0,31270,114.0,5.0,678.0,1
390000.0,31270,122.0,5.0,468.0,1
220000.0,31270,98.0,4.0,530.0,1
256140.0,31270,79.0,4.0,157.0,1
285000.0,31270,95.0,4.0,442.0,1
269000.0,31270,79.0,4.0,283.0,1
246800.0,31270,101.0,4.0,479.0,1
331700.0,31270,116.0,6.0,619.0,1
389000.0,31270,116.0,5.0,803.0,1
236000.0,31270,94.0,4.0,126.0,1
219420.0,31270,86.0,4.0,357.0,1
435452.0,31270,147.0,5.0,1006.0,1
195800.0,31270,86.0,4.0,235.0,1
358540.0,31270,169.0,5.0,541.0,1
397000.0,31270,139.0,4.0,1369.0,1
289520.0,31270,97.0,4.0,400.0,1
416650.0,31270,118.0,4.0,671.0,1
50000.0,31220,120.0,4.0,1337.0,1
317950.0,31220,211.0,6.0,185.0,1
283380.0,31220,130.0,3.0,4635.0,1
150000.0,31220,108.0,4.0,1400.0,1
