valeur_fonciere,code_postal,nom_commune,type_local,surface_reelle_bati,nombre_pieces_principales,nature_culture,surface_terrain,year
161560.0,31200,Toulouse,Appartement,47.0,2.0,None,0.0,2023
119000.0,31300,Toulouse,Appartement,34.0,1.0,None,0.0,2023
166000.0,31300,Toulouse,Appartement,29.0,2.0,None,0.0,2023
140000.0,31400,Toulouse,Appartement,70.0,3.0,None,0.0,2023
149000.0,31400,Toulouse,Appartement,32.0,1.0,None,0.0,2023
285300.0,31000,Toulouse,Appartement,35.0,2.0,None,0.0,2023
164000.0,31500,Toulouse,Appartement,63.0,3.0,None,0.0,2023
115000.0,31000,Toulouse,Appartement,55.0,3.0,None,0.0,2023
122000.0,31100,Toulouse,Appartement,81.0,4.0,None,0.0,2023
220100.0,31500,Toulouse,Appartement,54.0,3.0,None,0.0,2023
216000.0,31300,Toulouse,Appartement,72.0,4.0,None,0.0,2023
250000.0,31000,Toulouse,Appartement,43.0,2.0,None,0.0,2023
155000.0,31000,Toulouse,Appartement,37.0,2.0,None,0.0,2023
375000.0,31200,Toulouse,Maison,101.0,4.0,sols,306.0,2023
432285.0,31500,Toulouse,Maison,125.0,5.0,sols,261.0,2023
128000.0,31400,Toulouse,Appartement,53.0,3.0,None,0.0,2023
400000.0,31500,Toulouse,Appartement,132.0,5.0,None,0.0,2023
115000.0,31400,Toulouse,Appartement,32.0,1.0,None,0.0,2023
210000.0,31500,Toulouse,Appartement,58.0,4.0,None,0.0,2023
166000.0,31500,Toulouse,Appartement,66.0,3.0,None,0.0,2023
220000.0,31300,Toulouse,Appartement,19.0,1.0,None,0.0,2023
698000.0,31000,Toulouse,Maison,136.0,5.0,sols,189.0,2023
228500.0,31400,Toulouse,Appartement,85.0,4.0,None,0.0,2023
270000.0,31200,Toulouse,Appartement,46.0,2.0,sols,522.0,2023
173150.0,31500,Toulouse,Appartement,58.0,3.0,None,0.0,2023
387470.0,31400,Toulouse,Appartement,80.0,3.0,None,0.0,2023
60000.0,31500,Toulouse,Appartement,19.0,1.0,None,0.0,2023
168000.0,31100,Toulouse,Appartement,108.0,5.0,None,0.0,2023
78658.0,31400,Toulouse,Appartement,23.0,1.0,None,0.0,2023
141000.0,31400,Toulouse,Appartement,44.0,2.0,None,0.0,2023
119500.0,31400,Toulouse,Appartement,31.0,1.0,None,0.0,2023
398000.0,31400,Toulouse,Maison,74.0,4.0,sols,218.0,2023
112000.0,31100,Toulouse,Appartement,66.0,4.0,None,0.0,2023
298800.0,31300,Toulouse,Maison,75.0,4.0,sols,169.0,2023
204000.0,31500,Toulouse,Appartement,67.0,3.0,None,0.0,2023
124000.0,31400,Toulouse,Appartement,39.0,2.0,None,0.0,2023
345000.0,31000,Toulouse,Appartement,47.0,3.0,None,0.0,2023
197700.0,31400,Toulouse,Appartement,68.0,3.0,None,0.0,2023
321927.0,31400,Toulouse,Appartement,83.0,3.0,None,0.0,2023
141532.0,31400,Toulouse,Appartement,57.0,3.0,None,0.0,2023
420000.0,31000,Toulouse,Appartement,120.0,4.0,None,0.0,2023
888500.0,31000,Toulouse,Appartement,170.0,4.0,None,0.0,2023
232000.0,31500,Toulouse,Appartement,65.0,3.0,None,0.0,2023
272500.0,31400,Toulouse,Appartement,69.0,3.0,None,0.0,2023
172000.0,31400,Toulouse,Appartement,63.0,3.0,None,0.0,2023
119000.0,31200,Toulouse,Appartement,43.0,2.0,None,0.0,2023
73000.0,31100,Toulouse,Appartement,68.0,4.0,None,0.0,2023
210000.0,31200,Toulouse,Appartement,82.0,4.0,None,0.0,2023
115000.0,31400,Toulouse,Appartement,46.0,2.0,None,0.0,2023
1017000.0,31000,Toulouse,Appartement,188.0,5.0,None,0.0,2023
279707.0,31100,Toulouse,Appartement,85.0,4.0,None,0.0,2023
244450.0,31000,Toulouse,Appartement,35.0,1.0,None,0.0,2023
261375.0,31200,Toulouse,Appartement,84.0,3.0,None,0.0,2023
268500.0,31100,Toulouse,Appartement,102.0,4.0,None,0.0,2023
299900.0,31300,Toulouse,Appartement,73.0,3.0,None,0.0,2023
560530.0,31000,Toulouse,Appartement,140.0,5.0,None,0.0,2023
257000.0,31000,Toulouse,Appartement,72.0,3.0,None,0.0,2023
80000.0,31000,Toulouse,Appartement,16.0,1.0,None,0.0,2023
207200.0,31400,Toulouse,Appartement,67.0,4.0,None,0.0,2023
240000.0,31400,Toulouse,Maison,72.0,4.0,sols,395.0,2023
773750.0,31400,Toulouse,Maison,150.0,5.0,sols,346.0,2023
165430.0,31000,Toulouse,Appartement,62.0,3.0,None,0.0,2023
137500.0,31000,Toulouse,Appartement,19.0,1.0,None,0.0,2023
500340.0,31500,Toulouse,Maison,88.0,4.0,sols,337.0,2023
283000.0,31200,Toulouse,Maison,70.0,4.0,sols,282.0,2023
1300000.0,31000,Toulouse,Appartement,68.0,3.0,sols,370.0,2023
4130000.0,31200,Toulouse,Maison,90.0,4.0,sols,1000.0,2023
140000.0,31500,Toulouse,Appartement,52.0,3.0,None,0.0,2023
365000.0,31500,Toulouse,Appartement,100.0,4.0,None,0.0,2023
240000.0,31000,Toulouse,Appartement,48.0,2.0,None,0.0,2023
118000.0,31300,Toulouse,Appartement,55.0,3.0,None,0.0,2023
213460.0,31400,Toulouse,Appartement,58.0,3.0,None,0.0,2023
228030.0,31400,Toulouse,Appartement,51.0,2.0,None,0.0,2023
220000.0,31200,Toulouse,Appartement,65.0,3.0,None,0.0,2023
70000.0,31100,Toulouse,Appartement,44.0,2.0,None,0.0,2023
300500.0,31500,Toulouse,Appartement,70.0,2.0,None,0.0,2023
456000.0,31000,Toulouse,Appartement,89.0,4.0,None,0.0,2023
190954.0,31200,Toulouse,Appartement,66.0,3.0,None,0.0,2023
222000.0,31500,Toulouse,Appartement,66.0,3.0,None,0.0,2023
336960.0,31000,Toulouse,Appartement,51.0,1.0,None,0.0,2023
140000.0,31100,Toulouse,Appartement,60.0,3.0,None,0.0,2023
219530.0,31500,Toulouse,Appartement,56.0,3.0,None,0.0,2023
293150.0,31100,Toulouse,Maison,92.0,4.0,sols,287.0,2023
379000.0,31400,Toulouse,Appartement,59.0,3.0,None,0.0,2023
97000.0,31500,Toulouse,Appartement,36.0,2.0,None,0.0,2023
126000.0,31200,Toulouse,Appartement,55.0,3.0,None,0.0,2023
105000.0,31300,Toulouse,Appartement,37.0,2.0,None,0.0,2023
110000.0,31300,Toulouse,Appartement,35.0,2.0,None,0.0,2023
360190.0,31200,Toulouse,Maison,102.0,4.0,sols,621.0,2023
220850.0,31300,Toulouse,Appartement,103.0,5.0,None,0.0,2023
310330.0,31500,Toulouse,Maison,84.0,4.0,sols,170.0,2023
265000.0,31000,Toulouse,Appartement,68.0,3.0,None,0.0,2023
665000.0,31400,Toulouse,Maison,104.0,3.0,None,0.0,2023
442000.0,31500,Toulouse,Maison,120.0,5.0,sols,211.0,2023
94000.0,31100,Toulouse,Appartement,78.0,5.0,None,0.0,2023
120000.0,31200,Toulouse,Appartement,47.0,2.0,None,0.0,2023
392000.0,31300,Toulouse,Maison,100.0,3.0,sols,233.0,2023
840000.0,31400,Toulouse,Appartement,115.0,4.0,None,0.0,2023
740000.0,31500,Toulouse,Maison,150.0,4.0,sols,441.0,2023
500180.0,31300,Toulouse,Maison,159.0,4.0,sols,443.0,2023
135000.0,31200,Toulouse,Appartement,56.0,3.0,None,0.0,2023
730000.0,31000,Toulouse,Appartement,172.0,5.0,None,0.0,2023
1954204.9,31400,Toulouse,Appartement,50.0,3.0,sols,3992.0,2023
101000.0,31100,Toulouse,Appartement,34.0,2.0,None,0.0,2023
220000.0,31000,Toulouse,Appartement,41.0,2.0,None,0.0,2023
350000.0,31500,Toulouse,Appartement,76.0,3.0,None,0.0,2023
345000.0,31000,Toulouse,Appartement,87.0,3.0,None,0.0,2023
321210.0,31200,Toulouse,Appartement,75.0,4.0,None,0.0,2023
72886.0,31200,Toulouse,Appartement,18.0,1.0,None,0.0,2023
138000.0,31000,Toulouse,Appartement,31.0,1.0,None,0.0,2023
110000.0,31200,Toulouse,Appartement,38.0,2.0,None,0.0,2023
102000.0,31400,Toulouse,Appartement,32.0,1.0,None,0.0,2023
273970.0,31300,Toulouse,Appartement,64.0,3.0,None,0.0,2023
312000.0,31500,Toulouse,Appartement,82.0,3.0,None,0.0,2023
124900.0,31300,Toulouse,Appartement,46.0,2.0,None,0.0,2023
220550.0,31500,Toulouse,Appartement,51.0,2.0,None,0.0,2023
227900.0,31000,Toulouse,Appartement,62.0,3.0,None,0.0,2023
146900.0,31000,Toulouse,Appartement,33.0,2.0,None,0.0,2023
67913.5,31400,Toulouse,Appartement,19.0,1.0,None,0.0,2023
125000.0,31000,Toulouse,Appartement,29.0,2.0,None,0.0,2023
166500.0,31100,Toulouse,Appartement,66.0,3.0,None,0.0,2023
119000.0,31400,Toulouse,Appartement,49.0,2.0,None,0.0,2023
120300.0,31200,Toulouse,Appartement,45.0,2.0,None,0.0,2023
160500.0,31400,Toulouse,Appartement,60.0,3.0,None,0.0,2023
255000.0,31300,Toulouse,Appartement,64.0,3.0,None,0.0,2023
91000.0,31100,Toulouse,Appartement,37.0,2.0,None,0.0,2023
324000.0,31500,Toulouse,Appartement,83.0,3.0,None,0.0,2023
140000.0,31000,Toulouse,Appartement,26.0,1.0,None,0.0,2023
223900.0,31500,Toulouse,Appartement,74.0,4.0,None,0.0,2023
180000.0,31400,Toulouse,Appartement,56.0,3.0,None,0.0,2023
175100.0,31300,Toulouse,Appartement,40.0,2.0,None,0.0,2023
236950.0,31400,Toulouse,Appartement,68.0,4.0,None,0.0,2023
210000.0,31500,Toulouse,Maison,57.0,3.0,sols,234.0,2023
338000.0,31500,Toulouse,Maison,110.0,5.0,sols,156.0,2023
73000.0,31400,Toulouse,Appartement,17.0,1.0,None,0.0,2023
400500.0,31000,Toulouse,Appartement,90.0,5.0,None,0.0,2023
170750.0,31200,Toulouse,Appartement,64.0,3.0,None,0.0,2023
408900.0,31400,Toulouse,Appartement,108.0,5.0,None,0.0,2023
651000.0,31400,Toulouse,Maison,128.0,6.0,sols,367.0,2023
186395.0,31300,Toulouse,Appartement,85.0,4.0,None,0.0,2023
147750.0,31500,Toulouse,Appartement,61.0,3.0,None,0.0,2023
307000.0,31100,Toulouse,Maison,143.0,5.0,sols,482.0,2023
157000.0,31500,Toulouse,Appartement,30.0,2.0,None,0.0,2023
735000.0,31000,Toulouse,Appartement,140.0,4.0,None,0.0,2023
244950.0,31500,Toulouse,Appartement,60.0,4.0,None,0.0,2023
115000.0,31400,Toulouse,Appartement,28.0,1.0,None,0.0,2023
80571.0,31400,Toulouse,Appartement,22.0,1.0,None,0.0,2023
90000.0,31000,Toulouse,Appartement,21.0,1.0,None,0.0,2023
217360.0,31300,Toulouse,Appartement,48.0,2.0,None,0.0,2023
88771.5,31200,Toulouse,Appartement,40.0,2.0,None,0.0,2023
240198.0,31000,Toulouse,Appartement,43.0,1.0,None,0.0,2023
162000.0,31000,Toulouse,Appartement,26.0,1.0,None,0.0,2023
106000.0,31100,Toulouse,Appartement,40.0,2.0,None,0.0,2023
165000.0,31200,Toulouse,Appartement,82.0,5.0,sols,76.0,2023
168867.0,31000,Toulouse,Appartement,31.0,1.0,None,0.0,2023
223300.0,31500,Toulouse,Appartement,62.0,3.0,None,0.0,2023
550000.0,31200,Toulouse,Appartement,71.0,3.0,None,0.0,2023
74232.0,31200,Toulouse,Appartement,18.0,1.0,None,0.0,2023
391800.0,31000,Toulouse,Appartement,78.0,3.0,None,0.0,2023
255300.0,31300,Toulouse,Appartement,67.0,3.0,None,0.0,2023
130000.0,31500,Toulouse,Appartement,69.0,4.0,None,0.0,2023
122800.0,31500,Toulouse,Appartement,56.0,3.0,None,0.0,2023
15000.0,31000,Toulouse,Appartement,220.0,6.0,None,0.0,2023
407450.0,31000,Toulouse,Appartement,85.0,3.0,None,0.0,2023
452470.0,31400,Toulouse,Maison,79.0,4.0,sols,520.0,2023
94500.0,31400,Toulouse,Appartement,18.0,1.0,None,0.0,2023
115182.0,31500,Toulouse,Appartement,42.0,2.0,None,0.0,2023
254000.0,31500,Toulouse,Appartement,69.0,3.0,None,0.0,2023
435000.0,31000,Toulouse,Appartement,115.0,5.0,None,0.0,2023
187840.0,31400,Toulouse,Appartement,64.0,3.0,None,0.0,2023
115000.0,31000,Toulouse,Appartement,21.0,1.0,None,0.0,2023
230600.0,31300,Toulouse,Appartement,70.0,3.0,None,0.0,2023
1000000.0,31500,Toulouse,Maison,272.0,9.0,sols,339.0,2023
124000.0,31200,Toulouse,Appartement,42.0,2.0,None,0.0,2023
295796.0,31200,Toulouse,Appartement,80.0,3.0,None,0.0,2023
98500.0,31200,Toulouse,Appartement,53.0,3.0,None,0.0,2023
128500.0,31200,Toulouse,Appartement,39.0,2.0,None,0.0,2023
127650.0,31200,Toulouse,Appartement,47.0,2.0,None,0.0,2023
451175.0,31000,Toulouse,Appartement,95.0,3.0,None,0.0,2023
122000.0,31400,Toulouse,Appartement,34.0,1.0,None,0.0,2023
155000.0,31000,Toulouse,Appartement,28.0,1.0,None,0.0,2023
475550.0,31000,Toulouse,Appartement,89.0,4.0,None,0.0,2023
180000.0,31000,Toulouse,Appartement,17.0,1.0,None,0.0,2023
70000.0,31400,Toulouse,Appartement,25.0,2.0,None,0.0,2023
162826.0,31200,Toulouse,Appartement,61.0,3.0,None,0.0,2023
119500.0,31200,Toulouse,Appartement,47.0,2.0,None,0.0,2023
174850.0,31300,Toulouse,Appartement,57.0,3.0,None,0.0,2023
420000.0,31200,Toulouse,Appartement,94.0,4.0,None,0.0,2023
150000.0,31200,Toulouse,Appartement,46.0,2.0,None,0.0,2023
150000.0,31300,Toulouse,Appartement,54.0,3.0,None,0.0,2023
120200.0,31200,Toulouse,Appartement,21.0,1.0,None,0.0,2023
110599.0,31100,Toulouse,Appartement,49.0,3.0,None,0.0,2023
103280.0,31200,Toulouse,Appartement,44.0,2.0,None,0.0,2023
480750.0,31100,Toulouse,Maison,140.0,7.0,sols,350.0,2023
110000.0,31200,Toulouse,Appartement,57.0,3.0,None,0.0,2023
160000.0,31500,Toulouse,Appartement,68.0,4.0,None,0.0,2023
363000.0,31000,Toulouse,Appartement,65.0,3.0,None,0.0,2023
225000.0,31200,Toulouse,Appartement,85.0,4.0,None,0.0,2023
120000.0,31000,Toulouse,Appartement,29.0,2.0,None,0.0,2023
178000.0,31100,Toulouse,Maison,68.0,3.0,sols,108.0,2023
167000.0,31200,Toulouse,Appartement,61.0,3.0,None,0.0,2023
265000.0,31200,Toulouse,Appartement,71.0,3.0,None,0.0,2023
230000.0,31200,Toulouse,Appartement,48.0,2.0,None,0.0,2023
10000.0,31400,Toulouse,Appartement,156.0,5.0,None,0.0,2023
138000.0,31200,Toulouse,Appartement,56.0,3.0,None,0.0,2023
135000.0,31200,Toulouse,Appartement,53.0,3.0,None,0.0,2023
95000.0,31500,Toulouse,Appartement,22.0,1.0,None,0.0,2023
325000.0,31300,Toulouse,Appartement,106.0,5.0,None,0.0,2023
222700.0,31300,Toulouse,Appartement,64.0,3.0,None,0.0,2023
240000.0,31300,Toulouse,Appartement,67.0,4.0,None,0.0,2023
409000.0,31300,Toulouse,Appartement,74.0,1.0,None,0.0,2023
356590.0,31300,Toulouse,Appartement,78.0,3.0,None,0.0,2023
215000.0,31300,Toulouse,Appartement,43.0,2.0,None,0.0,2023
240000.0,31400,Toulouse,Appartement,63.0,3.0,None,0.0,2023
136100.0,31500,Toulouse,Appartement,30.0,2.0,None,0.0,2023
305000.0,31500,Toulouse,Appartement,64.0,2.0,None,0.0,2023
70000.0,31400,Toulouse,Appartement,21.0,1.0,None,0.0,2023
119600.0,31000,Toulouse,Appartement,23.0,2.0,None,0.0,2023
140700.0,31200,Toulouse,Appartement,59.0,3.0,None,0.0,2023
82000.0,31500,Toulouse,Appartement,46.0,2.0,None,0.0,2023
142000.0,31400,Toulouse,Appartement,36.0,1.0,None,0.0,2023
235000.0,31300,Toulouse,Appartement,64.0,3.0,None,0.0,2023
167790.0,31500,Toulouse,Appartement,67.0,10.0,None,0.0,2023
320000.0,31500,Toulouse,Appartement,99.0,5.0,None,0.0,2023
168500.0,31500,Toulouse,Appartement,48.0,3.0,None,0.0,2023
216000.0,31100,Toulouse,Appartement,73.0,4.0,None,0.0,2023
112000.0,31200,Toulouse,Appartement,42.0,2.0,None,0.0,2023
147975.0,31300,Toulouse,Appartement,56.0,3.0,None,0.0,2023
570000.0,31500,Toulouse,Maison,117.0,5.0,sols,227.0,2023
211200.0,31400,Toulouse,Appartement,45.0,2.0,None,0.0,2023
355280.0,31000,Toulouse,Appartement,60.0,3.0,None,0.0,2023
207574.0,31400,Toulouse,Appartement,41.0,2.0,None,0.0,2023
150000.0,31200,Toulouse,Appartement,43.0,1.0,None,0.0,2023
125000.0,31200,Toulouse,Appartement,40.0,2.0,None,0.0,2023
258000.0,31200,Toulouse,Maison,80.0,4.0,sols,300.0,2023
320000.0,31500,Toulouse,Maison,63.0,4.0,sols,397.0,2023
310000.0,31200,Toulouse,Maison,53.0,2.0,sols,86.0,2023
443010.0,31000,Toulouse,Appartement,95.0,4.0,None,0.0,2023
230000.0,31000,Toulouse,Appartement,62.0,4.0,None,0.0,2023
211100.0,31400,Toulouse,Appartement,65.0,3.0,None,0.0,2023
87420.0,31000,Toulouse,Appartement,25.0,1.0,None,0.0,2023
534000.0,31300,Toulouse,Maison,97.0,4.0,sols,733.0,2023
252000.0,31000,Toulouse,Appartement,85.0,4.0,None,0.0,2023
119000.0,31500,Toulouse,Appartement,30.0,1.0,None,0.0,2023
590000.0,31300,Toulouse,Maison,113.0,4.0,sols,1219.0,2023
289100.0,31000,Toulouse,Appartement,83.0,3.0,None,0.0,2023
229000.0,31300,Toulouse,Appartement,90.0,4.0,None,0.0,2023
477296.0,31000,Toulouse,Appartement,85.0,4.0,None,0.0,2023
99900.0,31200,Toulouse,Appartement,46.0,2.0,None,0.0,2023
125000.0,31500,Toulouse,Appartement,60.0,4.0,None,0.0,2023
200000.0,31300,Toulouse,Appartement,40.0,2.0,None,0.0,2023
235000.0,31000,Toulouse,Appartement,43.0,2.0,None,0.0,2023
193206.0,31000,Toulouse,Appartement,35.0,1.0,None,0.0,2023
141687.0,31500,Toulouse,Appartement,63.0,4.0,None,0.0,2023
94000.0,31400,Toulouse,Appartement,29.0,1.0,None,0.0,2023
122612.0,31000,Toulouse,Appartement,28.0,1.0,None,0.0,2023
125000.0,31000,Toulouse,Appartement,27.0,2.0,None,0.0,2023
375000.0,31200,Toulouse,Appartement,73.0,4.0,None,0.0,2023
86544.65,31100,Toulouse,Appartement,30.0,2.0,None,0.0,2023
570000.0,31400,Toulouse,Appartement,97.0,3.0,None,0.0,2023
78000.0,31100,Toulouse,Appartement,21.0,1.0,None,0.0,2023
288000.0,31400,Toulouse,Appartement,56.0,3.0,None,0.0,2023
91318.0,31100,Toulouse,Appartement,47.0,2.0,None,0.0,2023
108500.0,31200,Toulouse,Appartement,50.0,3.0,None,0.0,2023
111000.0,31200,Toulouse,Appartement,35.0,2.0,None,0.0,2023
600000.0,31000,Toulouse,Appartement,75.0,3.0,None,0.0,2023
110000.0,31100,Toulouse,Appartement,38.0,2.0,None,0.0,2023
128724.0,31200,Toulouse,Appartement,43.0,2.0,None,0.0,2023
282050.0,31100,Toulouse,Maison,84.0,4.0,None,0.0,2023
65000.0,31400,Toulouse,Appartement,17.0,1.0,None,0.0,2023
288000.0,31000,Toulouse,Appartement,62.0,3.0,None,0.0,2023
105475.0,31000,Toulouse,Appartement,14.0,1.0,None,0.0,2023
792250.0,31000,Toulouse,Appartement,135.0,4.0,None,0.0,2023
93100.0,31100,Toulouse,Appartement,66.0,4.0,None,0.0,2023
86000.0,31300,Toulouse,Appartement,19.0,1.0,None,0.0,2023
172000.0,31200,Toulouse,Maison,61.0,4.0,sols,305.0,2023
275500.0,31000,Toulouse,Appartement,63.0,3.0,None,0.0,2023
352000.0,31200,Toulouse,Maison,93.0,4.0,sols,321.0,2023
60000.0,31400,Toulouse,Appartement,23.0,1.0,None,0.0,2023
120000.0,31100,Toulouse,Appartement,67.0,3.0,None,0.0,2023
229600.0,31000,Toulouse,Appartement,67.0,3.0,None,0.0,2023
414000.0,31400,Toulouse,Appartement,113.0,4.0,sols,462.0,2023
85000.0,31100,Toulouse,Appartement,62.0,2.0,None,0.0,2023
117000.0,31300,Toulouse,Appartement,55.0,3.0,None,0.0,2023
199000.0,31300,Toulouse,Appartement,65.0,3.0,None,0.0,2023
78500.0,31400,Toulouse,Appartement,27.0,1.0,None,0.0,2023
225000.0,31000,Toulouse,Appartement,38.0,2.0,None,0.0,2023
251900.0,31200,Toulouse,Appartement,116.0,5.0,None,0.0,2023
76000.0,31400,Toulouse,Appartement,22.0,1.0,None,0.0,2023
344800.0,31200,Toulouse,Appartement,92.0,4.0,None,0.0,2023
107000.0,31300,Toulouse,Appartement,35.0,1.0,None,0.0,2023
148250.0,31000,Toulouse,Appartement,31.0,1.0,None,0.0,2023
155500.0,31300,Toulouse,Appartement,64.0,3.0,None,0.0,2023
377340.0,31000,Toulouse,Appartement,61.0,2.0,None,0.0,2023
160000.0,31200,Toulouse,Appartement,48.0,2.0,None,0.0,2023
341200.0,31500,Toulouse,Appartement,91.0,4.0,None,0.0,2023
234500.0,31200,Toulouse,Appartement,87.0,4.0,None,0.0,2023
254000.0,31000,Toulouse,Appartement,59.0,3.0,None,0.0,2023
116000.0,31500,Toulouse,Appartement,56.0,3.0,None,0.0,2023
210000.0,31400,Toulouse,Appartement,79.0,4.0,None,0.0,2023
290000.0,31300,Toulouse,Appartement,67.0,3.0,None,0.0,2023
124990.0,31100,Toulouse,Maison,108.0,5.0,None,0.0,2023
105000.0,31200,Toulouse,Appartement,57.0,3.0,None,0.0,2023
136500.0,31300,Toulouse,Appartement,38.0,2.0,None,0.0,2023
831400.0,31300,Toulouse,Maison,63.0,2.0,None,0.0,2023
380150.0,31000,Toulouse,Appartement,76.0,3.0,None,0.0,2023
731600.0,31500,Toulouse,Maison,135.0,5.0,sols,221.0,2023
107000.0,31400,Toulouse,Appartement,21.0,1.0,None,0.0,2023
140700.0,31100,Toulouse,Appartement,56.0,3.0,None,0.0,2023
126950.0,31400,Toulouse,Appartement,22.0,1.0,None,0.0,2023
1201030.0,31400,Toulouse,Maison,222.0,5.0,sols,627.0,2023
214000.0,31400,Toulouse,Appartement,44.0,2.0,None,0.0,2023
50000.0,31100,Toulouse,Appartement,63.0,4.0,None,0.0,2023
80174.0,31100,Toulouse,Appartement,55.0,2.0,None,0.0,2023
1590000.0,31500,Toulouse,Maison,62.0,2.0,sols,436.0,2023
170000.0,31200,Toulouse,Appartement,84.0,4.0,None,0.0,2023
182550.0,31000,Toulouse,Appartement,45.0,3.0,None,0.0,2023
194000.0,31300,Toulouse,Appartement,56.0,3.0,None,0.0,2023
168500.0,31400,Toulouse,Appartement,55.0,3.0,None,0.0,2023
205000.0,31000,Toulouse,Appartement,40.0,2.0,None,0.0,2023
1220000.0,31000,Toulouse,Appartement,262.0,9.0,None,0.0,2023
327400.0,31400,Toulouse,Appartement,23.0,1.0,None,0.0,2023
195500.0,31100,Toulouse,Appartement,60.0,3.0,None,0.0,2023
70000.0,31400,Toulouse,Appartement,67.0,4.0,None,0.0,2023
335260.0,31200,Toulouse,Maison,119.0,5.0,sols,327.0,2023
600000.0,31500,Toulouse,Maison,126.0,5.0,sols,500.0,2023
107000.0,31400,Toulouse,Appartement,33.0,0.0,None,0.0,2023
430000.0,31500,Toulouse,Maison,70.0,4.0,sols,646.0,2023
3300000.0,31100,Toulouse,Appartement,75.0,4.0,sols,7776.0,2023
121400.0,31500,Toulouse,Appartement,32.0,1.0,None,0.0,2023
155000.0,31500,Toulouse,Appartement,74.0,4.0,None,0.0,2023
199900.0,31300,Toulouse,Appartement,85.0,4.0,None,0.0,2023
2800000.0,31000,Toulouse,Appartement,96.0,3.0,sols,93.0,2023
199000.0,31300,Toulouse,Appartement,61.0,3.0,None,0.0,2023
160000.0,31200,Toulouse,Appartement,67.0,3.0,None,0.0,2023
158451.0,31500,Toulouse,Appartement,73.0,4.0,None,0.0,2023
210000.0,31200,Toulouse,Appartement,82.0,4.0,None,0.0,2023
160000.0,31500,Toulouse,Appartement,52.0,3.0,None,0.0,2023
106750.0,31100,Toulouse,Appartement,40.0,2.0,None,0.0,2023
214000.0,31400,Toulouse,Appartement,49.0,2.0,None,0.0,2023
138200.0,31200,Toulouse,Appartement,56.0,3.0,None,0.0,2023
169298.0,31200,Toulouse,Appartement,60.0,3.0,None,0.0,2023
185000.0,31200,Toulouse,Appartement,63.0,3.0,None,0.0,2023
352300.0,31200,Toulouse,Appartement,108.0,4.0,None,0.0,2023
51000.0,31300,Toulouse,Appartement,22.0,1.0,None,0.0,2023
170000.0,31200,Toulouse,Appartement,73.0,3.0,None,0.0,2023
339000.0,31200,Toulouse,Maison,80.0,4.0,None,0.0,2023
474590.0,31000,Toulouse,Appartement,61.0,3.0,None,0.0,2023
298250.0,31400,Toulouse,Appartement,95.0,4.0,None,0.0,2023
161520.0,31200,Toulouse,Appartement,60.0,3.0,None,0.0,2023
306900.0,31500,Toulouse,Appartement,72.0,3.0,None,0.0,2023
227400.0,31200,Toulouse,Appartement,65.0,3.0,None,0.0,2023
462500.0,31500,Toulouse,Appartement,19.0,1.0,sols,62.0,2023
290557.0,31200,Toulouse,Maison,79.0,4.0,jardins,3211.0,2023
641000.0,31300,Toulouse,Maison,146.0,5.0,sols,85.0,2023
860000.0,31000,Toulouse,Appartement,93.0,4.0,None,0.0,2023
204000.0,31400,Toulouse,Appartement,95.0,3.0,None,0.0,2023
480000.0,31500,Toulouse,Maison,150.0,6.0,sols,446.0,2023
109000.0,31500,Toulouse,Appartement,33.0,1.0,None,0.0,2023
136800.0,31200,Toulouse,Appartement,45.0,2.0,None,0.0,2023
265000.0,31400,Toulouse,Appartement,61.0,3.0,None,0.0,2023
148148.0,31200,Toulouse,Appartement,57.0,3.0,None,0.0,2023
213000.0,31400,Toulouse,Appartement,35.0,1.0,None,0.0,2023
368000.0,31400,Toulouse,Maison,80.0,5.0,sols,398.0,2023
156229.0,31100,Toulouse,Maison,64.0,4.0,sols,257.0,2023
684800.0,31500,Toulouse,Maison,183.0,7.0,sols,668.0,2023
87500.0,31100,Toulouse,Maison,82.0,4.0,sols,131.0,2023
338000.0,31100,Toulouse,Appartement,114.0,5.0,None,0.0,2023
776300.0,31500,Toulouse,Maison,116.0,5.0,sols,174.0,2023
242000.0,31200,Toulouse,Appartement,61.0,2.0,sols,225.0,2023
386600.0,31200,Toulouse,Maison,74.0,4.0,sols,223.0,2023
158600.0,31500,Toulouse,Appartement,49.0,2.0,None,0.0,2023
234000.0,31300,Toulouse,Appartement,95.0,4.0,None,0.0,2023
48000.0,31500,Toulouse,Appartement,18.0,1.0,None,0.0,2023
148000.0,31300,Toulouse,Appartement,28.0,1.0,None,0.0,2023
120000.0,31200,Toulouse,Appartement,47.0,3.0,None,0.0,2023
85000.0,31400,Toulouse,Appartement,21.0,1.0,None,0.0,2023
340400.0,31000,Toulouse,Appartement,83.0,3.0,None,0.0,2023
153500.0,31200,Toulouse,Appartement,56.0,3.0,None,0.0,2023
100266.0,31200,Toulouse,Appartement,31.0,1.0,None,0.0,2023
292400.0,31300,Toulouse,Appartement,78.0,2.0,None,0.0,2023
210000.0,31200,Toulouse,Appartement,69.0,3.0,None,0.0,2023
238000.0,31000,Toulouse,Appartement,39.0,1.0,None,0.0,2023
435000.0,31400,Toulouse,Maison,102.0,4.0,sols,269.0,2023
92500.0,31200,Toulouse,Appartement,34.0,2.0,None,0.0,2023
106600.0,31100,Toulouse,Appartement,41.0,2.0,None,0.0,2023
