valeur_fonciere,code_postal,nom_commune,type_local,surface_reelle_bati,nombre_pieces_principales,nature_culture,surface_terrain,year,month,log_valeur_fonciere,prix_mcarre
28000.0,31250,Revel,Maison,27.0,1.0,sols,35.0,2022,3,10.239995502805316,1037.037037037037
200000.0,31250,Revel,Maison,95.0,4.0,sols,547.0,2022,3,12.206077645517674,2105.2631578947367
210000.0,31250,Revel,Maison,123.0,5.0,sols,547.0,2022,3,12.25486757159303,1707.3170731707316
94500.0,31250,Revel,Maison,101.0,3.0,sols,132.0,2022,3,11.456365695436427,935.6435643564356
206000.0,31250,Revel,Maison,142.0,7.0,sols,289.0,2022,3,12.235636302128867,1450.7042253521126
195000.0,31250,Revel,Maison,102.0,4.0,sols,450.0,2022,3,12.180759965737863,1911.764705882353
327450.0,31250,Revel,Maison,148.0,7.0,sols,1200.0,2022,3,12.699093704542895,2212.5
65000.0,31250,Revel,Maison,160.0,5.0,sols,1858.0,2022,3,11.082157933374816,406.25
230000.0,31250,Revel,Maison,90.0,3.0,sols,215.0,2022,3,12.345838935721968,2555.5555555555557
100000.0,31250,Revel,Maison,78.0,4.0,sols,521.0,2022,3,11.51293546492023,1282.051282051282
210000.0,31250,Revel,Maison,93.0,4.0,sols,467.0,2022,3,12.25486757159303,2258.064516129032
202500.0,31250,Revel,Maison,75.0,3.0,sols,390.0,2022,3,12.218500103788143,2700.0
385000.0,31250,Revel,Maison,112.0,4.0,sols,1176.0,2022,3,12.861001210669146,3437.5
190000.0,31250,Revel,Maison,81.0,5.0,sols,1202.0,2022,3,12.154784614286667,2345.679012345679
83333.33,31250,Revel,Maison,89.0,5.0,sols,235.0,2022,4,11.330615868104754,936.3295505617978
190000.0,31250,Revel,Maison,106.0,5.0,sols,470.0,2022,3,12.154784614286667,1792.4528301886792
205000.0,31250,Revel,Maison,103.0,5.0,sols,705.0,2022,4,12.230770136157428,1990.2912621359224
68000.0,31250,Revel,Maison,50.0,2.0,sols,36.0,2022,4,11.127277689932466,1360.0
370000.0,31250,Revel,Maison,336.0,8.0,sols,1496.0,2022,4,12.821260987319457,1101.1904761904761
150000.0,31250,Revel,Maison,67.0,4.0,sols,637.0,2022,3,11.918397239722838,2238.805970149254
82500.0,31250,Revel,Maison,72.0,3.0,sols,918.0,2022,4,11.320565693461432,1145.8333333333333
330000.0,31250,Revel,Maison,142.0,4.0,sols,579.0,2022,5,12.706850963741102,2323.943661971831
201300.0,31250,Revel,Maison,132.0,4.0,sols,538.0,2022,5,12.21255657932543,1525.0
135900.0,31250,Revel,Maison,110.0,5.0,sols,15.0,2022,5,11.819681958463892,1235.4545454545455
129000.0,31250,Revel,Maison,100.0,5.0,sols,129.0,2022,5,11.767575435251748,1290.0
35000.0,31250,Revel,Maison,71.0,4.0,sols,1069.0,2022,5,10.463131911491967,492.9577464788732
230970.0,31250,Revel,Maison,110.0,4.0,sols,144.0,2022,5,12.350047440497443,2099.7272727272725
180000.0,31250,Revel,Maison,65.0,3.0,sols,268.0,2022,5,12.100717685412471,2769.230769230769
247226.0,31250,Revel,Maison,104.0,5.0,sols,1412.0,2022,5,12.418062221902213,2377.173076923077
188000.0,31250,Revel,Maison,148.0,7.0,sols,777.0,2022,6,12.144202560946876,1270.2702702702702
144000.0,31250,Revel,Maison,74.0,4.0,sols,450.0,2022,6,11.87757552297847,1945.945945945946
205000.0,31250,Revel,Maison,134.0,5.0,sols,615.0,2022,5,12.230770136157428,1529.8507462686566
271030.0,31250,Revel,Maison,122.0,5.0,sols,499.0,2022,6,12.509988484463582,2221.55737704918
118000.0,31250,Revel,Maison,62.0,3.0,sols,297.0,2022,6,11.678448377988165,1903.225806451613
190000.0,31250,Revel,Maison,79.0,4.0,sols,443.0,2022,6,12.154784614286667,2405.0632911392404
275000.0,31250,Revel,Maison,90.0,4.0,terres,8405.0,2022,6,12.524530013005734,3055.5555555555557
175000.0,31250,Revel,Maison,82.0,5.0,sols,660.0,2022,6,12.07254696717504,2134.1463414634145
199500.0,31250,Revel,Maison,85.0,2.0,sols,594.0,2022,7,12.20357452783082,2347.0588235294117
270000.0,31250,Revel,Maison,130.0,5.0,sols,753.0,2022,6,12.506180941677357,2076.923076923077
192000.0,31250,Revel,Maison,117.0,4.0,sols,649.0,2022,6,12.165255859329688,1641.025641025641
260000.0,31250,Revel,Maison,52.0,4.0,sols,541.0,2022,7,12.468440756144114,5000.0
185000.0,31250,Revel,Maison,92.0,4.0,sols,1455.0,2022,6,12.128116509451258,2010.8695652173913
90000.0,31250,Revel,Maison,67.0,4.0,sols,512.0,2022,6,11.407576060361786,1343.2835820895523
145000.0,31250,Revel,Maison,83.0,4.0,sols,690.0,2022,7,11.884495917930655,1746.987951807229
148000.0,31250,Revel,Maison,102.0,5.0,sols,423.0,2022,7,11.904974309480183,1450.9803921568628
270000.0,31250,Revel,Maison,117.0,5.0,sols,600.0,2022,7,12.506180941677357,2307.6923076923076
186700.0,31250,Revel,Maison,108.0,4.0,sols,665.0,2022,7,12.137263685701864,1728.7037037037037
298750.0,31250,Revel,Maison,137.0,7.0,terrains d'agrément,652.0,2022,8,12.60736572950259,2180.6569343065694
140000.0,31250,Revel,Maison,80.0,3.0,jardins,599.0,2022,7,11.849404844423074,1750.0
180000.0,31250,Revel,Maison,77.0,4.0,sols,742.0,2022,7,12.100717685412471,2337.6623376623374
315000.0,31250,Revel,Maison,103.0,3.0,sols,753.0,2022,7,12.660331092405906,3058.252427184466
142200.0,31250,Revel,Maison,83.0,4.0,,0.0,2022,8,11.864996828675356,1713.2530120481927
108000.0,31250,Revel,Maison,30.0,1.0,sols,86.0,2022,8,11.58989576532275,3600.0
140400.0,31250,Revel,Maison,100.0,3.0,sols,53.0,2022,8,11.852257893055606,1404.0
170000.0,31250,Revel,Maison,114.0,5.0,sols,596.0,2022,8,12.04355959836804,1491.2280701754387
320000.0,31250,Revel,Maison,105.0,6.0,,0.0,2022,8,12.676079399771027,3047.6190476190477
240950.0,31250,Revel,Maison,197.0,7.0,sols,1000.0,2022,9,12.392348872298506,1223.0964467005076
340000.0,31250,Revel,Maison,108.0,4.0,sols,1386.0,2022,9,12.73670383776449,3148.1481481481483
329810.0,31250,Revel,Maison,141.0,5.0,sols,1585.0,2022,9,12.706275042099023,2339.078014184397
429000.0,31250,Revel,Maison,228.0,6.0,sols,517.0,2022,9,12.969214528909768,1881.578947368421
110000.0,31250,Revel,Maison,119.0,5.0,sols,16.0,2022,9,11.608244735642321,924.3697478991596
210000.0,31250,Revel,Maison,89.0,5.0,sols,385.0,2022,9,12.25486757159303,2359.550561797753
225000.0,31250,Revel,Maison,110.0,4.0,sols,616.0,2022,9,12.323860125621126,2045.4545454545455
244000.0,31250,Revel,Maison,93.0,4.0,sols,581.0,2022,9,12.404927602627597,2623.6559139784945
187000.0,31250,Revel,Maison,129.0,7.0,sols,617.0,2022,9,12.138869243416009,1449.6124031007753
200000.0,31250,Revel,Maison,96.0,4.0,sols,436.0,2022,9,12.206077645517674,2083.3333333333335
263000.0,31250,Revel,Maison,93.0,4.0,sols,528.0,2022,10,12.479913113434042,2827.956989247312
135000.0,31250,Revel,Maison,74.0,3.0,sols,645.0,2022,10,11.813037464800539,1824.3243243243244
224000.0,31250,Revel,Maison,83.0,4.0,sols,695.0,2022,10,12.319405795112926,2698.7951807228915
118000.0,31250,Revel,Maison,56.0,3.0,sols,79.0,2022,10,11.678448377988165,2107.1428571428573
170000.0,31250,Revel,Maison,84.0,5.0,sols,950.0,2022,10,12.04355959836804,2023.8095238095239
185000.0,31250,Revel,Maison,101.0,4.0,sols,665.0,2022,10,12.128116509451258,1831.6831683168316
361550.0,31250,Revel,Maison,164.0,6.0,sols,1399.0,2022,10,12.798158389468448,2204.5731707317073
203000.0,31250,Revel,Maison,96.0,5.0,sols,779.0,2022,10,12.220966184120165,2114.5833333333335
334000.0,31250,Revel,Maison,148.0,7.0,sols,1200.0,2022,10,12.718899265966332,2256.7567567567567
182000.0,31250,Revel,Maison,80.0,5.0,sols,566.0,2022,11,12.111767460549332,2275.0
190350.0,31250,Revel,Maison,94.0,4.0,sols,900.0,2022,11,12.156625015277275,2025.0
181300.0,31250,Revel,Maison,80.0,3.0,sols,106.0,2022,11,12.107913912447533,2266.25
105000.0,31250,Revel,Maison,86.0,4.0,sols,60.0,2022,11,11.561725152903833,1220.9302325581396
80000.0,31250,Revel,Maison,78.0,6.0,sols,203.0,2022,11,11.289794413577894,1025.6410256410256
185000.0,31250,Revel,Maison,98.0,4.0,sols,445.0,2022,11,12.128116509451258,1887.7551020408164
305000.0,31250,Revel,Maison,128.0,4.0,sols,1165.0,2022,12,12.628070334272698,2382.8125
220000.0,31250,Revel,Maison,102.0,4.0,sols,600.0,2022,12,12.301387370778713,2156.8627450980393
345000.0,31250,Revel,Maison,169.0,5.0,sols,1000.0,2022,12,12.75130259456002,2041.4201183431953
170000.0,31250,Revel,Maison,92.0,4.0,sols,587.0,2022,12,12.04355959836804,1847.8260869565217
195000.0,31250,Revel,Maison,88.0,4.0,sols,675.0,2022,12,12.180759965737863,2215.909090909091
330000.0,31250,Revel,Maison,114.0,3.0,sols,364.0,2022,12,12.706850963741102,2894.7368421052633
160000.0,31250,Revel,Maison,86.0,5.0,sols,930.0,2022,12,11.982935344196433,1860.4651162790697
179000.0,31250,Revel,Maison,86.0,4.0,sols,622.0,2022,12,12.095146671399466,2081.3953488372094
354660.0,31250,Revel,Maison,126.0,4.0,sols,1850.0,2022,12,12.778917682644368,2814.7619047619046
288912.38,31250,Revel,Maison,77.0,3.0,sols,72.0,2022,12,12.573882198985208,3752.1088311688313
160000.0,31250,Revel,Maison,110.0,4.0,sols,497.0,2022,12,11.982935344196433,1454.5454545454545
66000.0,31250,Revel,Maison,75.0,3.0,sols,144.0,2022,12,11.097425172408931,880.0
158879.0,31250,Revel,Maison,80.0,5.0,sols,1245.0,2022,12,11.975904479279,1985.9875
150000.0,31250,Revel,Maison,80.0,4.0,sols,365.0,2022,12,11.918397239722838,1875.0
150000.0,31230,Agassac,Maison,149.0,6.0,vignes,1296.0,2023,3,11.918397239722838,1006.7114093959732
127100.0,31160,Estadens,Maison,110.0,5.0,sols,372.0,2023,3,11.752737324967208,1155.4545454545455
123330.0,31160,Estadens,Maison,38.0,2.0,sols,857.0,2023,3,11.722627076854414,3245.5263157894738
70000.0,31160,Estadens,Maison,48.0,3.0,sols,757.0,2023,4,11.156264806643742,1458.3333333333333
195000.0,31160,Estadens,Maison,120.0,4.0,sols,1124.0,2023,6,12.180759965737863,1625.0
45000.0,31160,Estadens,Maison,70.0,3.0,sols,500.0,2023,9,10.714439990727769,642.8571428571429
60000.0,31160,Estadens,Maison,55.0,0.0,prés,5014.0,2023,9,11.002116507732017,1090.909090909091
175540.0,31160,Estadens,Maison,57.0,2.0,terrains d'agrément,1939.0,2023,10,12.075627912837186,3079.6491228070176
67250.0,31160,Estadens,Maison,92.0,4.0,sols,433.0,2023,12,11.116187167242005,730.9782608695652
354800.0,31440,Baren,Maison,93.0,4.0,sols,320.0,2022,6,12.779312347902879,3815.05376344086
181000.0,31440,Baren,Maison,105.0,2.0,sols,75.0,2022,10,12.10625783509458,1723.8095238095239
183070.0,31360,Mancioux,Maison,82.0,3.0,sols,262.0,2022,1,12.117629334721576,2232.560975609756
216200.0,31360,Mancioux,Maison,70.0,4.0,sols,1940.0,2022,2,12.28396380952345,3088.5714285714284
200000.0,31360,Mancioux,Maison,72.0,4.0,sols,500.0,2022,4,12.206077645517674,2777.777777777778
140000.0,31360,Mancioux,Maison,155.0,4.0,sols,923.0,2022,4,11.849404844423074,903.2258064516129
133490.0,31360,Mancioux,Maison,151.0,5.0,sols,251.0,2022,5,11.801789338819562,884.0397350993378
110000.0,31360,Mancioux,Maison,92.0,3.0,sols,312.0,2022,7,11.608244735642321,1195.6521739130435
223400.0,31360,Mancioux,Maison,136.0,5.0,sols,500.0,2022,7,12.316723641882957,1642.6470588235295
75000.0,31360,Mancioux,Maison,118.0,5.0,sols,115.0,2022,11,11.225256725762893,635.5932203389831
128400.0,31160,Portet-d'Aspet,Maison,55.0,2.0,sols,650.0,2023,3,11.762913458369663,2334.5454545454545
70080.0,31160,Portet-d'Aspet,Maison,74.0,4.0,sols,440.0,2023,5,11.157406994914858,947.027027027027
25000.0,31160,Portet-d'Aspet,Maison,19.0,1.0,sols,139.0,2023,10,10.12667110305036,1315.7894736842106
92000.0,31160,Portet-d'Aspet,Maison,94.0,4.0,sols,335.0,2023,11,11.429554725537322,978.7234042553191
91990.0,31160,Portet-d'Aspet,Maison,85.0,3.0,sols,190.0,2023,11,11.429446025158937,1082.235294117647
169000.0,31160,Portet-d'Aspet,Maison,68.0,3.0,sols,165.0,2023,12,12.037659911047468,2485.294117647059
100000.0,31420,Aurignac,Maison,88.0,5.0,terres,1690.0,2022,1,11.51293546492023,1136.3636363636363
70000.0,31420,Aurignac,Maison,45.0,3.0,terres,2130.0,2022,3,11.156264806643742,1555.5555555555557
90012.0,31420,Aurignac,Maison,96.0,3.0,sols,824.0,2022,4,11.407709383325752,937.625
70000.0,31420,Aurignac,Maison,86.0,3.0,sols,1160.0,2022,5,11.156264806643742,813.953488372093
270000.0,31420,Aurignac,Maison,126.0,4.0,sols,1000.0,2022,4,12.506180941677357,2142.8571428571427
246000.0,31420,Aurignac,Maison,276.0,8.0,sols,500.0,2022,5,12.413090879946887,891.304347826087
146000.0,31420,Aurignac,Maison,105.0,4.0,sols,59.0,2022,5,11.891368749982085,1390.4761904761904
54000.0,31420,Aurignac,Maison,108.0,3.0,sols,69.0,2022,6,10.896757843893464,500.0
188250.0,31420,Aurignac,Maison,88.0,4.0,sols,500.0,2022,6,12.145531457733025,2139.2045454545455
72000.0,31420,Aurignac,Maison,65.0,2.0,sols,355.0,2022,6,11.184435286790631,1107.6923076923076
233200.0,31420,Aurignac,Maison,240.0,6.0,sols,254.0,2022,6,12.359656021613945,971.6666666666666
228500.0,31420,Aurignac,Maison,210.0,6.0,sols,210.0,2022,6,12.339295865674435,1088.095238095238
140000.0,31420,Aurignac,Maison,160.0,7.0,sols,600.0,2022,6,11.849404844423074,875.0
115000.0,31420,Aurignac,Maison,80.0,2.0,sols,1021.0,2022,7,11.652696102959753,1437.5
270000.0,31420,Aurignac,Maison,227.0,10.0,sols,1029.0,2022,7,12.506180941677357,1189.4273127753304
55000.0,31420,Aurignac,Maison,73.0,1.0,sols,1820.0,2022,7,10.915106645867503,753.4246575342465
162500.0,31420,Aurignac,Maison,97.0,4.0,sols,181.0,2022,9,11.998439434579149,1675.2577319587629
188000.0,31420,Aurignac,Maison,120.0,4.0,sols,573.0,2022,9,12.144202560946876,1566.6666666666667
145000.0,31420,Aurignac,Maison,140.0,4.0,sols,103.0,2022,9,11.884495917930655,1035.7142857142858
256789.0,31420,Aurignac,Maison,188.0,7.0,sols,500.0,2022,10,12.456013909229762,1365.8989361702127
233200.0,31420,Aurignac,Maison,100.0,4.0,sols,336.0,2022,10,12.359656021613945,2332.0
257000.0,31510,Saint-Bertrand-de-Comminges,Maison,140.0,5.0,sols,678.0,2022,10,12.456835254920371,1835.7142857142858
169600.0,31510,Saint-Bertrand-de-Comminges,Maison,70.0,4.0,sols,63.0,2022,11,12.041203898548972,2422.8571428571427
271500.0,31510,Saint-Bertrand-de-Comminges,Maison,166.0,5.0,sols,500.0,2022,12,12.511721101590597,1635.5421686746988
338500.0,31350,Boulogne-sur-Gesse,Maison,370.0,10.0,sols,337.0,2022,1,12.732282325539853,914.8648648648649
118000.0,31350,Boulogne-sur-Gesse,Maison,77.0,4.0,sols,955.0,2022,2,11.678448377988165,1532.4675324675325
66010.0,31350,Boulogne-sur-Gesse,Maison,154.0,6.0,sols,80.0,2022,3,11.097576673787884,428.6363636363636
140000.0,31350,Boulogne-sur-Gesse,Maison,120.0,5.0,terrains d'agrément,1300.0,2022,4,11.849404844423074,1166.6666666666667
215000.0,31350,Boulogne-sur-Gesse,Maison,151.0,9.0,sols,515.0,2022,4,12.278397958261774,1423.841059602649
77830.0,31350,Boulogne-sur-Gesse,Maison,103.0,4.0,sols,583.0,2022,4,11.262295088386889,755.6310679611651
105000.0,31350,Boulogne-sur-Gesse,Maison,121.0,4.0,sols,60.0,2022,5,11.561725152903833,867.7685950413223
106500.0,31350,Boulogne-sur-Gesse,Maison,78.0,4.0,terres,5229.0,2022,5,11.575909653758895,1365.3846153846155
130000.0,31350,Boulogne-sur-Gesse,Maison,70.0,4.0,prés,2060.0,2022,7,11.775297421715827,1857.142857142857
230000.0,31350,Boulogne-sur-Gesse,Maison,157.0,4.0,prés,1366.0,2022,7,12.345838935721968,1464.968152866242
65000.0,31350,Boulogne-sur-Gesse,Maison,94.0,3.0,sols,347.0,2022,7,11.082157933374816,691.4893617021277
105000.0,31350,Boulogne-sur-Gesse,Maison,61.0,3.0,sols,50.0,2022,7,11.561725152903833,1721.311475409836
71450.0,31350,Boulogne-sur-Gesse,Maison,45.0,2.0,sols,113.0,2022,8,11.176767179061333,1587.7777777777778
200000.0,31350,Boulogne-sur-Gesse,Maison,105.0,4.0,sols,3005.0,2022,8,12.206077645517674,1904.7619047619048
200000.0,31350,Boulogne-sur-Gesse,Maison,100.0,4.0,sols,762.0,2022,8,12.206077645517674,2000.0
83000.0,31350,Boulogne-sur-Gesse,Maison,92.0,4.0,sols,92.0,2022,9,11.326607934898927,902.1739130434783
142000.0,31350,Boulogne-sur-Gesse,Maison,85.0,4.0,sols,1225.0,2022,9,11.863589378812122,1670.5882352941176
187000.0,31350,Boulogne-sur-Gesse,Maison,168.0,5.0,sols,210.0,2022,9,12.138869243416009,1113.095238095238
57000.0,31350,Boulogne-sur-Gesse,Maison,80.0,1.0,sols,75.0,2022,10,10.950824090522445,712.5
180000.0,31350,Boulogne-sur-Gesse,Maison,90.0,3.0,sols,500.0,2022,10,12.100717685412471,2000.0
365000.0,31350,Boulogne-sur-Gesse,Maison,110.0,5.0,prés,2865.0,2022,10,12.807655372286902,3318.181818181818
39500.0,31350,Boulogne-sur-Gesse,Maison,70.0,5.0,,0.0,2022,11,10.584081267024454,564.2857142857143
46000.0,31350,Boulogne-sur-Gesse,Maison,50.0,2.0,sols,106.0,2022,12,10.736418414365376,920.0
120950.0,31350,Boulogne-sur-Gesse,Maison,95.0,5.0,sols,334.0,2022,12,11.703140783883283,1273.157894736842
169500.0,31380,Bazus,Maison,121.0,4.0,sols,1000.0,2022,2,12.040614105490253,1400.8264462809918
238000.0,31380,Bazus,Maison,88.0,3.0,sols,515.0,2022,3,12.380030154325457,2704.5454545454545
442830.0,31380,Bazus,Maison,148.0,5.0,terrains d'agrément,1265.0,2022,4,13.000943486399525,2992.0945945945946
290000.0,31380,Bazus,Maison,110.0,5.0,sols,783.0,2022,5,12.577639650232573,2636.3636363636365
263500.0,31380,Bazus,Maison,87.0,4.0,sols,630.0,2022,7,12.481812442022767,3028.735632183908
307525.0,31380,Bazus,Maison,96.0,5.0,sols,970.0,2022,6,12.636314915499847,3203.3854166666665
392000.0,31380,Bazus,Maison,118.0,5.0,sols,1720.0,2022,7,12.879019669789754,3322.0338983050847
161700.0,31380,Bazus,Maison,56.0,2.0,sols,50.0,2022,8,11.993504229837974,2887.5
441300.0,31380,Bazus,Maison,137.0,4.0,terrains d'agrément,1732.0,2022,11,12.997482461287248,3221.167883211679
230000.0,31210,Cuguron,Maison,140.0,4.0,taillis simples,8585.0,2022,2,12.345838935721968,1642.857142857143
125000.0,31210,Cuguron,Maison,145.0,4.0,terres,4912.0,2022,11,11.736077016252437,862.0689655172414
79500.0,31510,Galié,Maison,45.0,1.0,sols,122.0,2022,1,11.283524879179666,1766.6666666666667
65400.0,31510,Galié,Maison,58.0,3.0,sols,125.0,2022,2,11.088292827848269,1127.5862068965516
180000.0,31510,Galié,Maison,250.0,7.0,sols,735.0,2022,5,12.100717685412471,720.0
125000.0,31510,Galié,Maison,118.0,5.0,sols,439.0,2022,6,11.736077016252437,1059.322033898305
55000.0,31510,Galié,Maison,121.0,4.0,sols,190.0,2022,8,10.915106645867503,454.54545454545456
80000.0,31510,Galié,Maison,43.0,2.0,jardins,425.0,2022,9,11.289794413577894,1860.4651162790697
331000.0,31530,Menville,Maison,102.0,3.0,terres,1530.0,2022,2,12.709876675502672,3245.098039215686
486000.0,31530,Menville,Maison,162.0,6.0,sols,1000.0,2022,3,13.093965960493682,3000.0
439000.0,31530,Menville,Maison,176.0,5.0,sols,1000.0,2022,4,12.992256969959042,2494.318181818182
487200.0,31530,Menville,Maison,106.0,3.0,sols,693.0,2022,6,13.096432047920874,4596.226415094339
240000.0,31530,Menville,Maison,73.0,3.0,sols,1985.0,2022,6,12.388398368982115,3287.671232876712
405650.0,31530,Menville,Maison,172.0,7.0,sols,893.0,2022,7,12.913248462999514,2358.4302325581393
296500.0,31530,Menville,Maison,108.0,5.0,sols,808.0,2022,7,12.599805870095512,2745.3703703703704
256950.0,31530,Menville,Maison,94.0,5.0,sols,80.0,2022,8,12.456640684220547,2733.5106382978724
59000.0,31530,Menville,Maison,102.0,3.0,sols,455.0,2022,12,10.985309671896763,578.4313725490196
52000.0,31510,Saint-Pé-d'Ardet,Maison,54.0,3.0,sols,50.0,2022,5,10.859018228147887,962.9629629629629
180500.0,31510,Saint-Pé-d'Ardet,Maison,90.0,4.0,sols,385.0,2022,6,12.103491596905931,2005.5555555555557
60000.0,31510,Saint-Pé-d'Ardet,Maison,100.0,5.0,sols,116.0,2022,10,11.002116507732017,600.0
87000.0,31510,Saint-Pé-d'Ardet,Maison,45.0,2.0,sols,500.0,2022,9,11.373674891823535,1933.3333333333333
235000.0,31470,Saiguède,Maison,85.0,3.0,sols,600.0,2023,3,12.367345048436391,2764.705882352941
255050.0,31470,Saiguède,Maison,106.0,5.0,sols,500.0,2023,3,12.44921880414323,2406.132075471698
467550.0,31470,Saiguède,Maison,168.0,6.0,sols,1590.0,2023,4,13.055263712669989,2783.035714285714
372000.0,31470,Saiguède,Maison,105.0,4.0,sols,1000.0,2023,4,12.826651821423713,3542.8571428571427
273850.0,31470,Saiguède,Maison,96.0,4.0,sols,801.0,2023,6,12.520339441839306,2852.6041666666665
255000.0,31470,Saiguède,Maison,88.0,4.0,sols,1114.0,2023,8,12.449022745701502,2897.7272727272725
200000.0,31470,Saiguède,Maison,78.0,3.0,jardins,1000.0,2023,9,12.206077645517674,2564.102564102564
500000.0,31860,Pins-Justaret,Maison,93.0,5.0,sols,1486.0,2023,1,13.122365377402328,5376.344086021505
170000.0,31860,Pins-Justaret,Maison,75.0,4.0,,0.0,2023,2,12.04355959836804,2266.6666666666665
306000.0,31860,Pins-Justaret,Maison,80.0,4.0,sols,600.0,2023,2,12.631343648903034,3825.0
64000.0,31860,Pins-Justaret,Maison,110.0,4.0,sols,863.0,2023,2,11.06665398721974,581.8181818181819
248000.0,31860,Pins-Justaret,Maison,80.0,4.0,sols,499.0,2023,2,12.421188057397055,3100.0
103000.0,31860,Pins-Justaret,Maison,67.0,3.0,sols,128.0,2023,3,11.542493975902508,1537.313432835821
270000.0,31860,Pins-Justaret,Maison,105.0,4.0,sols,648.0,2023,3,12.506180941677357,2571.4285714285716
348200.0,31860,Pins-Justaret,Maison,154.0,5.0,sols,732.0,2023,3,12.760535178224796,2261.038961038961
156420.0,31860,Pins-Justaret,Maison,52.0,2.0,sols,312.0,2023,3,11.960306369179534,3008.076923076923
378200.0,31860,Pins-Justaret,Maison,149.0,5.0,sols,1018.0,2023,4,12.843181079306648,2538.2550335570468
202330.0,31860,Pins-Justaret,Maison,79.0,3.0,sols,304.0,2023,4,12.217660249181824,2561.1392405063293
274512.0,31860,Pins-Justaret,Maison,90.0,4.0,sols,1274.0,2023,4,12.522753897644572,3050.133333333333
275000.0,31860,Pins-Justaret,Maison,90.0,4.0,sols,575.0,2023,5,12.524530013005734,3055.5555555555557
170000.0,31860,Pins-Justaret,Maison,75.0,4.0,,0.0,2023,5,12.04355959836804,2266.6666666666665
250000.0,31860,Pins-Justaret,Maison,89.0,4.0,sols,636.0,2023,6,12.429220196836383,2808.9887640449438
337300.0,31860,Pins-Justaret,Maison,102.0,4.0,sols,976.0,2023,6,12.72873098576518,3306.8627450980393
355900.0,31860,Pins-Justaret,Maison,104.0,4.0,sols,739.0,2023,6,12.782407881272364,3422.1153846153848
325000.0,31860,Pins-Justaret,Maison,118.0,6.0,sols,550.0,2023,7,12.691583538230217,2754.237288135593
509100.0,31860,Pins-Justaret,Maison,153.0,6.0,sols,912.0,2023,7,13.140401704139137,3327.450980392157
294700.0,31860,Pins-Justaret,Maison,90.0,4.0,sols,359.0,2023,7,12.593716562001331,3274.4444444444443
176000.0,31860,Pins-Justaret,Maison,80.0,4.0,sols,144.0,2023,7,12.07824495582233,2200.0
232000.0,31860,Pins-Justaret,Maison,81.0,4.0,,0.0,2023,7,12.354496960983985,2864.1975308641977
344500.0,31860,Pins-Justaret,Maison,125.0,4.0,terrains d'agrément,1000.0,2023,7,12.749852272189257,2756.0
455500.0,31860,Pins-Justaret,Maison,132.0,5.0,sols,600.0,2023,8,13.029153191069422,3450.757575757576
292150.0,31860,Pins-Justaret,Maison,102.0,5.0,sols,401.0,2023,9,12.585026070875921,2864.2156862745096
130000.0,31860,Pins-Justaret,Maison,89.0,5.0,sols,693.0,2023,9,11.775297421715827,1460.6741573033707
180000.0,31860,Pins-Justaret,Maison,57.0,3.0,sols,574.0,2023,9,12.100717685412471,3157.8947368421054
289000.0,31860,Pins-Justaret,Maison,91.0,4.0,sols,641.0,2023,9,12.574185427296195,3175.8241758241757
357000.0,31860,Pins-Justaret,Maison,68.0,4.0,,0.0,2023,11,12.785493861878301,5250.0
157500.0,31860,Pins-Justaret,Maison,67.0,4.0,sols,600.0,2023,12,11.967187086434018,2350.7462686567164
229900.0,31210,Franquevielle,Maison,119.0,4.0,terres,500.0,2023,4,12.345404060459082,1931.9327731092437
201000.0,31210,Franquevielle,Maison,84.0,4.0,sols,2466.0,2023,4,12.211065162153215,2392.8571428571427
163000.0,31210,Franquevielle,Maison,126.0,4.0,sols,613.0,2023,4,12.001511614739405,1293.6507936507937
341250.0,31590,Saint-Marcel-Paulel,Maison,106.0,4.0,sols,1047.0,2023,7,12.740373555879943,3219.3396226415093
130000.0,31590,Saint-Marcel-Paulel,Maison,50.0,2.0,sols,276.0,2023,9,11.775297421715827,2600.0
492000.0,31650,Auzielle,Maison,176.0,7.0,sols,811.0,2023,2,13.106236027992704,2795.4545454545455
430000.0,31650,Auzielle,Maison,136.0,6.0,sols,1000.0,2023,4,12.971542813248437,3161.764705882353
335950.0,31650,Auzielle,Maison,90.0,4.0,terrains a bâtir,366.0,2023,4,12.724720594977294,3732.777777777778
343000.0,31650,Auzielle,Maison,91.0,4.0,sols,294.0,2023,4,12.745488641595722,3769.230769230769
410980.0,31650,Auzielle,Maison,107.0,5.0,sols,683.0,2023,7,12.926302263699329,3840.9345794392525
429150.0,31650,Auzielle,Maison,140.0,6.0,sols,723.0,2023,6,12.969564117331231,3065.3571428571427
454120.0,31650,Auzielle,Maison,125.0,6.0,sols,653.0,2023,7,13.026118961337176,3632.96
451970.0,31650,Auzielle,Maison,112.0,5.0,sols,715.0,2023,7,13.021373297464038,4035.4464285714284
56240.94,31650,Auzielle,Maison,88.0,4.0,sols,119.0,2023,8,10.937418020910943,639.101590909091
347000.0,31650,Auzielle,Maison,109.0,5.0,sols,750.0,2023,8,12.757082940769225,3183.4862385321103
242800.0,31650,Auzielle,Maison,72.0,3.0,sols,135.0,2023,8,12.399997456775143,3372.222222222222
219396.34,31650,Auzielle,Maison,89.0,4.0,sols,119.0,2023,9,12.298639702775295,2465.127415730337
56103.66,31650,Auzielle,Maison,89.0,4.0,sols,119.0,2023,9,10.934974154014657,630.3782022471911
