valeur_fonciere,code_postal,nom_commune,type_local,surface_reelle_bati,nombre_pieces_principales,nature_culture,surface_terrain,year,month
455000.0,31600,Muret,Maison,126.0,5.0,sols,1000.0,2022,6
280000.0,31600,Muret,Maison,100.0,4.0,sols,615.0,2022,6
115000.0,31600,Muret,Maison,68.0,3.0,sols,146.0,2022,6
245000.0,31600,Muret,Maison,85.0,4.0,None,0.0,2022,6
255000.0,31600,Muret,Maison,91.0,4.0,sols,937.0,2022,7
220200.0,31600,Muret,Maison,91.0,4.0,sols,203.0,2022,7
400780.0,31600,Muret,Maison,135.0,5.0,sols,1789.0,2022,7
723000.0,31600,Muret,Maison,190.0,5.0,sols,85.0,2022,7
225500.0,31600,Muret,Maison,73.0,4.0,sols,687.0,2022,7
255600.0,31600,Muret,Maison,81.0,4.0,sols,323.0,2022,7
408460.0,31600,Muret,Maison,145.0,6.0,sols,584.0,2022,7
253332.0,31600,Muret,Maison,96.0,4.0,None,0.0,2022,7
201878.0,31600,Muret,Maison,85.0,4.0,sols,212.0,2022,7
278000.0,31600,Muret,Maison,190.0,5.0,sols,185.0,2022,7
245000.0,31600,Muret,Maison,120.0,5.0,sols,631.0,2022,7
233200.0,31600,Muret,Maison,69.0,3.0,sols,517.0,2022,8
475000.0,31600,Muret,Maison,132.0,6.0,sols,1788.0,2022,8
278600.0,31600,Muret,Maison,93.0,4.0,sols,595.0,2022,8
174500.0,31600,Muret,Maison,62.0,3.0,sols,213.0,2022,7
263540.0,31600,Muret,Maison,101.0,5.0,sols,286.0,2022,8
245000.0,31600,Muret,Maison,87.0,4.0,sols,1017.0,2022,7
393000.0,31600,Muret,Maison,97.0,5.0,sols,681.0,2022,7
390000.0,31600,Muret,Maison,95.0,4.0,sols,1111.0,2022,8
268000.0,31600,Muret,Maison,81.0,5.0,sols,742.0,2022,7
478000.0,31600,Muret,Maison,107.0,4.0,sols,1200.0,2022,8
345000.0,31600,Muret,Maison,82.0,3.0,sols,2629.0,2022,8
323450.0,31600,Muret,Maison,100.0,5.0,sols,500.0,2022,8
227000.0,31600,Muret,Maison,121.0,5.0,sols,420.0,2022,8
187000.0,31600,Muret,Maison,80.0,4.0,None,0.0,2022,8
341950.0,31600,Muret,Maison,126.0,5.0,sols,873.0,2022,8
85000.0,31600,Muret,Maison,58.0,3.0,sols,564.0,2022,8
334650.0,31600,Muret,Maison,81.0,5.0,sols,711.0,2022,8
279000.0,31600,Muret,Maison,78.0,3.0,sols,1738.0,2022,8
270000.0,31600,Muret,Maison,87.0,4.0,sols,789.0,2022,9
250000.0,31600,Muret,Maison,90.0,4.0,sols,667.0,2022,8
80000.0,31600,Muret,Maison,99.0,4.0,None,0.0,2022,8
115000.0,31600,Muret,Maison,72.0,4.0,None,0.0,2022,9
190000.0,31600,Muret,Maison,82.0,4.0,None,0.0,2022,9
395000.0,31600,Muret,Maison,109.0,4.0,sols,236.0,2022,9
278300.0,31600,Muret,Maison,68.0,4.0,sols,525.0,2022,9
735125.8,31600,Muret,Maison,260.0,6.0,terrains d'agrément,3333.0,2022,9
108000.0,31600,Muret,Maison,60.0,3.0,None,0.0,2022,9
240000.0,31600,Muret,Maison,113.0,4.0,None,0.0,2022,9
403000.0,31600,Muret,Maison,124.0,5.0,sols,914.0,2022,9
244200.0,31600,Muret,Maison,81.0,4.0,sols,603.0,2022,9
393150.0,31600,Muret,Maison,144.0,5.0,sols,866.0,2022,9
353520.0,31600,Muret,Maison,141.0,3.0,None,0.0,2022,9
590380.0,31600,Muret,Maison,168.0,4.0,sols,1343.0,2022,9
289790.0,31600,Muret,Maison,90.0,4.0,sols,800.0,2022,10
250000.0,31600,Muret,Maison,81.0,5.0,sols,734.0,2022,9
333000.0,31600,Muret,Maison,95.0,5.0,sols,1385.0,2022,9
218330.0,31600,Muret,Maison,87.0,4.0,sols,134.0,2022,10
220000.0,31600,Muret,Maison,66.0,4.0,sols,502.0,2022,9
180000.0,31600,Muret,Maison,67.0,3.0,None,0.0,2022,9
282000.0,31600,Muret,Maison,84.0,4.0,sols,572.0,2022,10
346050.0,31600,Muret,Maison,115.0,4.0,sols,764.0,2022,10
141000.0,31600,Muret,Maison,80.0,4.0,None,0.0,2022,10
272650.0,31600,Muret,Maison,98.0,4.0,sols,150.0,2022,10
877470.0,31600,Muret,Maison,264.0,6.0,sols,340.0,2022,10
241850.0,31600,Muret,Maison,89.0,4.0,sols,213.0,2022,10
214500.0,31600,Muret,Maison,81.0,4.0,sols,343.0,2022,10
260000.0,31600,Muret,Maison,108.0,4.0,sols,589.0,2022,11
285000.0,31600,Muret,Maison,100.0,4.0,sols,800.0,2022,10
200000.0,31600,Muret,Maison,68.0,3.0,sols,245.0,2022,11
380000.0,31600,Muret,Maison,104.0,3.0,terrains d'agrément,1585.0,2022,10
265000.0,31600,Muret,Maison,88.0,4.0,sols,522.0,2022,11
246600.0,31600,Muret,Maison,70.0,1.0,sols,340.0,2022,11
292000.0,31600,Muret,Maison,108.0,4.0,sols,521.0,2022,10
245000.0,31600,Muret,Maison,84.0,4.0,None,0.0,2022,11
259860.0,31600,Muret,Maison,93.0,4.0,sols,343.0,2022,11
376650.0,31600,Muret,Maison,81.0,4.0,sols,648.0,2022,11
180000.0,31600,Muret,Maison,60.0,5.0,sols,59.0,2022,11
825000.0,31600,Muret,Maison,114.0,6.0,sols,4405.0,2022,10
250000.0,31600,Muret,Maison,87.0,4.0,sols,550.0,2022,10
354000.0,31600,Muret,Maison,144.0,6.0,sols,685.0,2022,11
100000.0,31600,Muret,Maison,53.0,2.0,sols,139.0,2022,11
228000.0,31600,Muret,Maison,89.0,4.0,sols,615.0,2022,11
367634.0,31600,Muret,Maison,101.0,4.0,sols,745.0,2022,11
375000.0,31600,Muret,Maison,125.0,6.0,sols,681.0,2022,11
128330.0,31600,Muret,Maison,100.0,5.0,sols,604.0,2022,11
164000.0,31600,Muret,Maison,69.0,3.0,sols,515.0,2022,11
228270.0,31600,Muret,Maison,103.0,4.0,sols,610.0,2022,11
365000.0,31600,Muret,Maison,137.0,7.0,sols,820.0,2022,12
343000.0,31600,Muret,Maison,122.0,6.0,sols,800.0,2022,11
368000.0,31600,Muret,Maison,90.0,4.0,sols,833.0,2022,11
372750.0,31600,Muret,Maison,135.0,5.0,terrains d'agrément,711.0,2022,12
399659.53,31600,Muret,Maison,130.0,3.0,terrains d'agrément,609.0,2022,12
200000.0,31600,Muret,Maison,84.0,4.0,sols,215.0,2022,11
110000.0,31600,Muret,Maison,80.0,3.0,sols,113.0,2022,11
241700.0,31600,Muret,Maison,68.0,3.0,sols,597.0,2022,11
393560.0,31600,Muret,Maison,149.0,5.0,sols,567.0,2022,12
330600.0,31600,Muret,Maison,127.0,5.0,None,0.0,2022,11
260000.0,31600,Muret,Maison,89.0,4.0,sols,235.0,2022,12
200000.0,31600,Muret,Maison,89.0,4.0,sols,723.0,2022,12
274992.0,31600,Muret,Maison,83.0,4.0,None,0.0,2022,12
224100.0,31600,Muret,Maison,57.0,2.0,sols,674.0,2022,12
401500.0,31600,Muret,Maison,120.0,4.0,sols,1000.0,2022,12
189653.0,31600,Muret,Maison,61.0,3.0,sols,226.0,2022,12
340089.0,31600,Muret,Maison,126.0,6.0,sols,730.0,2022,12
350000.0,31600,Muret,Maison,90.0,4.0,terrains d'agrément,1063.0,2022,12
280000.0,31600,Muret,Maison,117.0,7.0,sols,638.0,2022,12
230000.0,31600,Muret,Maison,109.0,5.0,sols,612.0,2022,12
300000.0,31600,Muret,Maison,102.0,5.0,sols,682.0,2022,12
332220.0,31600,Muret,Maison,135.0,6.0,sols,591.0,2022,12
317100.0,31480,Puysségur,Maison,113.0,5.0,prés,2182.0,2022,3
246000.0,31480,Puysségur,Maison,70.0,2.0,sols,1474.0,2022,3
410000.0,31480,Puysségur,Maison,102.0,3.0,sols,2598.0,2022,6
294900.0,31480,Puysségur,Maison,150.0,4.0,terrains d'agrément,194.0,2022,9
185000.0,31270,Cugnaux,Maison,74.0,3.0,sols,677.0,2022,1
200000.0,31270,Cugnaux,Maison,89.0,4.0,sols,204.0,2022,1
400000.0,31270,Cugnaux,Maison,143.0,6.0,sols,641.0,2022,1
550000.0,31270,Cugnaux,Maison,85.0,5.0,sols,1000.0,2022,1
337250.0,31270,Cugnaux,Maison,100.0,5.0,sols,304.0,2022,1
295000.0,31270,Cugnaux,Maison,110.0,5.0,sols,1492.0,2022,1
339000.0,31270,Cugnaux,Maison,104.0,6.0,None,0.0,2022,1
273000.0,31270,Cugnaux,Maison,67.0,3.0,jardins,408.0,2022,1
222600.0,31270,Cugnaux,Maison,87.0,4.0,sols,197.0,2022,1
426404.0,31270,Cugnaux,Maison,96.0,4.0,sols,580.0,2022,2
395711.0,31270,Cugnaux,Maison,99.0,4.0,sols,1200.0,2022,2
245000.0,31270,Cugnaux,Maison,87.0,4.0,sols,227.0,2022,2
272700.0,31270,Cugnaux,Maison,100.0,4.0,sols,427.0,2022,2
170000.0,31270,Cugnaux,Maison,84.0,3.0,sols,343.0,2022,2
630000.0,31270,Cugnaux,Maison,114.0,7.0,terrains d'agrément,3397.0,2022,2
220000.0,31270,Cugnaux,Maison,141.0,5.0,sols,669.0,2022,3
278150.0,31270,Cugnaux,Maison,95.0,4.0,sols,213.0,2022,3
161000.0,31270,Cugnaux,Maison,83.0,5.0,sols,635.0,2022,3
370000.0,31270,Cugnaux,Maison,114.0,4.0,sols,694.0,2022,3
298500.0,31270,Cugnaux,Maison,80.0,4.0,None,0.0,2022,3
243321.0,31270,Cugnaux,Maison,132.0,5.0,sols,731.0,2022,3
355000.0,31270,Cugnaux,Maison,113.0,6.0,sols,471.0,2022,3
252600.0,31270,Cugnaux,Maison,75.0,3.0,sols,142.0,2022,3
273500.0,31270,Cugnaux,Maison,80.0,5.0,sols,267.0,2022,3
313500.0,31270,Cugnaux,Maison,90.0,5.0,sols,433.0,2022,3
339600.0,31270,Cugnaux,Maison,137.0,6.0,sols,798.0,2022,3
308000.0,31270,Cugnaux,Maison,113.0,7.0,sols,304.0,2022,4
291650.0,31270,Cugnaux,Maison,109.0,4.0,None,0.0,2022,3
495150.0,31270,Cugnaux,Maison,144.0,5.0,sols,449.0,2022,4
178500.0,31270,Cugnaux,Maison,61.0,3.0,sols,109.0,2022,4
329750.0,31270,Cugnaux,Maison,97.0,4.0,None,0.0,2022,4
346950.0,31270,Cugnaux,Maison,88.0,4.0,sols,403.0,2022,5
270000.0,31270,Cugnaux,Maison,88.0,4.0,None,0.0,2022,4
266978.0,31270,Cugnaux,Maison,91.0,5.0,sols,302.0,2022,5
642077.75,31270,Cugnaux,Maison,161.0,5.0,sols,767.0,2022,4
160000.0,31270,Cugnaux,Maison,105.0,4.0,sols,862.0,2022,4
293070.0,31270,Cugnaux,Maison,81.0,4.0,sols,343.0,2022,5
296000.0,31270,Cugnaux,Maison,83.0,4.0,None,0.0,2022,4
380000.0,31270,Cugnaux,Maison,121.0,5.0,sols,412.0,2022,4
430000.0,31270,Cugnaux,Maison,128.0,5.0,sols,500.0,2022,5
330000.0,31270,Cugnaux,Maison,114.0,5.0,sols,545.0,2022,5
200500.0,31270,Cugnaux,Maison,80.0,4.0,None,0.0,2022,5
410000.0,31270,Cugnaux,Maison,160.0,7.0,sols,721.0,2022,5
260500.0,31270,Cugnaux,Maison,81.0,5.0,sols,328.0,2022,5
311350.0,31270,Cugnaux,Maison,94.0,4.0,None,0.0,2022,5
243000.0,31270,Cugnaux,Maison,82.0,5.0,sols,252.0,2022,5
326800.0,31270,Cugnaux,Maison,123.0,5.0,None,0.0,2022,5
417900.0,31270,Cugnaux,Maison,148.0,6.0,sols,857.0,2022,5
236550.0,31270,Cugnaux,Maison,81.0,5.0,sols,317.0,2022,5
285000.0,31270,Cugnaux,Maison,86.0,4.0,sols,386.0,2022,5
205000.0,31270,Cugnaux,Maison,92.0,5.0,None,0.0,2022,6
320000.0,31270,Cugnaux,Maison,98.0,4.0,sols,582.0,2022,5
699000.0,31270,Cugnaux,Maison,200.0,5.0,sols,1020.0,2022,5
300000.0,31270,Cugnaux,Maison,88.0,4.0,sols,695.0,2022,6
538950.0,31270,Cugnaux,Maison,160.0,5.0,sols,866.0,2022,6
256400.0,31270,Cugnaux,Maison,86.0,4.0,sols,171.0,2022,6
495370.0,31270,Cugnaux,Maison,190.0,5.0,sols,1523.0,2022,5
300000.0,31270,Cugnaux,Maison,110.0,5.0,sols,502.0,2022,6
232100.0,31270,Cugnaux,Maison,84.0,4.0,sols,318.0,2022,6
205000.0,31270,Cugnaux,Maison,94.0,4.0,sols,419.0,2022,6
320000.0,31270,Cugnaux,Maison,91.0,5.0,sols,519.0,2022,6
200000.0,31270,Cugnaux,Maison,130.0,4.0,sols,1177.0,2022,6
520000.0,31270,Cugnaux,Maison,108.0,4.0,terrains d'agrément,1402.0,2022,6
232000.0,31270,Cugnaux,Maison,77.0,3.0,sols,455.0,2022,7
257600.0,31270,Cugnaux,Maison,84.0,4.0,sols,225.0,2022,7
315000.0,31270,Cugnaux,Maison,80.0,5.0,sols,870.0,2022,6
300000.0,31270,Cugnaux,Maison,112.0,5.0,sols,280.0,2022,7
247200.0,31270,Cugnaux,Maison,85.0,4.0,sols,214.0,2022,7
265000.0,31270,Cugnaux,Maison,98.0,4.0,sols,645.0,2022,6
334500.0,31270,Cugnaux,Maison,96.0,5.0,None,0.0,2022,7
502690.0,31270,Cugnaux,Maison,250.0,5.0,sols,410.0,2022,7
367998.0,31270,Cugnaux,Maison,120.0,5.0,sols,642.0,2022,7
195000.0,31270,Cugnaux,Maison,81.0,5.0,sols,181.0,2022,7
240000.0,31270,Cugnaux,Maison,65.0,4.0,sols,488.0,2022,8
399390.0,31270,Cugnaux,Maison,146.0,7.0,terrains d'agrément,1279.0,2022,7
302200.0,31270,Cugnaux,Maison,108.0,4.0,sols,462.0,2022,8
685000.0,31270,Cugnaux,Maison,197.0,5.0,sols,1039.0,2022,7
279000.0,31270,Cugnaux,Maison,92.0,4.0,None,0.0,2022,7
301000.0,31270,Cugnaux,Maison,83.0,4.0,None,0.0,2022,8
293000.0,31270,Cugnaux,Maison,101.0,5.0,sols,130.0,2022,8
254400.0,31270,Cugnaux,Maison,68.0,4.0,sols,338.0,2022,7
1400000.0,31270,Cugnaux,Maison,202.0,7.0,sols,1329.0,2022,7
244400.0,31270,Cugnaux,Maison,88.0,4.0,None,0.0,2022,7
300000.0,31270,Cugnaux,Maison,89.0,4.0,None,0.0,2022,7
321000.0,31270,Cugnaux,Maison,65.0,3.0,sols,254.0,2022,7
300364.0,31270,Cugnaux,Maison,98.0,5.0,None,0.0,2022,7
534150.0,31270,Cugnaux,Maison,144.0,5.0,terrains a bâtir,720.0,2022,8
282000.0,31270,Cugnaux,Maison,100.0,6.0,sols,301.0,2022,7
352580.0,31270,Cugnaux,Maison,98.0,4.0,sols,634.0,2022,8
266000.0,31270,Cugnaux,Maison,95.0,4.0,sols,251.0,2022,7
279640.0,31270,Cugnaux,Maison,81.0,4.0,sols,347.0,2022,8
515050.0,31270,Cugnaux,Maison,131.0,5.0,sols,524.0,2022,8
237500.0,31270,Cugnaux,Maison,56.0,4.0,sols,816.0,2022,8
265000.0,31270,Cugnaux,Maison,101.0,5.0,sols,202.0,2022,8
260850.0,31270,Cugnaux,Maison,95.0,4.0,sols,420.0,2022,8
499000.0,31270,Cugnaux,Maison,166.0,6.0,sols,1285.0,2022,8
262000.0,31270,Cugnaux,Maison,110.0,4.0,sols,260.0,2022,8
115000.0,31270,Cugnaux,Maison,68.0,4.0,sols,205.0,2022,8
266000.0,31270,Cugnaux,Maison,85.0,5.0,sols,250.0,2022,8
299470.0,31270,Cugnaux,Maison,92.0,4.0,sols,403.0,2022,8
505000.0,31270,Cugnaux,Maison,140.0,4.0,sols,1060.0,2022,9
390000.0,31270,Cugnaux,Maison,75.0,4.0,sols,739.0,2022,8
225000.0,31270,Cugnaux,Maison,89.0,4.0,sols,355.0,2022,8
390000.0,31270,Cugnaux,Maison,118.0,5.0,sols,620.0,2022,9
443846.0,31270,Cugnaux,Maison,133.0,4.0,sols,609.0,2022,9
145000.0,31270,Cugnaux,Maison,64.0,3.0,None,0.0,2022,8
215000.0,31270,Cugnaux,Maison,65.0,4.0,sols,578.0,2022,9
253000.0,31270,Cugnaux,Maison,91.0,5.0,sols,363.0,2022,9
480000.0,31270,Cugnaux,Maison,55.0,3.0,sols,1766.0,2022,9
360000.0,31270,Cugnaux,Maison,80.0,3.0,sols,419.0,2022,9
367950.0,31270,Cugnaux,Maison,157.0,3.0,None,0.0,2022,9
363000.0,31270,Cugnaux,Maison,100.0,6.0,sols,519.0,2022,9
258800.0,31270,Cugnaux,Maison,83.0,4.0,None,0.0,2022,9
353550.0,31270,Cugnaux,Maison,123.0,5.0,None,0.0,2022,10
310000.0,31270,Cugnaux,Maison,98.0,4.0,sols,639.0,2022,9
489130.0,31270,Cugnaux,Maison,98.0,4.0,sols,1350.0,2022,10
380000.0,31270,Cugnaux,Maison,88.0,4.0,sols,454.0,2022,9
375000.0,31270,Cugnaux,Maison,130.0,6.0,None,0.0,2022,10
231700.0,31270,Cugnaux,Maison,92.0,5.0,None,0.0,2022,11
373000.0,31270,Cugnaux,Maison,95.0,4.0,sols,626.0,2022,10
293000.0,31270,Cugnaux,Maison,83.0,4.0,None,0.0,2022,10
230350.0,31270,Cugnaux,Maison,83.0,4.0,None,0.0,2022,11
245000.0,31270,Cugnaux,Maison,88.0,4.0,sols,182.0,2022,11
541700.0,31270,Cugnaux,Maison,179.0,5.0,sols,630.0,2022,11
345000.0,31270,Cugnaux,Maison,72.0,3.0,sols,393.0,2022,11
216687.0,31270,Cugnaux,Maison,88.0,4.0,sols,161.0,2022,11
210000.0,31270,Cugnaux,Maison,88.0,4.0,sols,162.0,2022,11
126000.0,31270,Cugnaux,Maison,63.0,3.0,None,0.0,2022,11
353993.0,31270,Cugnaux,Maison,128.0,5.0,None,0.0,2022,11
333000.0,31270,Cugnaux,Maison,127.0,5.0,sols,783.0,2022,11
290000.0,31270,Cugnaux,Maison,100.0,4.0,sols,536.0,2022,11
219000.0,31270,Cugnaux,Maison,90.0,4.0,sols,407.0,2022,12
398000.0,31270,Cugnaux,Maison,147.0,5.0,sols,688.0,2022,12
455000.0,31270,Cugnaux,Maison,68.0,4.0,sols,516.0,2022,12
380000.0,31270,Cugnaux,Maison,117.0,4.0,sols,2021.0,2022,12
40000.0,31270,Cugnaux,Maison,64.0,3.0,sols,192.0,2022,12
55000.0,31270,Cugnaux,Maison,90.0,3.0,sols,32.0,2022,12
283750.0,31270,Cugnaux,Maison,91.0,4.0,sols,537.0,2022,12
209000.0,31270,Cugnaux,Maison,88.0,4.0,sols,234.0,2022,12
300000.0,31270,Cugnaux,Maison,83.0,4.0,None,0.0,2022,12
262000.0,31270,Cugnaux,Maison,80.0,4.0,sols,201.0,2022,12
546000.0,31270,Cugnaux,Maison,220.0,6.0,sols,853.0,2022,12
337000.0,31270,Cugnaux,Maison,87.0,4.0,sols,441.0,2022,12
624000.0,31270,Cugnaux,Maison,200.0,8.0,sols,981.0,2022,12
269000.0,31270,Cugnaux,Maison,92.0,4.0,sols,411.0,2022,9
379600.0,31270,Cugnaux,Maison,119.0,5.0,sols,280.0,2022,12
370000.0,31460,Francarville,Maison,97.0,2.0,terres,4099.0,2022,1
231000.0,31460,Francarville,Maison,188.0,7.0,sols,2382.0,2022,2
439900.0,31460,Francarville,Maison,182.0,4.0,sols,1000.0,2022,8
285000.0,31460,Francarville,Maison,188.0,6.0,sols,3680.0,2022,9
65000.0,31510,Barbazan,Maison,64.0,2.0,sols,67.0,2022,2
85000.0,31510,Barbazan,Maison,90.0,4.0,sols,140.0,2022,4
165000.0,31510,Barbazan,Maison,90.0,4.0,terres,1021.0,2022,6
115000.0,31510,Barbazan,Maison,74.0,3.0,sols,239.0,2022,6
80000.0,31510,Barbazan,Maison,54.0,2.0,sols,790.0,2022,8
211000.0,31510,Barbazan,Maison,100.0,4.0,sols,1288.0,2022,8
146000.0,31510,Barbazan,Maison,70.0,3.0,sols,1130.0,2022,10
426600.0,31180,Castelmaurou,Maison,120.0,5.0,sols,673.0,2022,1
291400.0,31180,Castelmaurou,Maison,122.0,6.0,sols,306.0,2022,1
420000.0,31180,Castelmaurou,Maison,128.0,5.0,sols,393.0,2022,1
300000.0,31180,Castelmaurou,Maison,87.0,4.0,terrains a bâtir,1500.0,2022,1
646250.0,31180,Castelmaurou,Maison,155.0,5.0,sols,2505.0,2022,2
311500.0,31180,Castelmaurou,Maison,84.0,4.0,sols,291.0,2022,1
450000.0,31180,Castelmaurou,Maison,126.0,5.0,terrains d'agrément,2475.0,2022,1
205000.0,31180,Castelmaurou,Maison,26.0,2.0,None,0.0,2022,2
390000.0,31180,Castelmaurou,Maison,128.0,5.0,sols,500.0,2022,2
344000.0,31180,Castelmaurou,Maison,94.0,4.0,sols,750.0,2022,3
369000.0,31180,Castelmaurou,Maison,98.0,4.0,sols,500.0,2022,3
608700.0,31180,Castelmaurou,Maison,240.0,5.0,sols,1000.0,2022,2
315620.0,31180,Castelmaurou,Maison,88.0,4.0,sols,742.0,2022,2
275000.0,31180,Castelmaurou,Maison,88.0,4.0,sols,620.0,2022,3
150000.0,31180,Castelmaurou,Maison,123.0,4.0,sols,698.0,2022,3
415100.0,31180,Castelmaurou,Maison,125.0,5.0,sols,1291.0,2022,3
346550.0,31180,Castelmaurou,Maison,118.0,4.0,sols,525.0,2022,3
154671.0,31180,Castelmaurou,Maison,110.0,5.0,sols,836.0,2022,3
640800.0,31180,Castelmaurou,Maison,253.0,9.0,sols,1794.0,2022,3
390000.0,31180,Castelmaurou,Maison,128.0,5.0,terrains d'agrément,1571.0,2022,4
497305.0,31180,Castelmaurou,Maison,145.0,5.0,sols,907.0,2022,4
230000.0,31180,Castelmaurou,Maison,100.0,6.0,sols,414.0,2022,3
150000.0,31180,Castelmaurou,Maison,92.0,4.0,sols,1006.0,2022,5
316371.0,31180,Castelmaurou,Maison,87.0,4.0,sols,566.0,2022,5
350000.0,31180,Castelmaurou,Maison,128.0,5.0,sols,313.0,2022,5
347700.0,31180,Castelmaurou,Maison,104.0,5.0,sols,1000.0,2022,5
126000.0,31180,Castelmaurou,Maison,139.0,5.0,terrains d'agrément,795.0,2022,6
624320.0,31180,Castelmaurou,Maison,191.0,6.0,sols,1500.0,2022,6
235035.0,31180,Castelmaurou,Maison,60.0,2.0,sols,111.0,2022,6
402977.0,31180,Castelmaurou,Maison,103.0,4.0,sols,228.0,2022,6
330000.0,31180,Castelmaurou,Maison,85.0,4.0,sols,699.0,2022,7
471850.0,31180,Castelmaurou,Maison,132.0,5.0,sols,386.0,2022,7
426900.0,31180,Castelmaurou,Maison,108.0,6.0,sols,900.0,2022,7
343271.0,31180,Castelmaurou,Maison,110.0,5.0,sols,907.0,2022,7
385000.0,31180,Castelmaurou,Maison,98.0,4.0,sols,1224.0,2022,5
366540.0,31180,Castelmaurou,Maison,104.0,5.0,sols,403.0,2022,7
384900.0,31180,Castelmaurou,Maison,120.0,4.0,None,0.0,2022,7
470000.0,31180,Castelmaurou,Maison,143.0,5.0,sols,351.0,2022,7
320000.0,31180,Castelmaurou,Maison,97.0,4.0,sols,853.0,2022,7
298000.0,31180,Castelmaurou,Maison,91.0,4.0,sols,435.0,2022,7
308100.0,31180,Castelmaurou,Maison,83.0,4.0,sols,464.0,2022,8
336110.0,31180,Castelmaurou,Maison,88.0,4.0,sols,597.0,2022,7
855450.0,31180,Castelmaurou,Maison,203.0,5.0,sols,1500.0,2022,8
528700.0,31180,Castelmaurou,Maison,131.0,5.0,sols,1002.0,2022,8
2517787.8,31180,Castelmaurou,Maison,88.0,4.0,terrains a bâtir,121.0,2022,8
293000.0,31180,Castelmaurou,Maison,72.0,4.0,sols,541.0,2022,9
325500.0,31180,Castelmaurou,Maison,99.0,4.0,terrains d'agrément,1000.0,2022,8
405750.0,31180,Castelmaurou,Maison,105.0,4.0,sols,1366.0,2022,9
389500.0,31180,Castelmaurou,Maison,125.0,5.0,sols,979.0,2022,9
324420.0,31180,Castelmaurou,Maison,151.0,5.0,sols,746.0,2022,9
622000.0,31180,Castelmaurou,Maison,158.0,5.0,sols,2000.0,2022,9
351000.0,31180,Castelmaurou,Maison,85.0,5.0,sols,385.0,2022,10
555000.0,31180,Castelmaurou,Maison,167.0,5.0,terrains d'agrément,1034.0,2022,9
112500.0,31180,Castelmaurou,Maison,106.0,4.0,sols,930.0,2022,10
537875.0,31180,Castelmaurou,Maison,190.0,5.0,sols,562.0,2022,9
381450.0,31180,Castelmaurou,Maison,136.0,5.0,sols,1507.0,2022,10
607500.0,31180,Castelmaurou,Maison,130.0,4.0,sols,671.0,2022,11
255984.3,31180,Castelmaurou,Maison,86.0,4.0,sols,201.0,2022,11
381190.0,31180,Castelmaurou,Maison,101.0,5.0,sols,612.0,2022,12
501700.0,31180,Castelmaurou,Maison,152.0,6.0,sols,895.0,2022,11
346500.0,31180,Castelmaurou,Maison,100.0,5.0,sols,1500.0,2022,12
274100.0,31180,Castelmaurou,Maison,136.0,4.0,sols,117.0,2022,12
235000.0,31180,Castelmaurou,Maison,87.0,4.0,terrains d'agrément,654.0,2022,12
170000.0,31180,Castelmaurou,Maison,26.0,2.0,terres,1236.0,2022,12
589850.0,31180,Castelmaurou,Maison,195.0,6.0,sols,1000.0,2022,12
720209.8,31350,Escanecrabe,Maison,380.0,4.0,sols,7520.0,2022,1
463600.0,31350,Escanecrabe,Maison,320.0,9.0,sols,5355.0,2022,4
189500.0,31350,Escanecrabe,Maison,75.0,3.0,sols,430.0,2022,4
130000.0,31560,Caignac,Maison,80.0,2.0,sols,180.0,2023,3
95000.0,31560,Caignac,Maison,93.0,3.0,sols,120.0,2023,3
1106180.0,31560,Caignac,Maison,205.0,6.0,sols,4420.0,2023,5
384400.0,31560,Caignac,Maison,130.0,6.0,None,0.0,2023,5
6000.0,31560,Caignac,Maison,120.0,4.0,None,0.0,2023,5
355200.0,31560,Caignac,Maison,140.0,5.0,sols,1000.0,2023,7
306000.0,31560,Caignac,Maison,130.0,6.0,sols,1268.0,2023,6
278150.0,31560,Caignac,Maison,142.0,5.0,sols,967.0,2023,8
120000.0,31160,Razecueillé,Maison,115.0,4.0,sols,112.0,2022,7
142500.0,31160,Razecueillé,Maison,150.0,3.0,sols,62.0,2022,10
385523.0,31350,Saint-Loup-en-Comminges,Maison,120.0,2.0,sols,1500.0,2022,2
399750.0,31350,Saint-Loup-en-Comminges,Maison,440.0,5.0,sols,1630.0,2022,3
114000.0,31260,Urau,Maison,90.0,5.0,sols,328.0,2022,1
217811.0,31260,Urau,Maison,175.0,8.0,sols,356.0,2022,6
188000.0,31260,Urau,Maison,154.0,5.0,sols,1587.0,2022,7
35000.0,31260,Urau,Maison,74.0,2.0,sols,229.0,2022,12
300000.0,31110,Jurvielle,Maison,99.0,4.0,sols,614.0,2022,5
600000.0,31310,Castagnac,Maison,510.0,11.0,sols,2964.0,2023,1
280000.0,31310,Castagnac,Maison,88.0,3.0,sols,230.0,2023,5
287600.0,31310,Castagnac,Maison,90.0,5.0,sols,937.0,2023,6
370000.0,31310,Castagnac,Maison,169.0,7.0,sols,800.0,2023,9
322000.0,31310,Castagnac,Maison,131.0,5.0,sols,1400.0,2023,11
205000.0,31110,Saccourvielle,Maison,120.0,3.0,jardins,68.0,2023,6
554000.0,31360,Proupiary,Maison,120.0,5.0,sols,1589.0,2022,4
436500.0,31280,Aigrefeuille,Maison,127.0,6.0,sols,600.0,2022,2
163200.0,31280,Aigrefeuille,Maison,68.0,3.0,sols,229.0,2022,2
481855.0,31280,Aigrefeuille,Maison,120.0,5.0,sols,774.0,2022,2
